"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa_miR_126_3p",14.2771732450555,15.0031158248157,14.5829837127119,12.5971117383673,14.1977011762886,14.0891262031387,15.1058080226128,14.9954625022662,14.6259920710972,14.4634356950801,15.7371400904936,15.2412164476462,15.4580418628943,15.4328523739093,16.0899720104377,15.7560284118719,15.9482839557145,16.3050486384677,15.9556253234731,15.8625801065785,15.7046164465013,15.90405052107,14.1956564634733,16.2722142001078,15.1390657596247,15.4468407189588,16.5928210369262,16.1555677188876,15.8378323397776,16.0926446408095,16.6405404151511,15.6277692316315,15.6120035653391,15.2101503387316,16.5699026544769,15.0351055830802,15.1752084323231,15.714654094839,15.8134934240892,14.9400268984295,16.1633991722504,15.6484766330327,15.101335975765,15.0390934295414,14.0978635263474,14.4799158596178
"hsa_miR_126_5p",11.1052644375978,12.0125626218468,11.4870962137706,9.73232129717752,11.1433936617172,10.5296594571849,12.1414480284056,11.9810271806814,11.3892339889659,11.9567164098657,12.7041009930225,12.502609460059,12.5411466267025,12.1651606264771,12.6145494366789,12.7966706625666,12.8805854729574,13.107803512772,12.8532067074581,12.1824940122422,12.1000521437051,12.7374000757624,10.7733887413984,13.1002785686545,11.627824929275,12.3284642969741,13.3755312306713,12.6937219714812,12.6211560410654,12.907441841233,13.6193679509211,12.1971280189551,12.2978497988892,11.7320661853367,13.4165812685011,11.6668738830109,12.2611678077395,12.6023940904644,12.7733338994295,11.808454443868,13.1742096877076,12.5435190859609,11.8434546090406,12.2236529619079,11.4664267243127,10.8083229004699
"hsa_miR_128_3p",7.49420244904448,8.25985138532994,8.34698258350071,7.41667061050875,7.37172523028987,7.32787377216412,7.77472459047936,8.12114129649639,4.42696366830245,4.42696366830245,7.88781274567171,9.96295188941054,8.1289154063045,8.06980091018897,7.76479378787812,8.37107353578291,9.38101981671116,4.42696366830245,7.9177469273904,8.32301424710248,8.30516580381821,7.67903841935961,8.75135539416816,8.6197668009986,4.42696366830245,9.09057965280629,7.84617703065382,7.97093763972122,8.62838256483775,8.91701825074298,8.35452461853029,6.67971271971432,6.67971271971432,6.67971271971432,10.3118305136238,9.85416001262861,9.70396363640749,6.67971271971432,9.28720741621606,6.67971271971432,6.67971271971432,6.67971271971432,6.67971271971432,6.67971271971432,9.50530063816507,6.67971271971432
"hsa_miR_1307_3p",7.71461175945519,5.53908880760514,9.13362640154415,8.23848480744589,8.88609231030197,5.53908880760514,5.53908880760514,9.45951181379087,5.53908880760514,9.40130520005019,5.53908880760514,11.1975033549921,9.23532372275801,9.2755163925364,10.5592795691857,10.0931344642145,9.11845687168764,5.53908880760514,9.21019549826933,10.7324665437725,10.2439157974895,9.35951429373394,8.3168786794686,9.71876281109624,12.6470578071824,10.8255956893754,8.25263169818107,9.18850962753221,9.84288869577635,9.55292679826163,8.74480967502247,10.0851646519909,9.69720689585576,8.72826201890061,9.00072642029472,9.98407901305353,10.0204395063852,9.38553221136812,9.7946310728419,9.26452647520208,9.08459069105466,3.05036455842829,8.30983058982356,9.19909687387753,9.65930239370031,6.96913604984996
"hsa_miR_139_3p",5.20205734939779,5.20205734939779,5.20205734939779,6.92345289437591,5.20205734939779,5.20205734939779,5.20205734939779,8.27167204594959,9.22032020752338,5.20205734939779,5.20205734939779,8.73139560139491,5.20205734939779,5.20205734939779,10.0938891420151,8.6422289815764,5.20205734939779,9.10272896467732,5.20205734939779,8.99666864379474,9.51288422821964,8.36717616285554,7.40025419008956,8.83431945937638,5.20205734939779,9.15203199605807,8.23695781071666,9.01400296161907,8.39786719532862,8.26097377248747,7.91906976931054,8.36074795465392,4.61999596503969,8.61249468108327,8.9708321918009,8.79331860773864,8.5914450828039,8.69728009548212,8.53101219824254,7.71530449308061,4.61999596503969,4.61999596503969,4.61999596503969,8.32149048209956,8.48788299247496,4.61999596503969
"hsa_miR_139_5p",6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,9.37225768512459,6.64659779489736,6.64659779489736,6.64659779489736,8.44492226461479,6.64659779489736,6.64659779489736,9.64463769330882,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,6.64659779489736,9.31137263634039,6.64659779489736,9.43431993433288,6.64659779489736,9.56009056724327,7.4056006463756,5.23800774790971,7.44409919110408,8.48924786965009,6.80829699796216,6.83300885985112,7.44399454532416,7.10987098999642,6.5816950065606,7.8795353881521,9.09159450483264,6.88735003111798,7.56427523936942,6.62542011894167,7.60177908180228
"hsa_miR_140_3p",7.7338465442393,7.85215537512091,8.40214560870183,7.60627796785574,8.36563140088889,8.08913811839952,8.89407648309445,8.31577837938036,8.50279588561941,9.29524806748993,8.17864114663248,10.3360328339238,8.03732475944331,8.68412995666285,9.64726662067243,9.44730872640074,8.32787089442017,8.73045373196448,8.66622786764392,9.32912343620473,9.19251875202292,9.36571912382226,8.59064594298095,9.27511746669605,4.053415273672,8.86261843271356,8.87975057713725,8.8924451632099,9.09764338847855,9.4084592195813,9.00112800960156,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541,8.53548294397541
"hsa_miR_142_3p",12.1579509385018,12.6128954651972,13.1501103665349,12.3769032709707,12.7939350796107,12.5775650100483,13.2702587298416,13.9354325796103,13.5797240095111,13.2108244993811,13.2689064881365,14.217262426796,13.5463694095583,12.9003162334183,14.0261205286283,13.6730862152114,13.4351336456334,13.4603092530884,13.459440746502,14.3388535277523,14.2323813501385,13.5373473267426,12.8817749406182,13.5480477135429,13.2048206225019,13.8970256120776,13.6297592637314,13.5578055037238,13.65085393501,13.9191049333891,13.6577659966302,14.0968763173006,13.3159967861118,13.2366408368556,12.7449389833217,12.2236153847118,12.9853391889259,13.5858578060296,13.8448293786573,13.738494404828,13.5278123491783,12.726394157477,13.5190348298906,14.1733917531644,13.1031132316501,12.9493682581147
"hsa_miR_142_5p",9.04396711696449,10.0268606188232,10.1367472302519,9.1235405350182,9.89248217007239,10.3976508783032,10.1649027298728,10.4125246101097,9.69952818061057,9.87842330141317,10.0018193169733,10.7266067698551,10.5791384293944,10.1477532650094,11.1100340427449,10.9681096787034,10.7356036996625,10.0898281169545,10.4916964176529,10.7375413560675,11.0491127019081,10.663132642509,9.90462600606218,11.3430009686494,4.80213840917306,10.2625638547512,11.4729147776774,11.086670544197,10.9274533810906,11.6625642060598,11.7226052490414,10.6727859705317,10.3486827254051,9.87728701412056,10.3391863513384,10.037955478815,9.92538991225484,10.9717476647385,10.8948292555572,10.3711352967011,10.5774723075911,5.87583407237453,11.5801791048013,11.3967144763469,10.5582630926945,10.6811419788839
"hsa_miR_143_3p",9.29099732645639,9.97126041464349,11.3477853400371,9.2128548707355,10.9670176196739,9.73886832393804,10.8020588475648,11.568499222111,11.6713699566594,11.079950759653,11.0330321379093,10.7085335677723,11.478826566444,10.8162440595885,12.6193997319049,11.3005173490947,11.5058173661425,11.6322676233208,11.4564083858414,12.1103974042256,12.7521576533281,11.0544440253949,10.9019648002431,10.9059278249882,11.2353213775051,11.6849523506087,11.7529769503021,10.8326878119507,11.5555389050284,11.9907294676848,10.6628875896979,10.0325522147819,11.0206815355797,11.6978135976054,12.0256371879445,11.6290080651946,10.0259765413046,11.5229944676892,11.0047514408602,12.0574200298999,11.8144213646589,10.7623473301848,10.491684089664,11.8391778619919,11.3398041903765,9.83490472966162
