"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HC1","HC2","HC4","HC5","HC6","HC7","HC8","HC9","HC10","HC11","HC12","HC13","HC14","HC15","HC16","HC17","HC18","HC19","HC20","HC21","HC22","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa_miR_16_5p",16.8668542147189,16.690667898533,16.3824052677424,16.6953450835026,17.3194814558937,17.5178701180943,16.8213847922351,16.6566340628816,16.605411131828,17.0414153067225,16.5390420206426,16.046409913685,16.5102757413015,16.6341544455194,16.662102659777,16.7160827886123,16.7490725210029,16.5811744283021,16.4909013107487,16.3385290749689,16.8910593324295,16.2034932773232,16.4949031929585,16.7755227259819,16.7475277017843,16.8614146173036,16.6885228304642,17.1701751904347,16.7734149595394,16.4949959255644,16.7188774891412,16.6069525204102,16.7024792073782,16.9698361076676,16.6840850274939,16.7945711397099,15.7909704704857,16.4714905847865,16.4881305213304,16.8843004141433,16.5924311388159,16.8863444359288,17.2748441515029,16.5593670652803,16.2934478536994,17.2196897702431
"hsa_miR_181a_5p",9.01287119669602,8.6104745575175,9.62481458875313,8.83051586720331,9.29959502067969,9.58097827370677,10.2949572917423,10.2283175236144,10.2591912900326,10.1639335839418,10.0849155374072,10.1344590467461,10.2853731407333,10.9602158050762,10.6569862983588,10.6407359638916,10.5044417265193,9.74505137829742,10.2866046815472,10.4864121695615,10.2926376316942,11.3073229415809,10.1978832490214,10.8665088872568,10.9400291103056,10.4473077036901,10.7091427647083,11.4538124586486,11.3165980465761,11.6138477687338,11.4810977995446,10.5862562178241,11.0592566740668,10.5701032683131,10.6122235547379,10.372408825722,10.1882212144551,11.0002366750914,10.3615935249914,10.3922797772288,10.9106866469789,6.81490844817948,10.9381198907783,10.5663510458392,10.4611545237119,10.1916048405859
"hsa_miR_181b_5p",5.36639837854615,5.36639837854615,5.36639837854615,7.20208543402914,7.43318992461668,7.62531831207953,5.36639837854615,8.34530222345223,5.36639837854615,8.88723980660541,8.96229562415994,5.36639837854615,5.36639837854615,9.48550448990495,5.36639837854615,8.35826149921893,8.83903411464674,9.07163676546014,5.36639837854615,8.92785437197449,7.97828907668875,9.08410611573992,8.96165315384787,8.81826175083838,8.97226360712393,8.72827197119505,8.94864682547733,9.62474941840238,9.2344199628146,9.39991296058454,9.35330169076906,8.85826997892961,8.25052675912108,9.07280344819954,8.05216761769424,8.833746290839,7.73395079606689,8.95263237039191,8.36708316469419,8.80623370993267,4.80759831809591,4.80759831809591,8.5950203560152,8.50564654906637,8.28817839532177,4.80759831809591
"hsa_miR_182_5p",10.0162875868355,10.3286852031624,9.60275611049257,10.9274141100762,10.3983467181431,8.77609399818463,9.92954250003976,10.8198620028871,11.3864441369946,10.3892068725511,9.76647823049188,10.3055844735037,9.88393490045967,8.71108113364924,10.0969225664207,9.05495028706487,10.0737981544268,9.31437145254763,9.71050722223647,8.73555271720064,9.57620528977577,9.21488578176146,9.65664297635359,9.06217038535198,10.0047110192205,9.90352182327974,9.13892666862568,9.7943299365283,9.58329190125668,9.7829608730077,8.84591200218015,10.8858148049939,8.82897641198332,8.82897641198332,10.8119033685846,8.82897641198332,8.82897641198332,8.82897641198332,8.82897641198332,8.82897641198332,8.82897641198332,8.82897641198332,11.5825261209606,10.8925957292917,10.4946928034062,11.4851050592115
"hsa_miR_183_5p",8.8149115515976,8.68763021216292,8.48835750546421,9.6655357811732,9.03956283873013,7.96207032887239,8.94502467641095,9.56289747638725,9.23146819707059,9.39020273799908,9.05714622629587,9.47253283442842,8.87364848999609,7.75645413116708,7.98705754563032,8.42006221151394,8.76575858783798,8.61626675087862,9.00215214113314,8.14978129764153,8.95931190851066,8.43711297386551,8.65725730666489,8.24481471695684,8.69746479981779,9.04604724937075,8.56811610573386,8.70709243191281,8.40627577151205,8.70820135780621,7.9349305368922,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488,8.66303636741488
"hsa_miR_185_5p",11.3750243406945,11.8982692262776,11.4804519931351,11.1658798548871,11.3728430933976,12.1327987080443,11.6479741921499,12.0307972263081,13.3238134660094,11.7104593010683,11.3133738740827,11.3096657193034,11.8127412251394,12.0087964511483,11.9946960106411,12.0115526699712,12.5394196205708,12.621926736375,12.7242500068051,11.6544444916011,11.0668156445043,12.4686944004372,11.8287152715835,12.0606361051485,11.8215223940289,11.8525351267498,11.6370972602476,11.5180679494072,11.564011273324,11.7308576637421,11.0682693790076,12.0039390290009,11.4120261503258,12.2924963990341,11.5940409086528,12.3988287198444,11.2810357089901,11.6062365011038,12.3205688296929,12.4277162469298,11.5791511803806,11.5908019205632,12.2675574494088,11.6677134844914,11.346351927104,12.0926965161356
"hsa_miR_191_5p",12.5091716783552,12.4811025550821,13.0120892348962,12.1485270269889,13.1052133519022,12.8375472610195,13.2810089345075,13.6589555661842,13.4252520988604,13.0773738230467,12.8339937502938,13.036506883943,12.6538558934271,12.8895139303958,13.1416645986506,12.7640591271565,13.4005383961174,13.3630723113652,13.4992523863867,13.1725778062272,12.7375840271425,13.0973083523501,12.7564084248179,13.2293002948802,12.9395928380344,13.3835183535697,12.8840543978211,12.9757609809179,12.8591353093039,13.1169872467703,13.4741157408208,13.1697258598267,13.0893718025588,13.1992404737458,13.093639742194,13.0480659536944,13.0422733830535,13.4222894038263,13.2313183568688,13.3689909043381,13.2019023207642,12.5799131525766,12.5645883048145,13.2880746213347,13.502959198665,12.251174577479
"hsa_miR_192_5p",10.1735911008357,8.00352947579908,8.71256669021489,6.97024496321305,8.36653047980347,9.49854605024846,8.87348277065217,8.66099009953653,8.29480773653341,8.87898479130689,8.35121656671097,7.86862053299526,8.7790783509076,8.51383697087483,7.97638838454433,8.45654074154228,9.02675080493685,8.22014208195741,7.83121118657649,7.83064680809818,7.8658266646048,8.70218123177557,8.21620202833931,8.49525497726812,9.30974507564201,9.20484667660686,8.37491010962197,8.39609994842746,8.52326789877328,9.07020358397115,8.9974742842372,8.32293495816974,8.32293495816974,8.32293495816974,8.32293495816974,8.32293495816974,10.5968722017557,8.32293495816974,8.32293495816974,8.32293495816974,8.32293495816974,8.32293495816974,8.32293495816974,8.32293495816974,8.32293495816974,8.32293495816974
"hsa_miR_199a_3p",8.5884692041605,9.86042093541525,10.214858259433,8.89505301133315,9.2532513526193,7.98783610151061,10.3141186403727,10.2061733490616,10.0438231250152,9.83853856498688,11.1995406702217,10.9793110267998,11.1242507360105,11.7534263793459,11.9474524637413,11.0858693324536,11.24726062771,11.3443085864616,11.4593454477808,11.9527124131432,11.2190146391549,11.3275818512466,10.9406003095041,11.2524042275543,10.7852874274541,10.2349254307527,11.8239150852443,10.6537202922934,10.873509583535,11.1073654610473,11.280567560608,11.4010283521506,10.8255224178512,10.9696757865282,10.8685063255199,11.4286251241918,11.2428807815913,11.8711306498316,11.2444344885331,11.2362653470405,11.3817150441969,8.22367167212957,8.22367167212956,11.2944493984565,11.0917443429884,8.22367167212957
"hsa_miR_199b_3p",6.37598367766652,4.70038658735387,4.70038658735387,6.42156879756611,6.94807237249615,4.70038658735387,4.70038658735387,7.34994885954839,4.70038658735387,4.70038658735387,8.40050609512422,4.70038658735387,4.70038658735387,8.49796984220736,8.25288979589394,7.25675965080036,8.57750600188096,8.7266312285902,8.92841896711897,8.49952020046152,7.9718014378006,8.26717350952602,8.30422052580385,7.92665917844426,7.28881074231635,7.79984421607858,8.31253353798037,4.70038658735387,7.16231265186858,8.06969951658193,8.24132853728003,6.95084024261999,6.95084024261999,6.95084024262,6.95084024261999,6.95084024262,6.95084024262,6.95084024262,6.95084024262,6.95084024262,6.95084024261999,6.95084024262,6.95084024261999,6.95084024262,6.95084024262,6.95084024262
"hsa_miR_203a_3p",10.9333944186806,12.2260661049413,11.9462252963097,9.38967031435358,9.47068780957336,12.4372156432662,11.6377289583587,12.4965597443208,12.9842644346681,12.1689287108164,11.9040679869251,12.9583744291825,11.9379745104411,10.9064790146105,11.5455456584263,12.6156784904169,11.7202081589434,11.4805555981762,11.6104623357437,11.7614151086903,13.4108880709388,12.203645716908,13.814420979442,11.7843151620736,12.3535729301849,10.5563694217546,11.6846768659133,11.3507625191103,13.0093694317156,12.347705283289,12.4581956434818,10.9884563140635,12.8549898500592,11.5337542597873,11.9966355418556,11.1512688361154,12.0322606297691,10.4957491919672,12.0709096714891,12.1493368205282,11.9384424066638,12.4724805764932,11.6679734088307,12.411371311927,10.1405265535501,14.1449405469311
"hsa_miR_205_5p",7.38720051394797,8.57541556336084,4.52630945552148,6.39653666482178,6.96863257993505,9.10401069624562,8.85401168800503,8.08185790402641,8.92232883154579,8.71105290016071,4.52630945552148,8.7759737024765,4.52630945552148,7.73802730422831,8.82395977491888,8.88552749042075,9.21460408244494,7.95496262090801,8.58855001517755,8.0941006454345,10.7506989003376,9.72220917331558,9.68442392882261,8.62966515099195,9.03855036242714,4.52630945552148,8.91135438813552,8.65163541974746,8.54781480038271,9.52248195102157,8.65258666999696,6.89576562306065,6.89576562306065,6.89576562306066,6.89576562306065,9.37263656696946,8.98505270823248,6.89576562306066,10.2577568732768,9.88169707178674,6.89576562306065,6.89576562306066,6.89576562306065,10.1598403398659,6.89576562306066,10.6426874529167
"hsa_miR_20a_5p",8.74500437343534,9.03444093998171,5.74886240398344,8.89361859797991,9.38098789518661,9.54634606134991,9.146178828422,8.81895969945921,5.74886240398344,9.05525545447053,5.74886240398344,5.74886240398344,5.74886240398344,8.91494683952626,5.74886240398344,8.54684080784175,9.11474993657881,5.74886240398344,5.74886240398344,9.30801379674875,9.23128536538364,5.74886240398344,9.08933340698944,9.90968504105583,8.9126611298222,8.31586042300594,5.74886240398344,9.03941595919875,9.02299860482306,8.67349794069317,9.13266112222358,9.18520482726119,8.63847666226078,8.1191623410014,7.83385512902625,7.94318396993412,7.76193805589535,7.62759327500076,7.92508141648134,8.97798626540996,8.7743614135398,3.45006500061732,8.98435168222369,8.19302820061229,8.0237881831332,8.74464580246534
"hsa_miR_21_5p",10.7013905053672,10.8605294396778,11.7239872713104,11.0291038532165,11.1114285744405,10.7540740159945,11.6054862655912,12.0703599808857,11.3673904286273,12.0429607890327,13.1160735919033,11.8598832999523,11.9208606815574,12.9987432224696,13.0930112343341,12.8033667553633,12.6990898199449,12.0505012714263,12.2862626014699,12.4103243937227,12.1430575880311,12.8990687604108,12.8586606982794,12.2754861846992,12.3079396573443,11.8197116965727,13.203436727008,12.0893173695281,12.3126985588775,12.6956235366682,12.5159968479638,12.3772925990188,11.7620830952076,12.0493100356572,12.5879371212348,12.0435320175526,12.4786687075668,12.4525679949867,12.7269231985437,12.3588130556923,12.2080419583126,9.01925425531832,11.6267882640482,12.6308896734419,12.4303354774206,12.1489952180083
"hsa_miR_22_3p",7.96724306413585,8.13552787818169,4.60482128048187,7.96051308416064,7.5147742539318,8.32815485082549,8.09183193548644,8.07655068324762,4.60482128048187,4.60482128048188,8.44844889258241,8.59336870779568,8.34391302283218,8.51923644770167,8.70492227712268,8.00668111022491,8.92468152055014,8.70798667047278,7.82407329957936,4.60482128048187,7.79775701443927,9.61724113696241,8.02053714674436,8.83934905130669,7.92141069484052,8.42896708395641,8.33599826412888,8.62359788706073,7.17876818199605,7.91817028869722,8.49387639713692,6.55769319365254,9.36382728972517,6.55769319365254,6.55769319365254,9.22764396920941,8.74561619612407,9.77164866263291,8.66521808800568,6.55769319365254,6.55769319365254,6.55769319365254,6.55769319365254,8.96319458631529,6.55769319365254,9.63188921974619
"hsa_miR_221_3p",8.02730198381135,8.34296142654774,10.0135080466243,8.74437686903707,9.08317125872905,8.51036665109306,9.42456185100263,10.0446828953756,9.84912369133376,8.29736898373989,9.62210307531237,9.72222635987256,9.32908858117416,10.5657879908652,10.6313880338504,10.6623117415632,11.0952877287387,9.57806887852683,9.84089666882061,10.4558667533218,9.8877867510981,10.5889086865645,10.4021870506494,10.472347096498,10.0279883576417,9.11172714949859,10.0769137497299,9.6769779693668,9.58096569122669,10.0708899869787,10.1804491788953,10.4131001850142,10.1381510176473,10.1870061391627,9.67127888625005,9.990977838485,10.4401330397759,10.2418081004825,10.3259575102991,10.2876182812005,10.3383231197348,7.29849522103386,7.29849522103386,9.94189385839795,9.9262285736938,9.34159658780194
"hsa_miR_222_3p",4.78844132507965,4.78844132507965,4.78844132507965,6.53777075305549,7.03613610207484,4.78844132507965,4.78844132507965,7.53483345714082,8.27157397284611,4.78844132507965,4.78844132507965,7.98137566417283,7.76536005300319,7.85337743844893,4.78844132507965,7.54678122546632,4.78844132507965,4.78844132507965,7.8593836946454,4.78844132507965,7.61466214842836,8.21597165513427,7.43254950615038,7.77843185370834,7.37687583501675,7.42939314603868,7.59631093370093,7.60509575064264,8.12052286124246,7.89793742059639,8.23083085924621,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385,6.64729312572385
"hsa_miR_223_3p",11.0808691744602,12.0378509583518,12.8887533933177,10.3938458872861,12.8458656936327,12.1334025121705,12.9303134347139,13.7728014213556,13.3281672323579,12.569511883957,12.4124584072252,12.5249610088163,12.4128056645944,13.264117824315,13.0911381326921,12.4314087764429,12.8500424234037,12.2416382616477,12.8730447967406,12.8651179969269,12.305304783114,12.8596081070549,12.0208255560823,12.9778230447174,12.5011132679786,12.2365553136325,12.4961927367526,12.1734795318833,12.789798533016,12.9521337126316,13.6461014246959,13.1400754743296,11.9751925412994,12.8369773445773,12.2847497382232,11.9872130588871,12.3263360439534,13.5117487256278,12.9794963423392,12.9669752336199,12.9426463633935,12.5580750030097,11.4319982781807,13.208875214946,12.8410903006634,11.4753171199985
"hsa_miR_23a_3p",9.48968231564497,10.6556004382535,10.7885390580469,8.81238367034789,10.2604888176842,10.4516457128757,11.016048764753,11.19914188906,11.0615704824791,10.4333483684765,11.3489129239961,11.1158073300087,11.1687859855154,11.9207003246721,11.8807872629298,11.80771709812,11.726845912794,11.4358216108387,11.7649918874895,11.6147708394748,11.7083826648784,11.8109909800965,11.7469186889203,11.640313832346,11.2385056585249,11.2718780756305,11.6700991845138,11.1635771952298,11.2389433172065,11.7901067020234,11.9505747127009,11.8086972022495,10.7957926542414,11.1107302683425,10.8363015274064,11.4885094770207,11.5418574967358,11.9448130839508,11.7398081348727,11.8020693285524,11.1132688079202,10.4909870731191,9.77202305621476,11.5052805263113,11.2813760967238,10.6801108743138
"hsa_miR_23b_3p",8.79284132894134,9.16530580921729,4.48213523129492,6.55208535156929,8.00163532223024,8.61592526384363,9.22591613037665,8.62423332288762,9.46429631718681,9.18436634618278,9.22166867304469,8.81447865247471,9.36371964710163,9.36557907291919,10.2917376962646,9.60735765029908,9.37768022912877,9.38132341778937,9.50041240432059,9.4900320964726,10.6651153063229,9.64977364313427,10.1910884650537,9.81498833021963,9.64084818632076,8.55295290336259,9.71603863953036,9.59282771884786,9.63821794847627,10.7459636539413,10.0626591634319,6.63181471477099,9.53053659451259,9.51624036118775,9.23284599147546,9.73073917875657,10.184973326084,9.70727900108002,10.2749640012067,9.35062120593872,9.94921587671105,6.63181471477099,6.63181471477099,9.86184346722273,10.2749163047318,10.2292935009585
"hsa_miR_24_3p",8.29422067261998,9.42204483685156,9.39879251694128,8.6408471142633,9.41504067114965,8.99484526608229,9.7649694844034,10.0034128780326,9.60618399646657,9.55537664963233,10.1593462522797,10.1762492997612,10.1114392131845,10.87898155602,10.8065036941837,10.2248549723753,10.3842682134837,9.86623236963556,10.1604816492262,10.774871338718,10.1562119956951,10.4033586046515,10.4818591168742,10.1976284998594,10.0384726857019,10.1179755428174,10.043069976457,10.3348635332183,10.095706038821,10.5518670805095,10.4117863372822,10.7188929081655,10.6055775660311,9.70008852357357,10.0128114643593,9.60613615417478,10.294990967413,10.3236650756426,10.4354584887721,10.4460845300682,10.5076173698682,9.50572778866198,8.95753712764273,9.72944523175152,10.1895939559683,8.97059170179527
"hsa_miR_25_3p",10.8352747110558,10.720965450055,10.3825126640493,11.0711697171348,11.4946268524519,11.8544152680391,11.4909122702966,11.4081034695545,11.5891790507216,11.7147453284041,10.5392888683429,10.4538161271869,10.6993186459136,11.4597576292231,11.8280518963541,11.241643229804,11.8690259617987,12.1150483403294,11.863846258491,10.6521003759189,11.0056467837842,11.6688788749905,11.0752526134473,11.2855395462204,11.1260616174195,11.3622919695431,10.9396721891085,11.4948804414603,10.884377027809,10.9837267819516,10.6937975731502,9.6104774260405,9.6104774260405,9.6104774260405,11.8798798640645,12.1082140075085,11.2228772096739,11.4321881148151,11.579003454348,11.9399684867967,11.7525435450462,9.6104774260405,11.6306002227178,11.8449718402711,11.7593621486972,11.6162788662077
"hsa_miR_26a_5p",13.7942567038207,14.0043149029854,14.4755164504707,12.9587673188859,14.1707179071761,13.9362852264169,14.4849125016283,14.5968590606379,14.2108894981217,14.1242255840658,14.7822385043399,14.3913353880435,14.5671392335998,14.738949378818,14.5190267075959,14.6730553023786,14.6089579032335,14.1728484702293,14.4063636840817,14.6830925393985,14.7249407801201,14.7099318477293,14.7840999314766,15.076206961452,14.7639534551188,14.7245831582157,14.4123776081811,14.7217015669455,14.9439081365786,15.0025121210022,15.2599797287632,14.7984119287888,14.6994516061413,14.2996892467852,14.6667631159487,14.3038399989319,14.8028719223592,15.020833727123,15.0274031426256,14.7735740316719,14.7917864864425,13.9890282347577,13.8001333012735,14.812606460252,14.7021225663226,13.5742868743188
"hsa_miR_26b_5p",13.1893240367214,13.4103980706173,13.4678765167296,12.5752405658563,13.2797904007369,13.7131481724872,13.4147089562711,13.826131141978,13.41984148855,13.1516997664536,13.6226072621532,13.5883582974959,13.6044988774532,13.6606246681363,13.4955753461596,13.5279890787861,13.3817689168959,12.8678725921904,13.1474981630888,13.3155778125918,13.4032805832374,13.5513583375746,13.5559655192003,14.0440890836358,13.8209295420928,13.5708083055041,13.3029950559516,13.5402290938205,13.8351238830727,13.9020819773335,14.0136000395292,13.7821552483147,13.3727228800221,13.4064045321876,13.6950504359373,13.0330790920987,13.5882241051132,13.901928174567,14.0573357509358,13.6040630569127,13.5581123956231,13.2516202555894,13.4014850955092,13.6560753382488,13.1977960313672,12.9776284478792
"hsa_miR_27a_3p",7.58147018282404,8.19290512014923,4.60365015352286,6.36971767245446,7.26870069891726,7.38758216333454,4.60365015352286,7.64665493535623,8.51057025847781,4.60365015352286,8.51101518509522,8.81912807055473,9.01291866445686,8.860697899954,8.48965004792559,9.04313880536677,9.05649621113715,7.98705762134467,8.89729995199861,4.60365015352286,8.84467498628103,8.45300402542796,9.36128089817857,8.8752983137357,7.68689258843391,8.3688226836005,8.94841150620826,8.93233605000963,8.29291696808799,8.5113063945924,9.13261007573037,6.50809496246368,6.50809496246368,6.50809496246368,6.50809496246368,9.07090290442898,9.36222095971373,9.67264599695156,9.77434437428444,9.5692097892134,6.50809496246368,6.50809496246368,6.50809496246368,9.63528412109144,6.50809496246368,9.54300303807679
"hsa_miR_27b_3p",8.29747810935741,8.52888837638424,8.36998544346441,6.12654873521837,7.37741502059949,7.85374236664988,8.92414338615634,8.37618295285602,8.42303366047949,7.83334702801406,9.6798276192272,9.50446769520247,9.5925610276082,9.89057631574792,10.3568109811084,9.5920262967459,10.4973427613404,9.40279642456691,9.84238950119151,9.64120419293669,10.018248298155,9.68971038580263,9.84405590415997,9.62849026438958,9.35566980886674,9.28880852292129,9.46998044699092,9.61804720001241,9.50143868193049,9.6659076718085,9.6110498348992,7.74127503240307,10.1540335746073,10.2877104475927,7.74127503240307,10.1481714566587,9.76972857910697,7.74127503240307,10.056672477488,10.2588333514576,7.74127503240307,7.74127503240307,7.74127503240307,10.2823281040369,7.74127503240307,11.7716606419492
"hsa_miR_28_3p",8.56727171110935,5.68974969337621,5.68974969337621,7.68995362927717,8.14627055397278,7.87736657802829,9.49233827088324,9.61933901500144,8.98044172615442,5.68974969337621,9.73365156685928,9.17932927988173,5.68974969337621,9.29908691982617,5.68974969337621,9.40781082417315,8.97816228944243,8.90941447672722,9.68557133897201,9.27828120121197,8.84190098985403,9.96396539754775,10.4843314611904,9.43319583425994,9.05479239269181,8.7640787077257,9.73403376446694,9.54096276833231,9.09340484935825,9.51146761760026,9.45196055382239,9.22777629080172,8.94724670436592,8.86013441993712,8.71904752092861,9.09803351227363,9.54925441178168,9.92687167897348,9.0140977831794,9.30702488592821,8.93710485733854,8.8551114965402,4.07716111030806,8.68925499801895,9.31903274452634,7.25996366945602
"hsa_miR_29a_3p",7.60040444364965,8.47832337439902,9.73079554171709,5.79070598868339,9.11728373859153,8.14552190235857,8.90275248193301,9.58681340288756,7.79612501113076,9.16904908061061,10.7173214274659,9.49631043858849,9.52300169385112,9.88785291898971,10.9212147284742,10.0670135735609,10.8250638177956,10.0755170151579,9.91944284508532,9.78644667901442,9.36234345329517,10.5749734223044,9.95668771768276,10.1226826975225,9.47847340826414,10.0157718380855,9.63500783715823,9.70846767314639,9.78740942903315,10.2740336210652,10.1825993863223,7.95915060405719,7.95915060405719,10.4640811083322,11.0733687019525,9.92221463229109,10.3505547934071,10.3524212280115,10.250861178028,10.2869734958431,7.95915060405719,7.95915060405719,7.95915060405719,10.6698598672007,7.95915060405719,10.8960736704934
"hsa_miR_29c_3p",7.77922287192421,7.9861949745595,8.08107384221111,6.96132698483783,7.49742666928489,7.82741823657736,7.49292919725267,8.3000408106137,8.71237696195244,8.38335368741327,9.49940547632659,8.58422511109297,8.2732618362015,9.1708503713203,9.19044612280259,9.02452094497356,8.93484086625551,8.80316449947529,8.43365078124941,7.98633408341736,8.66499476605096,9.01657245477962,9.3842639484615,8.85756586873898,9.13526452431355,8.72149687717236,8.79211059831119,8.67388234446354,8.750705769072,8.6086251819745,9.14864084363034,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,8.31156085531278,10.8403914080526
"hsa_miR_30a_3p",5.76756213093308,5.76756213093308,5.76756213093308,5.76756213093308,5.76756213093308,5.76756213093308,5.76756213093308,5.76756213093308,5.76756213093308,5.76756213093308,5.76756213093308,5.76756213093308,5.76756213093308,9.05990369055586,5.76756213093308,8.51361837397871,9.87498170826336,5.76756213093308,8.73893171341376,5.76756213093308,8.44024163091321,5.76756213093308,8.6078520850059,8.43747709253032,8.54804766022508,8.95184733522341,8.47146842962658,8.91489977144937,8.99884486880799,8.96796901733016,10.0035544996934,3.71092395943262,7.28460144747953,8.54504136967149,8.04932974884633,8.03783049145349,8.30132068714737,7.68759076981568,7.46224591185809,7.46830638956414,8.18459549696703,3.71092395943263,7.75543745787095,7.12090575873676,6.77255410578726,8.2220691366186
"hsa_miR_30a_5p",8.96255516302001,9.63334400555185,9.61374236262352,6.70611332594933,8.98205126789829,8.48704385372661,10.3541465041752,10.3130595463931,9.69563318219899,9.76880712199213,10.6299402551103,10.2552479706218,10.3021472633407,10.5999729847309,10.9799062453477,10.5581695622465,11.2737895108801,10.5998431558004,10.7404699661688,10.442205340272,9.94893294803034,11.102410604123,10.9696212734612,10.7224571822829,10.240061311134,10.4978947221421,9.97700711054432,10.9285971280202,10.582793040538,10.7710304889341,11.4287118110127,10.4082765972618,9.48884154744618,9.53338657598199,11.8639769526919,9.89788041808374,11.0237146631322,10.067535488226,9.6578911962251,9.37649642070808,10.8071510794219,11.8772336080845,10.2046968670417,9.34851943821612,9.26012164525384,10.0582087120657
"hsa_miR_30c_5p",7.89609739368288,5.88792604066479,5.88792604066479,7.10621540084767,8.77271959325834,9.11841127707246,5.88792604066479,8.67941462171942,5.88792604066479,5.88792604066479,5.88792604066479,9.03057280753629,5.88792604066479,8.80837691651632,5.88792604066479,5.88792604066479,5.88792604066479,8.99168169950054,8.6069143157023,5.88792604066479,5.88792604066479,9.14568693017308,8.78538012271674,9.09172701236076,5.88792604066479,8.76404261069536,5.88792604066479,5.88792604066479,9.16904835058106,8.70112923662471,9.61854189488636,7.58817145003487,7.37448452000348,7.72713454430233,7.07733402442425,6.73811544076423,7.9016730367997,7.88281199746037,8.31047518050095,7.92107387751481,8.28627844016607,3.1091426604637,7.12345787665116,8.68200428574553,8.34712225201372,7.17388025938124
"hsa_miR_30d_5p",12.0295300430854,12.0151168946319,12.2197086638626,11.9237273516948,12.5956005985627,12.1865139445026,12.6949484821966,13.2957175449998,12.8025560962445,12.6273542965502,12.3911015061189,12.3764159589705,12.5836457830943,12.9691903350302,13.0658656170337,12.7183493610812,12.9359799898859,12.6626879538174,13.2177873845603,12.9335343924115,12.7279688773936,13.241884383779,12.8327929964225,12.9109895644831,12.50239709498,13.1393118469055,12.7366551258992,12.6517810138619,12.7810664911055,12.9523587320011,13.1790495491367,12.9453479931521,12.8874408611434,12.6519576037603,12.6787004280587,12.7884886117101,13.056747095352,13.149118086082,13.2860352661999,12.8891660006134,12.817471115046,12.0817093028055,12.0167609348956,12.8792602458822,12.8940086434536,11.7816175692556
"hsa_miR_30e_3p",6.28373588932007,6.28373588932007,9.90901696557049,7.59113000894353,8.64819617030264,8.85764984658798,6.28373588932006,9.37357769018118,6.28373588932006,6.28373588932007,6.28373588932007,6.28373588932007,6.28373588932007,6.28373588932006,6.28373588932007,6.28373588932007,6.28373588932006,6.28373588932007,6.28373588932007,6.28373588932006,6.28373588932007,6.28373588932007,6.28373588932007,8.60362816556717,6.28373588932007,6.28373588932007,6.28373588932006,9.64213572469696,9.88218572527204,9.25478880681757,9.64978189944872,7.11356098458166,7.37129334382106,7.36422836400699,7.74695691390732,7.11901674912699,7.7999468697235,8.31311427365842,7.76231234724956,8.06367300854768,8.0618478156286,2.5893750440801,7.02152885764611,7.81807554466946,8.08228362683292,6.80403906054653
"hsa_miR_30e_5p",10.1059583731012,10.9673235576526,11.0891763612786,10.5076638873021,10.1243518059339,11.0950726772557,10.9896908797127,10.7325228429342,10.9691780276185,10.469859685149,11.2118999239743,10.8443828768252,10.7621912884587,11.1569029925781,10.894870211683,10.4694185534006,10.308432845437,10.3633016469661,10.838978865116,10.9052126461472,10.5238894294948,11.1752412189855,10.6334177740837,11.0786956417766,10.3791063886927,10.6473265824024,10.3041371551013,11.1640531539825,11.0058903539203,11.0812634129535,11.5322538758055,11.215257113415,10.7668115696718,10.4774290058,11.0040518568894,10.2686725630932,10.876094861383,11.1236511735494,11.2480232004031,10.9544033265688,10.9357826418652,10.643401839648,10.8442838978887,10.9311592298501,10.8237031669118,9.86511730569634
"hsa_miR_320a",11.0468754169774,11.4114599549675,11.8730884056333,11.7477755234453,11.6780757466541,11.5178507400501,12.4534672838806,12.2758643103535,13.3684831782225,12.1719569752207,11.664627750512,12.0334261147751,11.8872800211459,12.325778585028,12.4655420516252,12.5770619355195,12.0178407824845,12.9079828500036,12.8560711208836,12.0741120451671,12.0648155560861,13.4319783268532,12.5352360552661,12.5063636425855,11.9382265427397,11.7701816007812,12.3098956127075,11.8993211099193,12.2549102338106,12.6019185818819,11.818186342629,12.4210276308108,11.9560794004233,12.408409564979,12.1767216901661,13.1726830135507,11.8985308116965,12.8212283437821,11.8099624370578,12.1176053587343,12.0920788507199,11.8597662278222,11.3175510397789,12.2674234502843,12.6475736016003,12.3027157909603
