"","HB1","HB2","HB4","HB5","HB8","HB10","HB11","HB13","HB15","HB17","HB18","HB20","HB21","HB23","HB24","HB26","HB27","HB29","HB30","HB32","HB34","HB38","HB40","HB45","HB46","HB49","HB50","HB52","HB54","HB56","HB58","HB60","HB62","HB66","HB68","HB70","HB72","HB74","HB76","HB78","HB80"
"hsa_miR_103b",7.81142500194871,7.51421520805707,4.5420299779263,7.3617768551019,4.5420299779263,4.5420299779263,4.5420299779263,7.6776243462414,4.5420299779263,7.23491591362948,4.5420299779263,7.59161410168691,4.5420299779263,7.27654270647283,7.76732365162154,7.50276828716181,8.08086260960974,7.8089839378458,8.20510857306827,4.5420299779263,7.46581867317489,4.5420299779263,4.5420299779263,4.5420299779263,4.5420299779263,8.04940893478723,4.5420299779263,8.14916974334626,7.58745194320866,7.90063825975528,4.5420299779263,4.5420299779263,4.5420299779263,8.20595299202036,9.33328340364838,4.5420299779263,6.7632218449366,7.50923657489129,7.95133684350496,4.5420299779263,7.98292226846368
"hsa_miR_106b_3p",7.65377949930379,8.14308562754175,7.45861531497765,7.70804553508228,7.80881917110035,7.64058553496419,4.05205182080674,7.14795472936749,8.10898704512125,7.88406190673295,8.18482516102821,8.29380064707494,7.36177314083132,7.80777831989492,8.17740815039378,7.72282019338083,8.16138966235154,8.43282776293179,8.10480096593425,8.0479669259973,8.17757381352233,4.05205182080674,7.92612475274244,8.12015024352874,4.05205182080674,8.25399250212036,4.05205182080674,7.71197519149995,8.11618137441765,8.11957595591381,7.38074023434442,8.16451511556777,7.86844994773526,8.43904906820187,8.76380605040235,7.57317312888634,8.31991099607978,7.97637730211384,7.93459580607398,8.29526535359236,8.14452569438689
"hsa_miR_107",9.67286060324702,10.0608794012032,9.98629552043834,10.4102864707328,10.5265661886504,10.422091351036,10.2131521061444,9.81066789124417,11.0426850190791,10.1845359425475,11.2901457330965,10.4468502117527,10.3574333463649,10.0622466275081,10.140297199721,10.6054862160568,10.4424725013697,10.5579939005462,10.6585484277362,10.0170733382545,10.7536926754975,10.0857173435416,10.6541367939904,10.5421128403563,11.1471925202282,10.1340086837483,5.59977133151535,10.3184916265223,10.0956335515828,9.8493741969162,10.2187424652702,10.055275545984,9.87625864557746,10.5000634009973,10.9762539098788,10.6818156161311,10.6933930952148,10.0140647002511,10.1989877757008,9.98584624534302,10.4380863890352
"hsa_miR_10a_5p",10.1956099220255,10.4359926688423,10.6541288241192,10.8034664701373,11.0548826153735,10.2562116744056,10.8382461216225,8.4883656546481,11.156898443389,10.4147750980922,10.7296579601407,9.18145308788298,9.83269394748695,11.458443921424,10.0247270867179,11.1778166973111,10.0828310685659,10.5494014708857,9.30529582839632,10.7454749415916,9.89618354246667,6.16678121293936,10.7309588318799,11.8277256591084,11.4031797326347,10.7025182271572,6.16678121293936,10.5393507956459,9.39101183646621,9.77849717027402,11.1062642449959,11.451530956102,11.0470114097807,9.64483171377252,6.16678121293937,11.6174528017297,9.77292199861814,11.4398348272059,11.4889302521042,10.9171742066262,10.2557127644496
"hsa_miR_10b_5p",8.50055860244253,8.950944846729,10.2007199179754,9.99743265992677,10.0079570681083,9.18267580951856,8.97076849516285,5.93177009306243,9.98188782238443,8.56954506836857,9.62724297104987,8.27240084533879,8.82245381278366,10.4059664855779,8.14140654768005,10.1817256789778,9.2795855639887,9.66959720528997,7.78749425029618,7.95393666699848,10.1106463738892,9.93921816413768,9.4288164265373,11.1916182905581,10.6932064856426,9.66606618982897,3.82647132131571,9.37323343689819,8.32849586825117,7.39788248174281,10.2397833813462,10.3370260236419,10.03093606952,9.05348678955261,5.52422146856176,10.5649352649542,8.58790019951139,9.59464707607203,10.7870019321971,9.51298812833297,9.26535162010297
"hsa_miR_122_5p",17.4863039963124,13.4711941666791,14.2293426616575,16.2038593348762,13.8010786795044,16.2899290978866,17.2429071988767,11.4551382501778,15.4891707095542,14.7632593005797,15.7523759431176,15.2748549278857,15.5799451097501,14.9730548803602,12.895431959836,14.6793598926111,13.0306833244171,15.5777917850521,14.6999786447513,14.2976046743704,13.8487845270836,17.7773139599057,16.2870058081358,14.7982708446877,14.7954627679225,15.0381669327643,15.3495896996252,16.0671996827708,12.6217858708441,13.0516168033538,16.9428188619639,14.7679021836379,14.8294354200891,12.9882269959364,10.4876286923985,15.2120603867691,12.3383390253888,17.8673594434447,14.9791860470218,15.6801627913609,13.5882392131613
"hsa_miR_1246",8.11114597790522,5.32125994024211,9.61329224348807,5.32125994024211,9.6215976517672,9.48997016290616,10.6778450390585,6.38286595784543,9.53138636711168,5.32125994024211,8.78794245450231,11.2094975607433,9.69200541259867,9.59401060084746,8.17246742167143,9.12417167284394,7.41606898976352,10.1316917712126,9.03345712965149,5.32125994024211,8.96598924460667,5.32125994024211,9.61966819424938,9.42398832781417,9.79066908170033,9.9075053705041,5.32125994024211,8.15381809444365,5.32125994024211,8.47922131348682,11.0734837136526,9.06278638461614,5.32125994024211,5.32125994024211,6.55058286450696,10.1075270619638,7.09482246825831,8.18136640456853,9.64389139681965,5.32125994024211,5.32125994024211
"hsa_miR_125a_5p",9.67975578822079,9.48380802062727,10.7786199761619,10.3484851874499,10.1308467566839,10.2058794884804,10.1830993493501,6.2761050096151,10.1478392201213,10.0240953809935,10.7535193555885,8.54085795568845,8.98274485368151,11.1900193501743,8.43695674800876,10.822827691923,9.65521069472638,9.96011755824184,8.39288194115015,10.0375485998931,9.83479017704805,9.5882536870599,11.0773256573885,11.3350410526656,11.2091915235142,10.1165508468157,9.05371178098254,9.7277862956942,7.99395461968127,8.93971105103592,10.2703780549391,10.807651722815,10.0638485202552,8.95369025118199,5.8914427603578,11.3748918429473,8.67857267103986,10.1313804537615,11.133602268415,10.4358802955093,9.45355019831897
"hsa_miR_125b_5p",8.05287494183122,7.36368882505594,6.98717521635105,7.11128328112806,7.55674134464573,7.77103440806602,8.03173841566995,4.90166141651969,7.64306171267665,7.64018170519697,8.62778011543713,6.86056981291961,7.48383802453262,8.46854830839594,6.06562376249186,7.96624173757818,7.21343062505441,7.53633759334321,6.70626162737157,7.54329223231994,8.05302725005588,8.62865495823662,8.88143697567464,9.00149267026404,8.61573802261989,4.07459218892081,4.07459218892081,7.49162530968191,6.66830229214237,6.81263681630971,8.36961071583907,7.85665290000732,7.21300314606275,6.97097971603306,5.60206786520314,8.31862905304524,7.29719441101946,7.60579772056114,7.90751809656216,7.55701563592992,6.84425078470434
"hsa_miR_126_3p",14.5275182675233,14.5002736794187,15.2661356814889,14.7675053559776,14.9122933201398,14.8396178918344,14.6931306780476,12.818639324074,14.8189024970565,14.4472788016951,15.3064071635048,14.3366810123751,14.7280536943995,15.3710407764451,13.9272182631805,15.2610896702762,14.3398867386993,14.8837639882949,14.1094842414724,14.5684039324025,14.716272166106,14.6546444792621,15.1514516939824,15.399424793707,15.5501904909916,14.5333543869963,14.6781256833752,14.5150750510318,13.5561785924134,13.8646538119464,14.6134273422049,14.8220982229516,14.8002995586949,13.9339423910689,12.7106592491228,15.4731803505424,14.5537710156418,14.7950708961063,15.760717490375,15.2281382552904,14.4877977759264
"hsa_miR_126_5p",11.3701688386894,11.110106931377,12.2333587162806,12.0883669460427,12.1327140395428,11.7342989873081,11.2635373872912,10.0648494122992,11.8397372171915,11.4069934700561,12.4716697111512,10.8231772941158,11.8792079951374,12.35638237349,11.0445538554591,12.2059129046305,11.4528488068036,11.6415773800892,10.4945072983488,11.1972022044457,12.1794222156794,11.1651887054578,11.74562641759,12.535242521541,12.7051255365719,11.6890422980608,6.31549646737721,11.3956703331675,10.818632215189,11.290605818722,12.2196895370657,12.0638804277944,11.7211936988855,11.35088540347,9.40301909552507,11.9390586381056,11.5628167793164,11.8156762234847,12.8086873249874,12.1790888608719,11.5975736379683
"hsa_miR_128_3p",7.3430844429474,7.26088911957453,8.07888988176757,8.17653274106359,4.4221131883304,8.16348094294659,4.4221131883304,7.26871130223202,8.39077557072284,7.22603421429893,7.80333584699691,7.18380749351084,7.86085175623955,7.61304750077641,8.80965775740999,7.94810362536525,7.98329126842654,4.4221131883304,7.98013328717979,4.4221131883304,4.42211318833039,4.42211318833039,8.66441425279515,7.85019349417909,4.42211318833039,4.42211318833039,4.42211318833039,4.42211318833039,7.21340212205338,8.67784338868396,7.92508118656864,7.66120920655144,7.92971884602709,6.88078406280811,7.31526459177688,8.60055143625499,8.61747073014576,8.52869315846546,8.90036275978375,9.00220606894758,8.02930175930419
"hsa_miR_1307_3p",7.90701947476334,8.9307215617873,5.68134298302848,9.62020574176652,5.68134298302848,9.37507527792762,9.30249828865916,8.44807570377212,9.32821222456274,9.11842209227718,5.68134298302848,5.68134298302848,9.18001816319242,5.68134298302848,8.95355411363427,9.71443528067558,9.25364872508134,5.68134298302848,9.95317480252285,5.68134298302848,9.65056308991283,9.99198464201309,5.68134298302848,9.49487074734745,5.68134298302848,5.68134298302848,11.0813850858955,8.93436315784287,7.28495852663308,9.39656577366397,9.76183824149001,5.68134298302848,5.68134298302848,8.77600374830924,9.1416717650129,9.96137986955256,9.53378635410551,10.897235232205,10.3795953263211,10.1948119443937,9.37198852355621
"hsa_miR_140_3p",7.06485892713647,8.03953541363661,7.21919119856577,7.85640129422553,7.80855987477963,7.93713949002569,6.45903038708076,6.89874833232482,8.27718521804481,7.8890319028076,8.74191389934379,7.52841688719568,7.99578832420537,8.57806741133858,8.65633396956438,7.82683252656856,8.64680486316533,8.06885551526811,8.62847386709075,7.86702108032859,9.09965901608513,8.1682319163205,8.55336768765401,8.05092307730139,8.2535207130528,7.59003814919163,8.70789634883714,7.35281278844128,7.9967726045708,8.89305712638968,8.37790842793266,9.16346494559727,8.45120564527228,8.26138605131896,8.53850322066026,8.13063815118679,8.55301765966885,8.25139717477597,9.05997556411164,8.06793850653774,8.6661672087251
"hsa_miR_142_3p",11.7889787098166,12.3688225587042,12.2521233647798,12.2178373302139,12.5375259596613,12.7997547068155,12.2402020916524,12.0118800524981,12.6523586042508,12.4368441353177,12.8210803155256,12.2164862893057,12.5514409707589,12.9215887211375,12.7061764638913,13.6009438143813,13.3522570525877,13.237395630249,13.8454585414495,13.0885667793536,12.8597474302197,13.0109971257233,12.7712005319961,13.2585598308774,12.9643070876303,12.4539482462345,13.634015355091,13.5164138293348,12.0682902232181,12.8879761042915,13.1938752289572,12.7741767221888,13.0756332323354,12.976687058881,11.7202868557098,12.968200534228,13.285483998513,12.0209270507023,12.7319920257238,12.1313437782526,13.3092011906158
"hsa_miR_142_5p",9.07001009174736,9.82010697410499,10.0759926875986,10.3800160624597,10.0246767768677,10.1893869539355,9.87178520242592,9.15148978051559,9.79015364612811,9.93892243142039,10.2725266348004,10.4558941784878,10.0647303043383,10.2177601847251,10.7002571503711,10.4736770756194,10.6218888985548,9.74226656391116,9.65827934809385,4.76264296311031,9.92314940052787,4.76264296311031,10.0226879956779,10.5332247926872,10.3162899140245,9.81392546229464,10.7423645588167,10.3824325896812,9.61088072038141,10.5679854252869,10.1450970386853,10.2503401557727,10.3550642535704,9.92017929072356,9.40103251033042,9.87339019832743,11.1345271620672,10.1194112078876,9.69531990882175,10.2488939650709,11.0258797383098
"hsa_miR_143_3p",9.28365617479339,10.2387702504599,9.96790331052936,11.5675968709134,10.9851790641734,11.3538599040375,10.6409541477907,9.20517024274908,10.8293769299551,10.9702456048324,10.6585570441391,9.73445780696779,10.9720018312545,10.8042243234667,12.4732685708428,11.5778816836909,11.8681821553324,11.6799381886557,13.4751074433332,10.6446449704883,11.0825702073161,11.7034181749014,11.309863364651,12.2073478471921,11.3401255397059,10.9082211555874,12.3129747909045,12.188678258218,9.24289065407443,11.7924026276255,12.4397297016698,11.2734286314584,11.2613438260648,11.1412685608451,10.677147853304,12.1037234382609,12.3774059126038,11.408842109715,11.204797381654,11.3939570589751,12.6484338131121
"hsa_miR_144_3p",8.39892945856761,8.11913972014417,7.81759750148113,7.40444512298545,8.82503905639221,4.46100845850583,8.15878633803211,8.05432561410511,8.42985807442773,8.39864164751955,8.47207019445282,9.29409055402405,8.99733143373607,8.80609103421563,8.35516638170121,8.27027830621823,8.79513486105331,7.92141907513695,8.18341879796464,4.46100845850583,8.7052209126544,4.46100845850583,4.46100845850583,8.50711796181338,4.46100845850583,8.50070115933222,4.46100845850583,4.46100845850583,8.35933904657584,7.64114042302416,8.40837414765394,8.15090071394152,8.36131635304887,8.74095674641893,9.1813137010117,4.46100845850583,10.1587486853079,4.46100845850583,4.46100845850583,7.23141862688824,7.9037385941782
"hsa_miR_146a_5p",7.7569168576358,8.41459036132814,9.22760668711706,10.8559472725267,9.25639419445077,10.2109733073062,9.83550315543443,8.86853694583467,9.21367476909004,8.7756956528773,9.92471600281825,8.25789428446299,8.94772045003163,8.8054037414938,7.83946298269757,10.9090532448117,9.58343611361469,9.38219699559943,8.80803962024638,8.62526400069146,8.92182754186302,7.6614114934213,9.54379982237924,9.73178727534374,9.23271479636268,8.2844421667259,8.70141573749442,8.44915061606691,6.92303223654494,7.94137449363809,8.56327595129901,8.59213874660243,8.70699989912588,8.65829097734557,8.11477525951217,9.96033551095822,8.97552634358239,11.7078814091859,11.9185116589191,12.2172751988936,8.88241429483274
"hsa_miR_146b_5p",6.85563834969743,6.89507335170614,4.41019623853113,7.55895627681173,7.86516980878798,7.82957943677522,7.95976453653646,6.10766648254368,4.41019623853112,7.79949806380193,7.68372145359547,6.37500508825997,4.41019623853113,7.76999737171143,7.15573024984673,8.19129395497457,7.83942762514137,8.34701650998809,7.1427931876418,4.41019623853113,7.79620040512311,4.41019623853112,4.41019623853113,7.54325371078514,4.41019623853112,4.41019623853112,4.41019623853112,7.48511069996682,4.41019623853112,7.07046000552734,7.5409478376986,4.41019623853112,7.68700186642831,7.38195154553329,6.73711725389472,8.66073684692671,7.29919790089252,8.33769528644816,7.94678033546453,7.51694169517286,7.25566160718486
"hsa_miR_150_5p",9.94448178249676,10.0583799889029,10.6734064342503,10.7025275111114,10.6881092334627,11.706110395937,11.1747148195344,7.55920221305508,10.9444651086712,10.5715188848806,12.2076269868616,10.1169845191769,10.8787729616175,11.9213523435095,10.2837188787643,11.1716700251487,10.2928999822677,10.0071239083551,8.71187335864088,10.4854614399853,10.6472075741439,4.73718700425161,11.390399192005,10.9899739954151,10.4709985358392,10.6351585701775,10.525983421021,10.3198966358908,9.08816128381591,9.93134324577746,10.7686558730886,10.3727685914294,11.0467979527726,9.8150236815975,8.13293950363899,11.6062425147922,9.92078662484746,11.168808008449,11.6357798204704,10.7776496270832,10.2369419368636
"hsa_miR_151a_3p",9.05443146886508,9.32343525560964,9.89955083365973,11.1561956172599,10.278624642915,10.7072671856798,10.5532391970412,9.92957065440817,10.3194195184796,9.59881806901786,10.1146674315853,8.74767485106345,10.2115598167945,9.47354542704714,8.29021366362381,10.6896832591225,9.63532880359297,10.6808470409202,9.63709691814309,10.6328646614445,10.1282822803521,9.83957490514806,10.6169247912114,10.2783087105412,10.5215301446618,10.5355661535334,9.69666668890205,10.0232782397234,9.00564688641449,9.8040197614272,9.41706028383291,9.91491858305317,9.93458688758574,9.81544383649783,9.9080350519666,11.871199766945,9.05629926928322,13.1438007612508,13.5475084777178,13.7365940700874,9.30483387964881
"hsa_miR_155_5p",9.48332196824299,10.0768164535695,10.3581943739594,10.738973234035,10.1703725740363,10.4750498648721,10.5033472623127,9.04679551014414,10.6340096953989,10.4821767577303,10.6922992804282,9.24589509432561,10.3016534124456,10.7931929386718,10.1727320215756,11.1077836667125,10.5608076260866,10.7595253020315,10.4756347904177,9.80218928630755,10.9581212270314,10.266718252755,10.7792390484888,11.1381871128479,10.848081546504,10.6971592760894,5.95187924104257,10.9450802524495,9.68979309496785,9.93846428918753,10.8106883524658,10.607339015879,10.8070037142371,9.9038044018032,8.60447439873264,11.0842006666414,9.69115605094138,11.2344337799442,11.2089222541497,10.5888089457481,10.0917863156639
"hsa_miR_15a_5p",8.0953919128593,8.20528745462307,9.08489997151186,9.23070609156557,8.75638259752032,4.92907725807402,4.92907725807403,8.39517741590043,4.92907725807402,8.3520731033321,9.85080685822304,9.40960254774143,8.56654080878976,9.04241870197157,8.93725202242594,8.21055578848755,8.75689371362597,9.05694940742723,4.92907725807403,4.92907725807403,8.33390591800059,4.92907725807402,4.92907725807403,9.40873185806108,4.92907725807402,4.92907725807402,4.92907725807402,8.35560345942756,8.33059598664045,9.45572947265456,9.35720685996436,8.65983738692903,4.92907725807402,8.36857606428464,8.72723527340815,4.92907725807403,10.5377792368375,7.98230070029213,4.92907725807403,8.46325059258663,8.95577861122208
"hsa_miR_15b_5p",10.386025292705,10.5353394734228,10.5344504174323,10.9517106237281,10.0037844235702,10.2245497303229,9.91247276958617,10.4581204227842,10.0312530519603,10.3712422413227,10.7019848220037,10.7325087500957,10.3017210842401,10.7566681060088,10.8793956553989,10.4552407533933,10.2867535149944,10.4664364337937,9.96953049703734,6.45128441928857,10.5330817160849,10.5381928153417,6.45128441928857,10.0639077330839,6.45128441928856,10.4359846236859,6.45128441928856,10.1781384667923,10.5360980140346,10.897920730106,10.3097104213241,10.355495489232,9.94810395039319,10.4341773726034,10.2195019367324,6.45128441928857,11.5536716120392,9.73226482932332,10.578884725175,10.3633720930468,10.5512043340916
"hsa_miR_16_5p",16.6684718744514,16.9749211344552,16.5027443645894,15.9004018890224,16.691688201611,16.214303100395,15.8781596162508,16.5075799210162,16.7886620206732,17.0945357892371,16.7794471539656,17.280444557435,16.7190108975977,16.6267158249565,16.7913819537346,16.4729896756074,16.7721545621487,16.42374905579,16.3970967095337,16.5572328508882,16.8325093125521,16.2893705615456,16.4478730850841,16.6617082442326,16.6684618222897,16.8688097913092,16.5235094637016,16.3693338606348,17.1821418629086,17.0882035747709,16.352332677225,16.8147100419674,17.0474238239106,17.1715191230649,15.8950392385971,16.5293170287713,17.0978347694944,15.489720104245,16.1525566040432,16.3884276950332,16.8240874910112
"hsa_miR_17_5p",7.78116309587105,7.56923255310351,4.96864943523059,4.96864943523058,4.96864943523059,4.96864943523058,4.96864943523059,7.77698850066721,4.96864943523058,8.13437779680968,4.96864943523058,8.69568772334521,8.52437701667229,8.43178756601433,8.49733953533604,7.88771928737086,7.65851608898657,4.96864943523059,8.14953389603284,4.96864943523059,4.96864943523058,4.96864943523058,4.96864943523059,7.94254402817575,4.96864943523058,4.96864943523058,4.96864943523058,8.17483040208651,7.62877842903257,8.34395222369282,4.96864943523058,4.96864943523058,4.96864943523058,4.96864943523058,8.31786769366113,4.96864943523059,8.17498337654005,4.96864943523058,4.96864943523059,4.96864943523058,4.96864943523058
"hsa_miR_181a_5p",9.37271859733122,10.2055423824525,9.03144572642313,10.4131361334475,10.2244439490558,9.8918664693594,8.58174936848276,9.21846303917938,10.0885479425475,9.61606901481386,10.646305079841,9.85366379781352,10.1016711036252,10.458141507155,10.6005940953641,10.4028902789104,10.3115066535183,10.4279753389104,10.1702776632127,9.14970530865326,10.3464779177476,5.14081700446363,9.93313382926966,10.9679465687118,10.6000790879198,9.92273997814494,10.9485304132345,9.81332051218615,9.52001290237028,9.98314541207425,9.87186294081425,9.99218865367916,10.1977121560588,9.39239048561375,9.6246644405661,10.7271453990209,11.169185546118,11.4516155593704,11.8363893264645,11.5253724980687,11.3666889530953
"hsa_miR_181b_5p",5.47332309470115,8.40785140494871,5.47332309470115,8.25877062860142,5.47332309470115,5.47332309470115,5.47332309470115,7.40191621011207,9.26347993164337,7.6371135218705,5.47332309470115,7.83137750516898,5.47332309470115,5.47332309470115,9.72383071472203,8.55852775874412,8.08141735189983,5.47332309470115,8.62918410943886,5.47332309470115,9.09970851117057,5.47332309470115,5.47332309470115,8.83135238807651,5.47332309470115,5.47332309470115,5.47332309470115,8.58209451230727,7.17795343195689,8.80540314279588,5.47332309470115,5.47332309470115,5.47332309470115,5.47332309470115,7.14931108242397,5.47332309470115,9.70239047473425,10.0091698959554,9.67026133624526,10.15548418555,9.54861780826219
"hsa_miR_182_5p",9.17133056820403,10.5851014617785,9.50082721916631,8.12076933350302,9.94629543242801,8.73646461081892,8.5319827185129,10.1330064603544,10.0820712033384,9.57521673107988,9.08259285561025,7.86187686033545,8.80770930404575,9.08106663627106,9.33626366975956,10.0219051809334,10.8685286100088,10.6180621270536,10.0403999141142,10.4852057867575,9.56474697570372,9.74553446555949,10.0358007592879,9.47991207030188,9.38738114000796,10.1286990559858,10.6638312744886,10.2626224667834,10.1999031757753,9.65223451786251,9.58466585890401,9.49341658026192,9.70087858536374,10.4614764022751,10.8326282729502,9.18648701488586,9.02241527352864,7.81286912275932,8.70667015811767,8.0747197454187,9.28146823494158
"hsa_miR_183_5p",8.14449579934586,9.15994041435515,8.02313029393382,7.6750259069108,8.74779099585336,7.83422111873183,7.65732181281814,8.95460833357211,8.65354741456687,8.35894060493078,8.47348929906794,7.3310517849884,7.90328858254235,8.26922041673546,8.19885931625622,8.85836869171452,9.34356489031039,8.54203696183595,9.18911868723304,9.15776997094903,8.69227295977853,8.09518981767823,8.6400549490467,8.54737255298018,7.93666863757026,8.80863296006349,8.98789161087488,8.92381008063135,8.61300420388821,8.52201122098004,8.22588687798806,8.02152145667782,8.53938187406127,8.97188637858336,8.47878081739104,8.70072637306667,7.58554150495004,7.06401599662728,7.75812850481252,7.49185683307723,8.07453786782426
"hsa_miR_185_5p",11.5440334261087,11.765475595217,12.0530299020125,11.7008840584973,11.3906020974537,11.6476743198136,11.1238822820566,11.3407167562915,11.808020524318,11.5423984621292,12.0612192099546,12.2812019467076,12.4255015291901,11.8104735942746,11.5816636788027,12.183818237373,12.6907413733838,13.4397801858975,13.5281259698434,11.6547874348501,11.870384177835,12.1172876733793,12.0887870854761,11.0282158888789,11.823017578084,12.3355878880483,12.8615418880063,11.7045615281365,11.9417107028829,11.9633625460661,11.6210921612332,11.4666407847755,11.3605028690058,11.8763222977659,13.7802735795426,11.8936664137697,12.2295742398924,12.1050008784354,11.7881893681789,12.3465062994509,11.5296753486841
"hsa_miR_186_5p",7.31362854269232,7.32417283117063,4.68809973297103,7.32213291362899,4.68809973297103,4.68809973297103,4.68809973297103,6.60114336883495,4.68809973297103,4.68809973297103,7.9497649431567,7.71392442642126,4.68809973297103,7.42948960109858,7.42368665525279,7.34983819815461,7.30994283278278,7.8819382345253,4.68809973297103,4.68809973297103,4.68809973297103,4.68809973297103,4.68809973297103,4.68809973297103,4.68809973297103,4.68809973297103,4.68809973297103,7.75187375768538,6.69837222294531,7.27529620865543,7.47348904332389,4.68809973297103,4.68809973297103,4.68809973297103,7.89305133401051,4.68809973297103,8.39973825732111,4.68809973297103,4.68809973297103,7.09949991327508,7.36932995795142
"hsa_miR_191_5p",12.8522704634866,12.9972337093778,12.8251864989119,13.5479833746078,12.7443658004822,13.336833616001,13.0913007623899,12.5057626970978,13.3314164108987,13.4257447004971,13.1949660524758,13.1679508083352,13.2089263212357,13.5950575413757,13.612919649941,13.9592676392597,14.398495606513,13.7337188498225,13.3936137389725,13.1501655029689,13.3984117953956,12.5669648029337,13.5685438775286,13.711149326985,13.6095222274401,12.9625142551084,11.9217935995419,13.7913733715832,12.7964652346291,14.0986834828742,13.7618020648538,13.2817512479547,13.1327431006772,13.2615665569204,12.5798180123297,12.9050785557853,14.3447966064888,13.2585016369209,13.4180506112484,13.2505342206627,14.5246643920553
"hsa_miR_192_5p",9.56844384179901,7.99200848540487,7.43178205512121,7.57611695626969,7.62556919156859,8.13206181334976,8.88476596029321,6.40955781745832,8.23773211596031,7.79047777010497,9.01695158670948,8.9046308983018,8.56926000764789,8.2903314620634,7.72839868320374,8.08204476736869,7.87255166502932,7.72015934329071,7.45479320033852,7.1791490247127,8.29482848404812,10.3890700035451,9.10795573044757,8.11672274483598,8.04339830632229,7.57582178839583,9.92712617697753,8.88745085994953,7.83540301377095,8.3205817108749,9.52933279785372,7.33013167890724,7.96382654036753,8.08873503537883,7.17856157490644,7.47763761589097,7.6546335814052,7.61796116307778,7.93257684713819,7.90853210199104,7.81350595184407
"hsa_miR_199a_3p",8.41836807557318,9.10691104431734,9.72415588773354,10.8299795097624,9.7553729413287,10.0891562161335,9.6374890741164,8.73375362847262,9.50389276891294,9.10185576299621,10.2734984832322,7.8005169299843,8.73894530968082,10.1906683602716,10.6949418833002,10.0812497081011,9.51670346672237,9.91354435559633,10.5387637147633,9.49214214236075,9.70176489917321,10.0910907026295,10.7591644382349,11.2180102981232,10.6081761594031,9.28399609858882,10.200475954887,8.98616134358266,8.46581463421063,9.98262633567665,9.29214276690492,9.28604286503606,9.77668049896197,8.93449449626033,7.38246134705782,10.743865323614,11.1840789194119,12.0225716761156,12.6241074962053,13.4637811088555,10.7899441588159
"hsa_miR_203a_3p",10.7130557895397,10.5092158712742,11.9246453275579,11.7365483909377,12.7611622542251,11.663555626034,14.3875924846957,9.26485759187262,12.5103715073103,9.34116295513647,11.7370728939433,12.1226087389945,14.5141595678995,11.3742003863059,9.30018195931626,12.1800879913586,10.187028602621,12.6361345904266,10.6896539380382,10.9636731430209,11.871143572381,9.81744241899821,12.5913399794765,11.150726551824,12.1648558614681,11.687348553434,10.3288815137883,10.6705968679357,8.67731595092231,10.0554620283784,12.9669499927091,11.8430395832027,10.3596942121516,10.2830280344875,7.33474343459454,12.8293171290403,10.0061104589947,11.1501305861956,11.3933659668918,10.7483495960851,10.5873553044103
"hsa_miR_205_5p",7.14085759450605,7.28169782686015,8.23865147528899,6.78250321599957,9.34880742145623,4.40351821355627,9.85752788098907,6.21655966305588,4.40351821355627,6.75210921608229,9.25795778437527,8.72520961640675,9.60260322130642,8.49603462538186,7.44816003795212,7.78530324459866,6.74672393076561,8.55894415918994,4.40351821355628,4.40351821355628,8.36360044396758,4.40351821355627,9.63144567633998,8.01252091278218,8.71864406869235,8.05930170682756,4.40351821355627,4.40351821355627,4.40351821355627,7.37075517897779,9.40025824311969,8.26980468722769,4.40351821355627,6.80358503913928,5.31824637435089,9.32824169986657,7.303958402225,7.1316639876577,4.40351821355628,7.08430581293493,7.44271532153618
"hsa_miR_20a_5p",8.82073119602992,8.93622222095349,9.104873073976,8.96082613385033,5.7845041633654,5.7845041633654,5.7845041633654,8.96700726089445,5.7845041633654,9.44506353110317,9.84010312422598,9.60643446354394,9.79211364035157,9.21533508019664,9.11545606206282,8.89509558700141,9.35531287121822,5.7845041633654,8.58975068911143,9.26138808639026,9.12533197409357,5.7845041633654,5.7845041633654,8.77868186190694,5.7845041633654,5.7845041633654,5.7845041633654,9.09685233672197,9.05633154106328,9.29299803217091,8.85153210744472,5.7845041633654,5.7845041633654,9.45703509700344,8.83556034034078,5.7845041633654,10.0513708907155,5.7845041633654,5.7845041633654,9.74222500278977,8.77256749839385
"hsa_miR_21_5p",10.3854423462133,10.5242969786577,10.5589740684168,11.6256608705613,11.5624124314685,11.5025820732659,11.1869675910786,10.7434240014572,11.330286909355,10.8335366528385,12.1638179150553,10.4429310912251,11.1695541786625,11.3730241532903,11.3099303589531,11.8814716922189,10.9451877273018,11.1133383894208,11.5146443081063,10.992635160272,11.8490311982258,11.4470264119581,11.7588550040088,12.2164377324125,11.8412017814692,10.7159622029136,11.9041825850744,11.2850388014742,10.3624957566725,10.7524481748275,11.7327464524521,11.9221189347442,11.8608062624662,11.1005961404458,10.8170244321328,12.55598168851,12.2459167222163,13.4589155791123,12.9501078195162,13.0180985530896,11.7867901982257
