"","HB1","HB2","HB4","HB5","HB8","HB10","HB11","HB13","HB15","HB17","HB18","HB20","HB21","HB23","HB24","HB26","HB27","HB29","HB30","HB32","HB34","HB38","HB40","HB45","HB46","HB49","HB50","HB52","HB54","HB56","HB58","HB60","HB62","HB66","HB68","HB70","HB72","HB74","HB76","HB78","HB80","SB1","SB2","SB4","SB5","SB8","SB9","SB12","SB13","SB16","SB17","SB20","SB21","SB24","SB25","SB28","SB29","SB32","SB33","SB36","SB37","SB39","SB40","SB42","SB43","SB45","SB46","SB49","SB50","SB52","SB53"
"hsa_miR_103b",7.81142500194871,7.51421520805707,4.5420299779263,7.3617768551019,4.5420299779263,4.5420299779263,4.5420299779263,7.6776243462414,4.5420299779263,7.23491591362948,4.5420299779263,7.59161410168691,4.5420299779263,7.27654270647283,7.76732365162154,7.50276828716181,8.08086260960974,7.8089839378458,8.20510857306827,4.5420299779263,7.46581867317489,4.5420299779263,4.5420299779263,4.5420299779263,4.5420299779263,8.04940893478723,4.5420299779263,8.14916974334626,7.58745194320866,7.90063825975528,4.5420299779263,4.5420299779263,4.5420299779263,8.20595299202036,9.33328340364838,4.5420299779263,6.7632218449366,7.50923657489129,7.95133684350496,4.5420299779263,7.98292226846368,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,10.0543667087159,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388,6.21027508438388
"hsa_miR_106b_3p",7.65377949930379,8.14308562754175,7.45861531497765,7.70804553508228,7.80881917110035,7.64058553496419,4.05205182080674,7.14795472936749,8.10898704512125,7.88406190673295,8.18482516102821,8.29380064707494,7.36177314083132,7.80777831989492,8.17740815039378,7.72282019338083,8.16138966235154,8.43282776293179,8.10480096593425,8.0479669259973,8.17757381352233,4.05205182080674,7.92612475274244,8.12015024352874,4.05205182080674,8.25399250212036,4.05205182080674,7.71197519149995,8.11618137441765,8.11957595591381,7.38074023434442,8.16451511556777,7.86844994773526,8.43904906820187,8.76380605040235,7.57317312888634,8.31991099607978,7.97637730211384,7.93459580607398,8.29526535359236,8.14452569438689,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,11.0856637754314,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775,7.42900968562775
"hsa_miR_107",9.67286060324702,10.0608794012032,9.98629552043834,10.4102864707328,10.5265661886504,10.422091351036,10.2131521061444,9.81066789124417,11.0426850190791,10.1845359425475,11.2901457330965,10.4468502117527,10.3574333463649,10.0622466275081,10.140297199721,10.6054862160568,10.4424725013697,10.5579939005462,10.6585484277362,10.0170733382545,10.7536926754975,10.0857173435416,10.6541367939904,10.5421128403563,11.1471925202282,10.1340086837483,5.59977133151535,10.3184916265223,10.0956335515828,9.8493741969162,10.2187424652702,10.055275545984,9.87625864557746,10.5000634009973,10.9762539098788,10.6818156161311,10.6933930952148,10.0140647002511,10.1989877757008,9.98584624534302,10.4380863890352,10.9372773015232,11.1142912963875,9.57060008454195,10.4407817785267,9.47412106780359,9.09171491653353,9.99836806550937,10.0860761235174,9.0651433566314,9.51409969339957,9.31766316075172,9.87478543279508,9.9619262198353,10.5776711071571,10.4782941805625,11.2461529469387,11.2547560021629,10.417367417683,10.9707957942366,9.56886233579633,12.2049549682546,11.157879723975,10.264325115951,10.9130417263984,10.2986721028828,10.2434939228033,9.73422669470582,10.0127796515074,9.86963613238117,9.49356583175702
"hsa_miR_10a_5p",10.1956099220255,10.4359926688423,10.6541288241192,10.8034664701373,11.0548826153735,10.2562116744056,10.8382461216225,8.4883656546481,11.156898443389,10.4147750980922,10.7296579601407,9.18145308788298,9.83269394748695,11.458443921424,10.0247270867179,11.1778166973111,10.0828310685659,10.5494014708857,9.30529582839632,10.7454749415916,9.89618354246667,6.16678121293936,10.7309588318799,11.8277256591084,11.4031797326347,10.7025182271572,6.16678121293936,10.5393507956459,9.39101183646621,9.77849717027402,11.1062642449959,11.451530956102,11.0470114097807,9.64483171377252,6.16678121293937,11.6174528017297,9.77292199861814,11.4398348272059,11.4889302521042,10.9171742066262,10.2557127644496,10.616610753258,9.34711620201878,9.59830388120666,10.0900166108624,9.8893282462119,8.08480278294226,11.7526186143846,11.054955708727,9.84048323467143,8.04810182814547,9.9801586731218,10.3420881368897,10.4787997135903,9.90174329177076,9.80382803168283,10.2094678225448,10.0739264475439,8.12931813327692,11.2489691365228,13.4279885205026,11.6023679090266,10.8127143433545,10.016987722904,11.7466852556929,10.1649758658587,9.91641042207433,9.87941203950071,9.18874600024575,10.3975293626219,11.5148999096587
"hsa_miR_10b_5p",8.50055860244253,8.950944846729,10.2007199179754,9.99743265992677,10.0079570681083,9.18267580951856,8.97076849516285,5.93177009306243,9.98188782238443,8.56954506836857,9.62724297104987,8.27240084533879,8.82245381278366,10.4059664855779,8.14140654768005,10.1817256789778,9.2795855639887,9.66959720528997,7.78749425029618,7.95393666699848,10.1106463738892,9.93921816413768,9.4288164265373,11.1916182905581,10.6932064856426,9.66606618982897,3.82647132131571,9.37323343689819,8.32849586825117,7.39788248174281,10.2397833813462,10.3370260236419,10.03093606952,9.05348678955261,5.52422146856176,10.5649352649542,8.58790019951139,9.59464707607203,10.7870019321971,9.51298812833297,9.26535162010297,6.65239477785688,6.65239477785688,9.89220522222335,6.65239477785688,9.95559388308052,6.65239477785687,10.992401380906,10.134628154688,9.86457395205388,8.7796114608815,9.72552111905002,9.74148343951178,10.1071326450548,9.45792381947741,9.59939863512482,9.95721124454187,9.33409019713574,6.65239477785688,11.0065589174133,9.52462879649751,6.65239477785688,10.1980784817871,10.5306532388872,6.65239477785687,10.3389952148349,9.42596415422721,6.65239477785688,8.80091502241259,11.02966684162,11.2550992996101
"hsa_miR_122_5p",17.4863039963124,13.4711941666791,14.2293426616575,16.2038593348762,13.8010786795044,16.2899290978866,17.2429071988767,11.4551382501778,15.4891707095542,14.7632593005797,15.7523759431176,15.2748549278857,15.5799451097501,14.9730548803602,12.895431959836,14.6793598926111,13.0306833244171,15.5777917850521,14.6999786447513,14.2976046743704,13.8487845270836,17.7773139599057,16.2870058081358,14.7982708446877,14.7954627679225,15.0381669327643,15.3495896996252,16.0671996827708,12.6217858708441,13.0516168033538,16.9428188619639,14.7679021836379,14.8294354200891,12.9882269959364,10.4876286923985,15.2120603867691,12.3383390253888,17.8673594434447,14.9791860470218,15.6801627913609,13.5882392131613,13.4406920884493,18.1702175306351,12.563760367872,11.9301925909031,15.1404075536308,18.7424767247902,14.4854063461826,14.8832603327252,15.5311274017982,15.0598324174386,17.7849204539852,17.83369806733,16.1551629381738,13.1568570901079,14.4467168384727,14.3574104620752,13.2927470573129,11.531613897228,14.0394026682828,13.8132985975329,15.3189494629662,14.5574341080711,14.1057517120659,14.8680963761116,14.716053199758,14.0037453220848,14.1532714184281,13.9327469909759,15.9111988255808,16.1828969500826
"hsa_miR_1246",8.11114597790522,5.32125994024211,9.61329224348807,5.32125994024211,9.6215976517672,9.48997016290616,10.6778450390585,6.38286595784543,9.53138636711168,5.32125994024211,8.78794245450231,11.2094975607433,9.69200541259867,9.59401060084746,8.17246742167143,9.12417167284394,7.41606898976352,10.1316917712126,9.03345712965149,5.32125994024211,8.96598924460667,5.32125994024211,9.61966819424938,9.42398832781417,9.79066908170033,9.9075053705041,5.32125994024211,8.15381809444365,5.32125994024211,8.47922131348682,11.0734837136526,9.06278638461614,5.32125994024211,5.32125994024211,6.55058286450696,10.1075270619638,7.09482246825831,8.18136640456853,9.64389139681965,5.32125994024211,5.32125994024211,4.59194285240835,10.6657405699994,9.69864513963094,9.19851030725962,9.96460499734438,4.59194285240835,4.59194285240835,7.74661606689124,8.93263904652255,4.59194285240835,8.25952233066335,8.14871183366988,4.59194285240835,9.62009357391847,8.86758250306233,9.3314929626026,8.43523212365859,7.39427193146906,9.19901458270749,10.6894676915363,9.52554716793943,10.6993327659021,8.43564398614479,4.59194285240835,8.98474753587695,8.32413702350297,7.40680726034542,7.00574111871209,9.81210057782651,9.04142871291532
"hsa_miR_125a_5p",9.67975578822079,9.48380802062727,10.7786199761619,10.3484851874499,10.1308467566839,10.2058794884804,10.1830993493501,6.2761050096151,10.1478392201213,10.0240953809935,10.7535193555885,8.54085795568845,8.98274485368151,11.1900193501743,8.43695674800876,10.822827691923,9.65521069472638,9.96011755824184,8.39288194115015,10.0375485998931,9.83479017704805,9.5882536870599,11.0773256573885,11.3350410526656,11.2091915235142,10.1165508468157,9.05371178098254,9.7277862956942,7.99395461968127,8.93971105103592,10.2703780549391,10.807651722815,10.0638485202552,8.95369025118199,5.8914427603578,11.3748918429473,8.67857267103986,10.1313804537615,11.133602268415,10.4358802955093,9.45355019831897,10.7237817631093,7.34685032863899,7.34685032863899,7.34685032863899,10.2052423253526,7.34685032863899,10.7560197048504,10.3687252421739,9.92318484482085,8.93650072403029,10.1236839387463,10.481577273673,10.6743132663838,10.269871665808,10.5048073881712,10.864681816042,10.0172537147977,9.85155175520448,11.2869520286169,10.2810172960145,7.34685032863899,7.34685032863899,10.2544602593421,7.34685032863899,11.1275275428903,10.9768562608746,10.267089824362,10.5495974698878,10.211893520254,11.526329627604
"hsa_miR_125b_5p",8.05287494183122,7.36368882505594,6.98717521635105,7.11128328112806,7.55674134464573,7.77103440806602,8.03173841566995,4.90166141651969,7.64306171267665,7.64018170519697,8.62778011543713,6.86056981291961,7.48383802453262,8.46854830839594,6.06562376249186,7.96624173757818,7.21343062505441,7.53633759334321,6.70626162737157,7.54329223231994,8.05302725005588,8.62865495823662,8.88143697567464,9.00149267026404,8.61573802261989,4.07459218892081,4.07459218892081,7.49162530968191,6.66830229214237,6.81263681630971,8.36961071583907,7.85665290000732,7.21300314606275,6.97097971603306,5.60206786520314,8.31862905304524,7.29719441101946,7.60579772056114,7.90751809656216,7.55701563592992,6.84425078470434,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,12.0508830180022,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928,7.14716978906928
"hsa_miR_126_3p",14.5275182675233,14.5002736794187,15.2661356814889,14.7675053559776,14.9122933201398,14.8396178918344,14.6931306780476,12.818639324074,14.8189024970565,14.4472788016951,15.3064071635048,14.3366810123751,14.7280536943995,15.3710407764451,13.9272182631805,15.2610896702762,14.3398867386993,14.8837639882949,14.1094842414724,14.5684039324025,14.716272166106,14.6546444792621,15.1514516939824,15.399424793707,15.5501904909916,14.5333543869963,14.6781256833752,14.5150750510318,13.5561785924134,13.8646538119464,14.6134273422049,14.8220982229516,14.8002995586949,13.9339423910689,12.7106592491228,15.4731803505424,14.5537710156418,14.7950708961063,15.760717490375,15.2281382552904,14.4877977759264,14.9648054693871,14.2148110156205,14.9531904718449,14.8977474218507,14.6803464369018,13.7990021750826,15.5960020264277,15.4340017131115,14.5689505327728,13.0817538054611,14.6614761567198,14.2475695423035,15.0312256052221,15.2944019225102,15.0844993273301,15.4751356316296,14.5085319096575,13.1045093227774,15.3261751683221,14.4742805190201,14.9893668767545,14.7990544093185,14.6101839099271,14.9945829106516,14.5748721494313,14.5352691751528,13.9508514345359,14.478511604548,14.1993071433889,15.063917611302
