"","HB2","HB5","HB8","HB9","HB11","HB12","HB15","HB16","HB18","HB19","HB21","HB24","HB25","HB27","HB28","HB30","HB31","HB32","HB35","HB38","HB39","HB40","HB41","HB44","HB45","HB46","HB49","HB50","HB51","HB52","HB54","HB56","HB58","HB59","HB60","HB61","HB62","HB63","HB66","HB67","HB68","HB70","HB71","HB72","HB74","HB75","HB76","HB77","HB78","HB79","HB80","SB2","SB3","SB5","SB7","SB9","SB11","SB13","SB17","SB21","SB22","SB25","SB29","SB31","SB33","SB35","SB37","SB38","SB40","SB43","SB46","SB48","SB50","SB53"
"hsa_miR_103b",7.90551002498537,7.74478174381467,4.79090306374773,8.22586157657229,4.79090306374773,4.79090306374773,4.79090306374773,4.79090306374773,4.79090306374773,7.72143530483971,4.79090306374773,8.17927875790149,4.79090306374773,8.51507315873992,7.81561592062897,8.64838317303906,8.67478321854603,4.79090306374773,8.28926086621585,4.79090306374773,4.79090306374773,4.79090306374773,7.95078651427853,4.79090306374773,4.79090306374773,4.79090306374773,8.47926993349593,4.79090306374773,4.79090306374773,8.58733815031381,7.98344400356492,8.3202482149338,4.79090306374773,4.79090306374773,4.79090306374773,7.77610086876453,4.79090306374773,8.30916784415868,8.64735677756944,8.09973371187882,9.86251891665985,4.79090306374773,8.42645686281717,7.10529417517994,7.90498052053039,8.157618535319,8.37700754059485,7.95483175982891,4.79090306374773,4.79090306374773,8.41083564929314,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,9.76327221106277,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724,6.45452550717724
"hsa_miR_106b_3p",8.68427134047818,8.21879141511272,8.32496324673141,8.37705500453528,4.36580552628162,8.36204706426219,8.64863498016055,8.59488374841182,8.7326206048507,8.4925712803286,7.8444741940853,8.72352640067417,8.99932358204572,8.7051554095363,7.54451559137137,8.64391777545704,8.99810038273669,8.58087471766368,8.64430853220986,4.36580552628162,8.19887447436242,8.44908435231947,7.94083150394927,8.73250058565909,8.66061393376951,4.36580552628162,8.80285387026507,4.36580552628162,9.39005971191527,8.22017632829184,8.65465119193379,8.6589384502804,7.86426444475439,8.62835985743553,8.70631451495376,8.60346697738993,8.38982682082592,8.22153422684798,9.00201968244531,9.07955339956416,9.35334031274265,8.06936779458093,8.08547199494716,8.87815446052921,8.50984173506442,8.38206405391485,8.46211632894065,8.33347463964939,8.85179074625549,8.7126725677785,8.68805626129698,8.03800865263794,8.03800865263794,8.03800865263794,8.03800865263793,8.03800865263794,8.03800865263793,8.03800865263793,11.1576868506891,8.03800865263793,8.03800865263794,8.03800865263794,8.03800865263793,8.03800865263793,8.03800865263793,8.03800865263794,8.03800865263794,8.03800865263793,8.03800865263793,8.03800865263793,8.03800865263793,8.03800865263794,8.03800865263793,8.03800865263793
"hsa_miR_107",10.1015751192547,10.4720840243209,10.5920261602541,10.1544437638736,10.2615085421732,10.050762586454,11.135844677492,9.68459860178184,11.3988591162455,10.7279634994251,10.4143242384234,10.1874757917785,10.5405698352037,10.5041789574219,10.6046369502296,10.7312538017469,10.4620431131592,10.0545090401144,10.5530588855356,10.1260369654066,10.042229383501,10.7240094606198,9.84253805917223,10.4503916533151,10.6088933039161,11.243041949402,10.1775597263636,5.50278603766819,10.2918110715867,10.3724808392829,10.1374469423979,9.87921161224388,10.2677948504217,10.8247209597389,10.0946024096327,10.4943537927767,9.90878617107539,9.81527239047925,10.5623946900347,10.7740844118703,11.0649189770406,10.7531394419117,9.60344328472176,10.7705758226343,10.057671563282,9.9362091844701,10.2492738986011,10.2140669609382,10.0264069220063,10.9537824876386,10.5006826679768,11.1750443395615,11.5725869060618,10.4972595650092,10.415419648157,9.16147735233023,10.143529562193,10.1471118308384,9.57317473979872,9.93508725651932,9.21965595881386,10.6353028759853,11.2970645260574,9.64331401442346,10.4658994180422,10.9251430443572,9.63470192278461,9.93527346791137,11.220498162788,10.9795707907522,10.3027642343449,10.2624897883217,10.0686798766564,9.56195508755529
"hsa_miR_10a_5p",10.3770469253277,10.7769215571801,11.0461775686531,10.5237947603075,10.8112898123008,9.54460820266421,11.1569922599484,9.47696418286563,10.6977451613856,10.1609379766934,9.72701410214353,9.93559800147986,9.72550931203281,9.9971244406145,11.7108001568192,9.15918554060154,9.7021347606395,10.7102560321243,9.09021787575844,5.85937979594673,10.5296866567486,10.693923173425,9.5858288258044,11.4229594798474,11.8822554673271,11.4203834653672,10.6639487936522,5.85937979594673,10.7973591882688,10.4886126711312,9.24987847581928,9.66776899680569,11.101319988125,10.1682458274759,11.4732431385118,10.8907518967015,11.038404688566,10.183693204548,9.52266377546345,10.9959284719261,5.85937979594673,11.6520585917296,8.58125047945657,9.66522204453112,11.467128568186,9.1076558709283,11.5172818301583,10.8370579817043,10.9005456404898,10.7997030379119,10.1847672341236,9.32067898205268,10.5802403047089,9.95049085956407,9.66646111004656,8.21303224376046,10.7657512386525,10.7849943036957,8.1767304512144,10.164899941525,11.232311069927,9.79056870515312,10.0581973617523,11.6761374282442,8.24833150933666,9.34973943901319,12.8361198890685,11.0969731162501,10.5904451356815,11.3993929783541,9.80064221325872,10.3460360109491,9.16533594071378,11.1822851360298
"hsa_miR_10b_5p",9.20595094944862,10.3079730192523,10.3161626995799,9.51670955525526,9.22650566201825,8.84911834427273,10.2894393357807,8.95855395934845,9.91988741166374,8.89434722997397,9.07217883969081,8.36032044743996,9.58404223024088,9.55219373445423,10.9707578900138,7.9883383013646,8.42593861564388,8.1602420567891,7.84572787046383,10.2412838814984,10.2041269621073,9.70540288492694,8.61767333987551,11.1069100700416,11.5604653896727,11.0333591692495,9.95534244254559,3.93834701686487,10.3588520645457,9.64899052361244,8.55271971273253,7.58025435221453,10.5592117920026,9.17637614798857,10.6598237480135,10.5506420377771,10.3411657569909,9.54901783715486,9.312166738144,10.5773228903743,5.63933667589309,10.8985794896675,7.54511560948986,8.8294159430661,9.88780236513726,8.12058892356277,11.1368783489514,10.5153854057409,9.80016822142439,11.0520285398402,9.53857174512634,7.30929335240931,7.30929335240931,7.30929335240931,7.30929335240931,7.30929335240931,10.3949987096846,10.4016346835509,9.17773474339589,10.0450545566128,10.888197783417,9.79329594256552,10.2441290026276,10.8793411335495,7.30929335240931,10.7274995096885,9.85055427695854,10.6913806247596,10.4676734988024,7.30929335240931,9.76309082402297,11.5190700827927,9.19861138547052,11.4139653929088
"hsa_miR_122_5p",13.4920913543065,16.3396492661537,13.8360685458369,12.4255560671132,17.4175296353893,15.0144597968028,15.5936493051944,13.4805839939455,15.8703559158318,14.3781125278912,15.6877915412106,12.8956708936005,14.3892739278771,13.0350796856785,14.4869343079272,14.7719875334005,16.8657522612061,14.3509999064945,12.1317801607377,17.9721221098672,18.0640692986666,16.4208864129833,17.8065664661403,16.6503189447089,14.8744884209547,14.868423137673,15.1218817976557,15.4451715112565,15.1777891405069,16.1939553957751,12.6074547643605,13.0554544718703,17.1056366542494,15.3169489782622,14.8403957630112,14.0007542128056,14.9071783201821,14.2786228367206,12.9882053957994,14.7953147604743,10.3891671947713,15.3020262000432,11.7333501399811,12.3173437746914,18.0738544394903,13.6284738605807,15.0643497708745,14.384702271566,15.795418982665,15.2177940658361,13.6165597240818,17.9198916290788,14.6511297628052,12.053238425883,13.1814546892249,18.444668751807,16.1965163573646,14.8250788269692,14.9839106670704,17.5924841590249,15.9213627415095,13.2065221958019,14.3345898337518,16.3343720238617,11.6734824379633,12.4724189080242,13.819141507021,14.0813868869774,14.5298199422239,14.8221162011596,13.9996275932956,15.6473781394392,13.92843622661,16.0447624331396
"hsa_miR_1246",5.31694995180205,5.31694995180205,9.74995233162538,7.65651968415828,10.8622727416954,5.31694995180205,9.6555794977764,5.31694995180205,8.87652666304501,8.02176367294924,9.82435310046154,8.23033584080878,10.2928287856249,7.44084915747539,9.25768324629183,9.13167168707961,8.29974571010674,5.31694995180205,5.31694995180205,5.31694995180205,9.18929157717421,9.74551055181237,5.31694995180205,9.76087186860597,9.54250789328836,9.92555916414939,10.0494236870528,5.31694995180205,5.31694995180205,8.20847252201866,5.31694995180205,8.54909766074059,11.2801253386398,5.31694995180205,9.16039656348321,9.04813339876229,5.31694995180205,8.80664241182956,5.31694995180205,11.033959594768,6.54799315405798,10.2593680051454,5.31694995180205,7.11000033649179,8.24252678637684,7.67943358319806,9.77543214347416,10.2015179154779,5.31694995180205,5.31694995180205,5.31694995180205,10.3006399485829,4.79420013389073,8.94692849007611,8.4152992835988,4.79420013389073,4.79420013389073,7.62038009615048,4.79420013389073,7.98476426991238,7.44652255304088,9.33505616457699,9.07179743686307,9.59788292180502,7.29460357898772,10.8266499776501,10.3117453805325,4.79420013389073,10.333167681387,4.79420013389073,8.14747476139688,9.64759629889929,6.94320970226348,8.80272234345693
"hsa_miR_125a_5p",9.78157246826565,10.7112406640308,10.4750463116421,10.0842514767024,10.5299693214852,9.29616203159547,10.4939587826599,10.0890841914337,11.1457920412831,9.3049391322895,9.24649140043229,8.66481213758502,9.97194541868548,9.9666272367666,11.7057286926734,8.61582807596061,9.65245515340866,10.3730616166713,7.75815937419674,9.89121421068912,10.2522572358174,11.4858420922504,9.54586153335849,11.2663433978634,11.7655420937667,11.6271069911873,10.4577766748669,9.31919326231536,10.5714108362153,10.0426879653866,8.18759037418491,9.19935850104889,10.6239636804065,10.1873671131533,11.1977202107548,10.4030287688935,10.4042503838541,8.72731743740766,9.21285777800804,10.9528819801487,5.951944563364,11.8046258920036,8.1788963144321,8.92461939444609,10.4818149996874,8.42688139549468,11.5515293425568,10.8712049043165,10.8058297874394,11.3992997271187,9.75221225050952,8.20489148602372,8.20489148602372,8.20489148602372,11.1821289517329,8.20489148602372,10.9792227826141,10.8023847043324,9.5525470147119,10.8991764252183,11.2604098952282,10.7175073487991,11.2385527513929,8.20489148602372,10.3470002552773,8.20489148602372,10.7246635902654,10.8048034467136,8.20489148602372,8.20489148602372,11.334531488425,11.303931812826,10.9572907811667,11.8154770017801
"hsa_miR_125b_5p",7.86170740049776,7.59695698270506,8.06706517527794,7.34093344221427,8.57082994870106,4.45145230981854,8.15921468786728,7.98171770697059,9.2084617772086,7.81831777509692,7.98994036743533,6.49310126322187,8.22426360923131,7.70355887804463,8.80245726051938,7.1666290957289,8.42491367592255,8.05128223869589,6.81734072091031,9.20428812199716,8.81025618674153,9.47334769171968,8.75098698924847,9.95141351568061,9.60388509854343,9.19054221551741,4.45145230981853,4.45145230981853,8.58943032928076,7.99737976623885,7.1251365002434,7.27820560672016,8.93049573331913,8.25531312784858,8.3839324518394,8.33799648530397,7.70319031095738,6.76850432509932,7.44464789298591,8.4351789522784,6.00658648650697,8.87445332916504,6.29987004561394,7.79450387308469,8.12363992317259,6.51516862002425,8.44137608107141,7.426397426269,8.0703375871434,4.45145230981854,7.31373399225316,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,12.1247479581134,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104,7.51255374850104
"hsa_miR_126_3p",14.4331636428532,14.7168796047561,14.866368473709,14.3630682743304,14.6354305568018,14.1602915130188,14.7688945917913,14.653184652412,15.2832871536173,14.2445218125435,14.6731965407071,13.8340586395479,14.8673451296467,14.2660656034261,15.6603549291696,14.023856011628,13.9519185913746,14.5036275932315,13.3839163224336,14.5934865878984,14.7875238133604,15.1150988042197,14.5046077028765,15.6862884866362,15.3783648999821,15.5337596901852,14.4669278009047,14.6181396568428,14.8118859760196,14.4486674965202,13.441326190219,13.7658464402868,14.5521779011979,14.5292268995736,14.7699063381881,14.8348731591511,14.7495489875997,14.1401509988165,13.8373941173361,15.0146519898081,12.5547590776113,15.4529011570851,13.1432096183265,14.4930665978931,14.7483090060999,13.3280264463955,15.759158136015,15.4205682030135,15.2013170102821,15.6333432539904,14.422528311212,14.1546285748788,15.0356708535015,14.8052895265063,14.9181970897016,13.7357278969426,15.277721679409,15.3250928253433,13.0361857147673,14.1718202967435,14.8400217625769,15.1923924767698,15.3689906599508,14.7915762352639,13.0596476133832,14.2508197226782,14.3928574192266,14.8463043035764,14.7231032215222,14.9134700928896,14.454152981658,14.8166941054379,14.3933531117241,14.9658130128486
"hsa_miR_126_5p",11.0261722379069,12.0779712913546,12.1231280355229,11.2664680762304,11.1903978209885,10.7320326190695,11.8094739943318,11.8153577502615,12.4896845915617,11.2920401911126,11.8515028674998,10.9583009185827,11.3985683877164,11.3947403608988,12.5069186529002,10.3677341120185,10.8115151865348,11.1185013740102,10.6391792989616,11.0835485346104,11.2756711493837,11.7057553176611,11.6006590712122,11.7760244535647,12.5554132525281,12.7348887883134,11.6458278060222,5.98291065771328,11.5453319751761,11.3321927877048,10.7132359230015,11.219597460031,12.2160295233998,11.7282402360989,12.0476226478824,11.751043942065,11.6825351439944,11.0857843745318,11.2830804434441,12.2400305394276,9.20055202035868,11.9131788899398,10.0779417932624,11.514952358198,11.7878864550017,10.2427601457484,12.850149621256,12.2065421550269,12.1760386576819,12.954610922322,11.5510101625048,9.90362414754119,11.8928722932274,11.7726649564681,11.8196281764805,9.82156571928522,12.6681120220582,12.2087254484441,9.63340313268905,11.1974659130288,11.8747671316855,11.92810345378,12.838286417545,11.3470236753488,10.4129132592413,11.1917841274128,10.9878437320512,11.4135054224143,11.6652311144748,12.2433144320374,11.5051460830506,11.8073446990774,11.1838867581978,11.8478959778517
"hsa_miR_128_3p",7.52768411258125,8.46187706393554,4.7153332424362,7.89335284893861,4.7153332424362,8.38620577934629,8.67853645285917,7.48856116995737,8.08225756138148,8.02725732834026,8.1382385217236,9.10725556570638,4.71533324243621,8.26327860355157,4.7153332424362,8.25977119062907,8.12841734848479,4.7153332424362,7.64676835154172,4.71533324243621,4.7153332424362,8.95498235835751,8.23726176063624,4.7153332424362,8.12762842762614,4.71533324243621,4.7153332424362,4.7153332424362,4.7153332424362,4.7153332424362,7.47891097432944,8.97031222382659,8.20302436397154,4.7153332424362,7.93329747637001,8.3618014177356,8.20880677577377,7.12367032946168,7.14167143037007,8.32756257775907,7.58300689110507,8.88980864296762,6.67183728031777,8.9121970421844,8.82336168190924,8.03727084627821,9.19994928657758,8.48929922870107,9.30524402006371,4.71533324243621,8.31121438646019,6.43155197906015,6.43155197906015,6.43155197906015,6.43155197906015,6.43155197906015,6.43155197906015,6.43155197906015,9.61024635650315,6.43155197906015,10.0719773238249,6.43155197906015,6.43155197906015,6.43155197906015,9.16587884670147,6.43155197906015,6.43155197906015,6.43155197906015,6.43155197906015,6.43155197906015,10.2852731871655,6.43155197906015,9.87559175310073,6.43155197906015
"hsa_miR_1307_3p",8.82326622175164,9.54683108041404,5.51151654080288,8.34194152676132,9.21126943732085,5.51151654080288,9.23952000910169,5.51151654080288,5.51151654080288,5.51151654080288,9.08436095290105,8.84947926334592,5.51151654080288,9.16167897977809,9.49960635144148,9.8932762063594,9.18766943644467,5.51151654080288,8.27342476838132,9.93120224427314,9.32142035687071,5.51151654080288,5.51151654080288,9.7550569164535,9.41373575596864,5.51151654080288,5.51151654080288,11.0735319810684,5.51151654080288,8.82703114485133,7.11805400868361,9.30979245469636,9.69216744024496,5.51151654080288,5.51151654080288,5.51151654080288,5.51151654080288,8.66573347674635,8.66080482785148,9.40216409538158,9.04362398887944,9.89914694320365,8.10887471337669,9.45698594718761,10.8878657093104,8.44585444794549,10.3417913726758,9.74799698489383,10.1494523959482,9.97985930964522,9.28651560207824,4.30010522489035,10.1080831207165,9.04230776389996,8.08007940306788,8.16288768107686,9.13190325274558,9.87379177368505,8.92425707602907,8.98601409914538,8.74520783509947,9.04019044023154,9.56509536078249,4.30010522489035,9.66773776537337,8.46147167427646,7.97388320599663,8.41750009707596,4.30010522489035,4.30010522489035,9.62930754762167,9.03215738644366,9.0498208803672,8.34274756502827
"hsa_miR_140_3p",8.60494735333567,8.40939295814364,8.35405214145268,8.02978633641402,6.88512105155536,8.75275118626527,8.8655372389736,8.58225234814268,9.37563240275411,8.68880374724718,8.55840194023239,9.28070742110683,9.00485637599029,9.26872394743552,9.16803384019843,9.24831622205733,9.75757586842117,8.41560022150288,8.3612876205784,8.74297876193945,8.57277216722888,9.16289369956042,8.28253734673681,8.39871388242653,8.61883064585539,8.83595113012595,8.11402200222116,9.33143139625037,8.80585237469579,7.85692812927393,8.55743486177233,9.53566242188322,8.9740914446868,9.29870143254717,9.82923824936058,8.50215440480331,9.05552444322388,8.71249709328534,8.84522269338752,9.16765607480024,9.14916549908938,8.70200181830582,7.92262792344231,9.16958824711564,8.84311316627207,8.22275434194397,9.72116518504405,8.66276870083396,8.64095007942414,9.69689526586828,9.29135947418791,8.47462532893273,8.47462532893273,8.47462532893273,8.47462532893273,8.47462532893273,8.47462532893273,8.47462532893273,10.5208160412786,8.47462532893273,8.47462532893273,8.47462532893273,8.47462532893273,8.47462532893273,10.817689939478,8.47462532893273,8.47462532893273,8.47462532893273,8.47462532893273,8.47462532893273,9.9348455670514,8.47462532893273,8.47462532893273,8.47462532893273
"hsa_miR_142_3p",12.6079874514942,12.4064837557413,12.8387030674132,13.2142697313945,12.4324398003769,13.4829947655642,12.9959604721262,12.5510793409319,13.2292875046946,12.6550230926773,12.8580217623777,13.0710729950462,13.2660916903909,13.9498358286105,14.1146181801942,14.6215153980728,13.1026745886335,13.5873292933676,12.6898028784473,13.4807028149731,12.8764063650519,13.1539343148554,12.2051134453152,14.5620551193786,13.8219661432014,13.4170782761915,12.7226819702702,14.3297079110257,12.807329994458,14.1717547751065,12.1975257137742,13.3153980445083,13.7325576719819,13.6392555169716,13.1588072256359,13.5014098825108,13.5730033409202,13.5332416274024,13.4346792723017,13.6043891833702,11.7245496151975,13.4223838695052,12.9071891627463,13.8621354985523,12.1415177569427,12.4617107380131,13.1063503254143,12.3999593520995,12.2897015689943,13.1053792640642,13.8927419900253,13.0877343668968,9.67886084078159,13.1622548260933,13.2802608495357,12.8691042374645,12.8530791396009,13.3096795866988,12.8853894875856,13.0829041522164,12.7081575737157,13.793410955161,13.4475209021489,12.9255452375308,13.3956711221712,13.4418487981201,13.1475729936403,13.6118698681533,13.7082083908319,13.1312718119455,13.2360469411188,12.9355054870651,13.9195257758881,13.9923669608819
"hsa_miR_142_5p",9.96474238554083,10.5700629591754,10.1852796531908,10.1546393462789,10.0200522787155,10.8682226947019,9.93383210212124,10.2536649673374,10.4551028757656,10.6648086100962,10.2286219295428,10.9138425667167,10.259492280493,10.8282113939854,10.774265830929,9.79188671378617,10.4456344352309,4.63453139510211,10.0043418567774,4.63453139510212,8.61585740679853,10.1806046404715,9.84560849628202,10.1967711168257,10.7326928211752,10.4962641229789,9.95706860993464,10.9545246531104,10.4107421666408,10.5692360074097,9.73918090515547,10.7688233465355,10.3143036359947,10.337942931778,10.4260026680937,10.4656752420481,10.5413335940567,10.3680806151028,10.0710031993674,10.6526758921121,9.5147308866067,10.0201371219601,9.76104464476108,11.3824038640699,10.2924984049048,9.68811411287589,9.83341169471321,10.3860735841599,10.4299144844958,10.7178181849554,11.264113723397,10.5339719761072,6.26300370506131,10.3574622121541,10.4007645426448,10.1770522314992,10.8590153764096,10.4942141731647,10.9384475690795,9.47825341408796,10.2799889754815,10.0115228322609,9.78523387170252,10.1719587615441,10.7976223190643,10.2875911236804,10.046025720774,10.7717232422835,11.0310915825311,6.26300370506131,10.6300582394463,10.9721279255979,10.6457813250221,10.70957459401
"hsa_miR_143_3p",10.2945699980517,11.7025079641266,11.084039984682,10.450319729834,10.7193217085013,12.8210263639871,10.9199087003735,10.4683330813505,10.7418909076756,10.3901855654349,11.0703758016921,12.660000533859,11.2394206582085,12.0185804502856,10.793751978809,13.7185592800068,12.8256344142473,10.7223681136444,10.5672885830784,11.8412079279064,11.5200074021237,11.4249679869308,10.8235827616248,12.8230845814047,12.3772535752368,11.4569709605889,11.0010793564464,12.4860565165562,11.127003768681,12.3562941337451,9.24292212651083,11.9370948557025,12.6221676243955,12.3775154022788,11.3870521768739,11.2876694844084,11.3768276970101,11.3604642686941,11.2472356055672,11.5344226179626,10.7579658149476,12.264672634535,11.9954634364666,12.5598083469164,11.5371137817818,10.8390025853535,11.3182508357092,10.4799439742308,11.5196633158968,11.2051918904405,12.8452860307371,10.4444268647326,10.6283899527198,11.1036843952244,11.5275264606138,11.1870960517632,11.8824422512355,12.2908858793798,13.3740043005373,9.88096777084402,10.2769059933543,11.678680206664,11.1790310461732,11.4530450405935,13.0875894922278,11.0496411579949,10.7935232472547,11.9958596991296,11.6329207544093,11.6181441059887,12.160492150132,11.212322101254,11.5413014231319,12.3109826927264
"hsa_miR_144_3p",8.32655369057341,7.58863461124817,9.06103497531041,9.04098053873633,8.36751700285305,8.34128974755333,8.65055297354741,8.40139551429714,8.69693109066931,9.67238585565244,9.24064225292206,8.57420503374613,9.74551731442075,9.03058023531474,8.56309551457574,8.39424475953646,8.53587972084775,4.61262717163691,9.00505731989453,4.61262717163691,7.95154456127747,4.61262717163691,8.90735960931096,4.61262717163691,8.73083314584615,4.61262717163691,8.72207742682026,4.61262717163691,9.07179257007312,4.61262717163691,8.57538370154664,7.83076007232636,8.62725467695602,9.11476310201789,8.35842950518915,8.57852180998452,8.57948832538701,7.43093939998202,8.97172543833741,9.12602039669637,9.43151063377853,4.61262717163691,7.62286152282393,10.4538730753547,4.61262717163691,8.93951874778021,4.61262717163691,8.75472618763897,7.41044013665052,4.61262717163691,8.10534343260919,6.45175082507813,6.45175082507813,6.45175082507813,6.45175082507813,10.6951055270885,6.45175082507813,6.45175082507813,10.0475006839252,6.45175082507813,9.42840943009336,6.45175082507813,6.45175082507813,6.45175082507813,9.02114194606919,10.7300623562623,6.45175082507813,6.45175082507813,10.4048576824283,6.45175082507813,8.59946139243717,6.45175082507813,10.1930349026417,9.4420719648553
"hsa_miR_146a_5p",9.03447208687902,11.4542307559312,9.86795843378657,8.64698245853229,10.4402708776155,9.55392873512451,9.8262996948539,8.80271378705621,10.5328198807118,9.80063886698712,9.562792572845,8.46853658154387,9.02237405539387,10.1923616874388,11.6416419653296,9.42468172049376,9.19116308602709,9.24171246567926,8.95098139589546,8.28815092189268,8.95827444816359,10.1498793715967,8.92483152151322,10.8794350417832,10.3390622361658,9.84199616472195,8.90475049279527,9.31631422860372,9.345238498196,9.06861326179896,7.56038505934383,8.56660116412594,9.18175438070514,9.19009661764211,9.20886497456474,10.0198507780757,9.32516556596923,9.79756557691085,9.27423130508398,10.7009359380648,8.73820359130736,10.5622035666463,8.52144916388799,9.59333845615048,12.3005958879492,8.03010275665668,12.5059278179776,10.7009842451696,12.8032841674867,11.1340621448092,9.49985405987453,8.9856674580299,8.9856674580299,8.9856674580299,8.9856674580299,8.9856674580299,8.9856674580299,11.6327959612209,10.6263161599938,8.9856674580299,8.9856674580299,8.9856674580299,12.0436019608761,8.9856674580299,10.871281098019,8.9856674580299,8.9856674580299,8.9856674580299,8.9856674580299,8.9856674580299,12.1980887477911,8.9856674580299,11.3607047849307,8.9856674580299
"hsa_miR_146b_5p",7.26523997595317,7.97761659286809,8.30362694833649,7.3297249225516,8.40435549661591,4.67780982789772,4.67780982789771,4.67780982789771,8.11182202930328,8.03852155747868,4.67780982789771,7.54560754835568,4.67780982789772,8.27661067894732,9.12577935300322,7.53048162138757,8.00584861469106,4.67780982789771,7.07385087365838,4.67780982789772,4.67780982789771,4.67780982789771,8.06449055695952,8.6866677947938,7.95906732243064,4.67780982789772,4.67780982789771,4.67780982789771,8.51035780674713,7.8957789920823,4.67780982789771,7.45239356360311,7.9557860359016,4.67780982789771,4.67780982789771,8.54621709527889,8.11328205135525,8.27186486503778,7.78436034574449,8.62115567840371,7.09705377872461,9.1557280517515,7.81814565732563,7.70004220068779,8.81531108641892,6.48321535884017,8.39291575261067,8.25135721399566,7.93330507660783,9.16242821587504,7.65239464920761,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,6.85655435265396,10.8300455381345,6.85655435265396
"hsa_miR_150_5p",10.1898367015216,10.8766266247318,10.8585986484629,10.4561969552221,11.3742029105302,10.9031904729099,11.1313125785796,10.6226981697835,12.4753312486654,10.6541341805487,11.0612445804024,10.4315556944814,10.9759722858968,10.4399747067146,12.3429912720878,8.76460756187668,9.10921096327822,10.6417424739255,9.10080171283889,4.65276291630419,9.88423851685819,11.6015230960576,10.0008844141295,10.5598109925199,11.179567713793,10.6256599222682,10.8006947135478,10.684001340953,10.6929859317541,10.4671918080287,9.16098254478985,10.0551052441831,10.9436444521544,10.1640593649736,10.5220943850079,9.89255102558558,11.2401410670184,10.0783910739956,9.93050687890732,11.2773975960092,8.15234670745771,11.8307027882905,9.14941745856977,10.0479122996304,11.3742684417886,9.42609107108618,11.8667886838712,11.0125617227176,10.9572187928709,11.8976252701132,10.381871462758,6.23521552304699,11.3045563438423,9.82528326784048,10.5783960493272,9.15733495549988,11.6032767322838,10.988995973872,9.57722749063806,10.0042133245789,10.6233821875895,9.99070191436493,10.2587128250607,10.4860542168319,9.8388294300105,10.0857729742305,9.92047021196976,12.233152932922,11.5733468664168,11.751281448088,10.7728939477101,12.3475349689392,9.73891191639566,11.334767281691
"hsa_miR_151a_3p",9.45131888941229,11.3789902151566,10.4543420997131,9.26846736463991,10.7415250064414,9.40932506905819,10.4979155369616,9.17206690551809,10.2862999209097,9.270254668703,10.3842951475806,8.37166571037472,9.19234074312641,9.78013933099768,10.9292970894943,9.78158072478942,9.47194495078849,10.8240077936458,9.21704630791085,9.99050492013006,9.55562198450832,10.806381558429,10.1683163149293,11.147549681572,10.4547010281009,10.7062372016695,10.7219915979873,9.84056581109528,10.2170604463307,10.1854948018976,9.11718831616955,9.95544333210062,9.54979050563069,10.1725253153013,10.07034931564,10.8498455634232,10.0942626094018,10.2341214608022,9.96588769916075,10.9605539317675,10.0648320394749,12.1234917168705,9.98747586210021,9.17598226281584,13.4700005974079,9.00836924621052,13.890135484347,11.0528541250355,14.0905704266805,12.0669322875019,9.43497525065198,7.96942698791167,7.96942698791167,11.257193586532,11.2003157363859,10.7791866484544,11.5279920033867,11.4668474394257,10.9319897537859,11.2090246854974,11.2700710128414,11.3218142007909,11.5761907733117,7.96942698791167,11.2824243544081,10.8067857885334,10.2962140465258,10.7390157092282,7.96942698791167,7.96942698791167,11.6189440470247,7.96942698791167,11.1855526538506,10.6589815041717
