"","HB2","HB5","HB8","HB9","HB11","HB12","HB15","HB16","HB18","HB19","HB21","HB24","HB25","HB27","HB28","HB30","HB31","HB32","HB35","HB38","HB39","HB40","HB41","HB44","HB45","HB46","HB49","HB50","HB51","HB52","HB54","HB56","HB58","HB59","HB60","HB61","HB62","HB63","HB66","HB67","HB68","HB70","HB71","HB72","HB74","HB75","HB76","HB77","HB78","HB79","HB80"
"hsa_miR_126_5p",11.0234959357729,12.0742414270091,12.1193529387359,11.2761175930042,11.1875570179759,10.7422174671885,11.8060130773724,11.8244574572433,12.4855423237505,11.3016640929043,11.8479998512131,10.9556926015425,11.4080855827356,11.3916948728015,12.5153256396979,10.3657173517673,10.8216204188476,11.1157325879664,10.6494571560531,11.0808147599984,11.285311447657,11.7023982932446,11.609973836778,11.7851635597787,12.5512051458731,12.7305009052632,11.6425308095755,5.98528607130958,11.5547021605842,11.3292099520308,10.7108730817657,11.2167274084312,12.2121613693918,11.7374272066322,12.0439231830546,11.7602080706659,11.6792013786762,11.0956148778921,11.2801468024428,12.2487048617302,9.19970439877674,11.9096140942416,10.0887818286766,11.5117864565889,11.7844471617694,10.2534350865208,12.8456462841582,12.2152500218514,12.1722105615773,12.9625694663722,11.5478081426468
"hsa_miR_128_3p",7.53979920678364,8.47566398376487,4.72241537182133,7.85659320072503,4.72241537182133,8.35032813752997,8.69271110492112,7.45107710918906,8.09536511661923,7.9907373147117,8.15144626012371,9.12219745070301,4.67288623101419,8.27671011286849,4.67288623101419,8.27319642310264,8.09207837017003,4.72241537182133,7.60956741731612,4.72241537182134,4.67288623101419,8.96965173621311,8.20111756957322,4.67288623101419,8.14081717827089,4.72241537182134,4.72241537182133,4.72241537182133,4.67288623101419,4.72241537182133,7.49093878444097,8.98500903590968,8.21634804269337,4.67288623101419,7.9461384536089,8.32588010203255,8.22214080266214,7.08553326241956,7.15309571878815,8.29157998845078,7.59522099059191,8.90436138636624,6.63289161579098,8.92678985171658,8.83779551225873,8.0007687527762,9.21505705565392,8.45360608225089,9.32054022390995,4.67288623101419,8.32473168134228
"hsa_miR_1307_3p",8.82346160999876,9.5514917929719,5.49127418088635,8.33397545404847,9.21385930364465,5.48608311136561,9.24228421773006,5.4860831113656,5.49127418088635,5.48608311136561,9.08616763091225,8.84983641971996,5.48608311136561,9.16396280929953,9.49878455725935,9.90007493021603,9.18492259093746,5.49127418088635,8.26503585928659,9.93823502048469,9.31949892629266,5.49127418088635,5.48608311136561,9.75581158028268,9.41757509946638,5.49127418088635,5.49127418088635,11.0876143986266,5.4860831113656,8.82724976750853,7.10772604790567,9.3129903345512,9.69772506477002,5.4860831113656,5.49127418088635,5.48608311136561,5.49127418088635,8.65976561614756,8.65999762068085,9.40074095735353,9.04517926751211,9.90598189704525,8.09947031914314,9.46109219990293,10.9008023275569,8.43852965139138,10.3513580110489,9.74870807987959,10.1578320558516,9.98200129291012,9.28956983386253
"hsa_miR_140_3p",8.5849419100188,8.39230796106284,8.33779361457034,8.06865501026515,6.89079981873543,8.7808229666358,8.84164009713511,8.61287039033238,9.3441174034922,8.71783053073796,8.53909161489725,9.2506100494318,9.02916316988889,9.23880553921741,9.18990371105733,9.21870258666065,9.77064140739262,8.39842252397985,8.39520559170237,8.72091193152198,8.60353178822912,9.1345557802327,8.31763138930935,8.43207292269427,8.59861786682846,8.81249583281945,8.1013481307283,9.30057650315967,8.83313113189887,7.84809374618953,8.53813897896939,9.5017575041203,8.94857313385759,9.31861988892687,9.79094901479664,8.53396864479215,9.0287899966293,8.74117003587579,8.82162893280587,9.18953158727888,9.1210325992978,8.68054694529633,7.963096921252,9.14115035015156,8.8195509097664,8.25874119519027,9.68448993401442,8.6921842966203,8.62040696460268,9.71086702040779,9.26110302274228
"hsa_miR_142_3p",12.591959816551,12.3963790690151,12.8158938365254,13.2537310521816,12.4215721682977,13.5145572512651,12.9685288572103,12.6100343108357,13.1949975345194,12.7109227664647,12.8346446826995,13.0414335417973,13.3040297697382,13.8943662448582,14.1276148884115,14.5463026364424,13.1454161085722,13.5425151342145,12.7446802440863,13.439022807319,12.9257987554197,13.1218592571151,12.2742376484777,14.5618999803741,13.7702551283546,13.3772684319959,12.7032830339077,14.2630724642116,12.8587527980373,14.1097621624661,12.1935630864156,13.2785769630979,13.6834747069246,13.6662249140174,13.1265889347995,13.5324310789631,13.528610275158,13.5633271696676,13.3943520689175,13.6323834325293,11.7344895265952,13.3824180740534,12.9556767314131,13.809243755924,12.1392014131761,12.5232925858277,13.075673939318,12.4633563043951,12.283029548067,13.1480412834634,13.8389506079963
"hsa_miR_142_5p",9.96779856445907,10.5735817258987,10.188504367353,10.1540652881804,10.0231507256207,10.868193959147,9.93686465930782,10.2531665849166,10.4585337896471,10.6646244248853,10.2318797660032,10.9176240508513,10.2589983513225,10.83192743852,10.7741652932559,9.79481079587955,10.4452827564556,4.63351421073104,10.0036529408848,4.63351421073105,8.61410740690824,10.183825781975,9.84479827587737,10.1962292559531,10.7363358701288,10.4997264924094,9.96011892453046,10.958337226618,10.4103638230887,10.572754142174,9.74206470931119,10.7724940065454,10.3176269506731,10.3375089548315,10.4294113435088,10.4653388785177,10.5448304057127,10.3676696694647,10.0741405831196,10.6524824350416,9.51744316538238,10.0232356337027,9.76016980040645,11.386543424159,10.29580505596,9.68718353478918,9.83636751032206,10.3856763888029,10.4333261493328,10.7176745098212,11.2681628858043
"hsa_miR_143_3p",10.2982769116107,11.7030481362157,11.0859712181996,10.4416815804348,10.7220732682817,12.8070560087719,10.922209098838,10.4596544162264,10.7445917046946,10.3816826701142,11.0723377687619,12.6583871086301,11.2290076588557,12.0184097104783,10.7843413797912,13.7145649388848,12.8116536945812,10.7251128214344,10.55838734672,11.8414361353083,11.5089633055924,11.4261324033947,10.8141050670536,12.8091095968361,12.3762761059525,11.4580633957963,11.0031971854449,12.4848343271248,11.1168436179867,12.3553638065468,9.24899441198732,11.9371073937226,12.6206392931452,12.3645425942486,11.388301873777,11.2771479635422,11.3781003908669,11.3497790174167,11.248799778637,11.5233460986521,10.7606304562008,12.2639483828941,11.983349941725,12.5584202744807,11.5380259593347,10.8294902084337,11.3196552809502,10.4712391938255,11.5206147431293,11.1948558786119,12.8432558603951
"hsa_miR_144_3p",8.33409884785827,7.58946029589356,9.07526830076339,9.06221663144852,8.37543517103273,8.35615447345963,8.66104846018158,8.41680756180879,8.70784889527547,9.6993715093535,9.2565110777429,8.58400529795422,9.77316890135222,9.04453624066871,8.57997999823671,8.40240630999853,8.55251637817323,4.58635340713454,9.0259662966764,4.58635340713454,7.962860277287,4.58635340713454,8.92737895318918,4.5935387895905,8.74205966171695,4.58635340713454,8.73322421333309,4.58635340713454,9.09330923637032,4.58635340713454,8.58519469867419,7.83379054535115,8.63753800988544,9.13667105690187,8.3662649228429,8.5955467651048,8.58933669911636,7.4375144984424,8.98514551338537,9.14803086022351,9.44911750129109,4.58635340713454,7.63118425932414,10.4807895496334,4.58635340713454,8.95983093196721,4.58635340713454,8.77335565540539,7.40964318687689,4.5935387895905,8.11087425482994
"hsa_miR_146a_5p",9.03923265827983,11.4222493968604,9.86006324004898,8.65603422487074,10.4236856172658,9.54920931119418,9.81903705282859,8.80940090863977,10.5148293442574,9.79217336431453,9.55953105724583,8.48189039129295,9.02572582688245,10.1795407124889,11.6052224320743,9.42351729804663,9.19195194291298,9.24332627220381,8.95541720281495,8.30424373096832,8.96259951642852,10.137703453658,8.92966439152775,10.8545889576277,10.3240137409965,9.83449518545585,8.91148077375904,9.31679527225342,9.34368785397639,9.0728554291576,7.58752835996783,8.57846594849367,9.18427859859323,9.19090166792273,9.21097754166825,10.008056733223,9.3255122097607,9.78914673947465,9.2753513413199,10.6788002075251,8.74746274209315,10.5437668644814,8.53240704410578,9.5896131278848,12.2557632105912,8.04852130465215,12.4579773538778,10.6788477811285,12.7508186058861,11.1053497695911,9.49754821084539
"hsa_miR_146b_5p",7.25709008675517,7.97119849782098,8.29800138748172,7.35141841628245,8.39897480779456,4.69305649148207,4.6633698720554,4.69305649148207,8.10573018891461,8.06193814239106,4.6633698720554,7.53813923532183,4.69305649148207,8.27091944129155,9.15183907168233,7.52297653708523,8.02918577137704,4.6633698720554,7.09492233520749,4.66336987205541,4.69305649148207,4.6633698720554,8.08797027275006,8.71166002920962,7.95260413393537,4.66336987205541,4.6633698720554,4.6633698720554,8.53492142994974,7.88916194907002,4.6633698720554,7.44469864650935,7.94931487056839,4.69305649148207,4.6633698720554,8.5708678927439,8.10719376029371,8.29584870969113,7.77747244297146,8.64598865225808,7.08849502732408,9.15217395656787,7.8410265063845,7.69294931972351,8.81092943444099,6.50285097998467,8.38750725366573,8.27529120435947,7.92677925985446,9.18857702827909,7.64518593660456
"hsa_miR_150_5p",10.1990567521454,10.8764613894473,10.8586797733911,10.4578434050694,11.3672380767867,10.8987285600383,11.1276669478889,10.6220693074139,12.4533190126144,10.6530757312867,11.0585564596775,10.4374725489142,10.9705157775882,10.445776511648,12.3188538489986,8.79330399459133,9.12926456824214,10.6447870337124,9.12097023390304,4.7376495118408,9.89370102994464,11.5914518321499,10.008752909804,10.5600415110449,11.1752626554881,10.6289242571863,10.8015671211755,10.6864684147637,10.6913965562499,10.47262167932,9.18426233929264,10.0661664593395,10.9425633888268,10.1696980032856,10.526773988474,9.90189994458978,11.2350082472405,10.0852004071255,9.94327078544335,11.2678219784653,8.18940995362586,11.8174996832429,9.16892162411862,10.059071809533,11.3673027125316,9.44181437021719,11.8530924492131,11.0066052036864,10.9559522302161,11.8795739690261,10.3884672740364
"hsa_miR_151a_3p",9.40515325732737,11.3239817053845,10.4035752623046,9.33413527154715,10.6894407643052,9.47434681422882,10.4469488135192,9.23817703380281,10.2363039495786,9.33591437664447,10.3338496391361,8.33045281109196,9.25835786848899,9.73246528878747,10.9873462110205,9.73390007042037,9.53667943746876,10.7715451751812,9.28295010052595,9.94186586010305,9.61997261644919,10.7539997974426,10.2298563115968,11.2045976049422,10.403932544167,10.6543148365801,10.6699969621753,9.79261457226684,10.2783768372485,10.1359612576026,9.0725554535725,9.90696511138803,9.50317315107304,10.2340460038663,10.021343982476,10.9082591558618,10.0451475779044,10.2953595870999,9.91736156661838,11.0184596676296,10.0158520159152,12.0650679279325,10.0498454348391,9.1310796925814,13.4053999186774,9.07523031079833,13.823607505372,11.1103364488207,14.0231229851106,12.1197626931742,9.38888459234324
