"","HB1","HB2","HB4","HB5","HB8","HB10","HB11","HB13","HB15","HB17","HB18","HB20","HB21","HB23","HB24","HB26","HB27","HB29","HB30","HB32","HB34","HB38","HB40","HB45","HB46","HB49","HB50","HB52","HB54","HB56","HB58","HB60","HB62","HB66","HB68","HB70","HB72","HB74","HB76","HB78","HB80"
"hsa_miR_182_5p",9.22839383129315,10.5879000717201,9.55782163183636,8.12408288130287,9.94922752494885,8.79361874191326,8.53521034066283,10.1898687751547,10.0849749246491,9.63219559958869,9.08570542427308,7.91921374209798,8.81087931137347,9.13814876058235,9.33932323229377,10.078790711052,10.8712679960467,10.6748230863899,10.0433123429056,10.4880252705352,9.62172803193445,9.74850850836014,10.0387141491019,9.48294161658995,9.39043002122193,10.1315930341104,10.6666134333355,10.2654884607602,10.2027822753465,9.65522805628012,9.58767351622228,9.49644330469682,9.70386195929432,10.4643008444585,10.8353751605916,9.18957787420389,9.02554041667965,7.81624700826482,8.70986127821701,8.07804291557261,9.28453924733011
"hsa_miR_183_5p",8.14208077930583,9.17359611144409,8.02079299114841,7.6896324794439,8.76171061571995,7.83200478526484,7.67193972229236,8.9516745522755,8.6675273839733,8.3563882636519,8.48758456995449,7.32915765954167,7.91774898546637,8.26672552840984,8.21313044838297,8.85549653814916,9.35710300217523,8.5393673735177,9.20275569980982,9.17142705789667,8.68950716678281,8.10952733529722,8.65404355844828,8.56142051220566,7.95110766534137,8.82251361935057,9.00165748062468,8.93761698543955,8.62701013542463,8.53607542051277,8.24014070282565,8.03590614834968,8.55343495017418,8.98566249739618,8.49287269981662,8.71467613109535,7.60020537944903,7.07901383365198,7.77268186201282,7.50658069921448,8.08888861006453
"hsa_miR_185_5p",11.5437009090047,11.7617672490282,12.0525276319544,11.6971972539196,11.3870187735129,11.6473072379362,11.1203879105521,11.3404520463472,11.8042979891756,11.5420664902941,12.0574122317426,12.2806235800939,12.4215730609428,11.8100522179981,11.5780166348375,12.1832723487294,12.6867244462783,13.4388154274561,13.5238297706491,11.6511160037346,11.8699428210694,12.113461996045,12.0849709132352,11.0247534226107,11.8192900413467,12.3316894064647,12.8574679980468,11.7008734971038,11.9379435813753,11.9595882035569,11.6174319676655,11.4630321015397,11.3569295833132,11.8725769836292,13.775893287818,11.8899153152807,12.2257111144082,12.1011792988108,11.7844734468294,12.3426041765208,11.5260456430956
"hsa_miR_186_5p",7.32429061541505,7.29445519120712,4.69222893052037,7.29241019791593,4.65182298139743,4.69222893052036,4.65182298139743,6.61003262661599,4.65182298139742,4.69222893052037,7.92160390968021,7.72558252060493,4.65182298139743,7.44043996082438,7.39421662688979,7.36059036821633,7.2801897855509,7.89401438286693,4.65182298139743,4.65182298139743,4.69222893052036,4.65182298139742,4.65182298139743,4.65182298139742,4.65182298139742,4.65182298139742,4.65182298139742,7.72322032876923,6.6670974577117,7.24545695323959,7.4441429339152,4.65182298139742,4.65182298139742,4.65182298139742,7.8647491849889,4.65182298139743,8.37269685333865,4.65182298139742,4.65182298139743,7.06922323921451,7.33972467854223
"hsa_miR_191_5p",12.8586951253959,13.0088809311059,12.8316551148814,13.5587367949909,12.7564233968167,13.3424718894205,13.1027953244546,12.5127496999893,13.3425212937623,13.4312386817782,13.2062923780775,13.173863158509,13.2202299909779,13.6002767480097,13.6235676864556,13.9638957761284,14.4078687464803,13.7387130256089,13.404617682954,13.1615645345456,13.4039501347379,12.5793103000337,13.5792639306555,13.7216379483915,13.6201757775683,12.9742178223904,11.9351861329378,13.8017317988861,12.808438279765,14.1085431823373,13.772208482878,13.2929367314835,13.1441704067452,13.2727847978073,12.5921426501963,12.9168753343909,14.3542568935603,13.2697248518093,13.4290148970863,13.2617703657221,14.5338327750571
"hsa_miR_192_5p",9.5738286668687,8.00728627226579,7.43918616765363,7.59178778827977,7.64119328792806,8.13880411494653,8.89920003197772,6.41792799986669,8.25277767765132,7.79754289133576,9.03126073418753,8.9106430707424,8.58399225343677,8.29692418831822,7.74392559885611,8.08883433839973,7.88794234652862,7.72729092011057,7.47057869136521,7.19519501781392,8.30141696031814,10.4020824078821,9.1221788729586,8.13188266842905,8.05862752638535,7.59149289935918,9.94057514894699,8.90188239422533,7.85082880321583,8.33554897418974,9.54315771101717,7.34603498336087,7.97913096104044,8.10392140921834,7.19460812318679,7.49340151742596,7.67023020998368,7.63359244953006,7.9479108008491,7.92388877958494,7.82895243546849
"hsa_miR_199a_3p",8.44165742734917,9.11113747918638,9.75517615544389,10.8444073704155,9.76343859445797,10.1223374680624,9.64485679588275,8.75891022021951,9.51046953383695,9.1291917032029,10.2846316983119,7.82014829443493,8.7409932036455,10.2244506147871,10.7085702537694,10.1143841495541,9.52335607737484,9.94568589761355,10.5514674324822,9.49864933770752,9.73265260104964,10.1011439725569,10.7731730383008,11.2347354948188,10.6212908334576,9.28927096541216,10.2111768401328,8.98967287992318,8.46624545818011,9.99203744238662,9.297465866073,9.29132984973888,9.78487230347304,8.93770013906322,7.37647817856068,10.7577833452813,11.2006032254008,12.0440602779521,12.6491574904927,13.4938023902472,10.8041349901985
"hsa_miR_203a_3p",10.7047602293143,10.472883861888,11.9129131088547,11.6967350683045,12.7184426272626,11.6525639849836,14.3402595088518,9.26066982761045,12.4683632451455,9.33675875167165,11.6972580835639,12.110314999566,14.4664675861169,11.3640294977517,9.26727935940664,12.1676312127541,10.1516104733679,12.6223842413829,10.6528101183464,10.9260520713024,11.8595631107331,9.78307261630401,12.5491020512593,11.1125749054654,12.1238276500847,11.6476747855208,10.2930610205378,10.6338071033834,8.64618010260722,10.0204170860575,12.9236466514161,11.8029241996428,10.3237863190699,10.247337604054,7.30741577632681,12.7864041816332,9.97120550177933,11.111980630286,11.3545260768857,10.7113392868979,10.5508016535054
"hsa_miR_205_5p",7.13976909243742,7.16671587904047,8.22483847389552,6.67330741947847,9.20986566196222,4.43415813857626,9.71268955634091,6.22618467343305,4.32189716816769,6.75552668600474,9.12006906057943,8.70575693269539,9.4607197215273,8.47923830282319,7.33124863112404,7.77674499034518,6.63794285097665,8.54141865391812,4.32189716816769,4.32189716816769,8.34833916244119,4.32189716816769,9.48922786444086,7.88906801424382,8.58700651565927,7.93530657336453,4.32189716816769,4.32189716816769,4.32189716816769,7.25474096978672,9.26072011853658,8.14336961938456,4.32189716816769,6.69414488377359,5.2260227394706,9.18953831709797,7.18871843267542,7.01842107803004,4.32189716816769,6.97161183063582,7.32586702426953
"hsa_miR_20a_5p",8.80947664615003,8.87424669211174,9.09452293132493,8.89892891784597,5.71249689750868,5.76358547774972,5.71249689750868,8.95621829930243,5.71249689750867,9.43579619507964,9.78100459622911,9.59768076190221,9.73286236459209,9.20533653174794,9.05405102421213,8.88407773469403,9.29467128377354,5.76358547774972,8.52667236134316,9.20044754176623,9.11504695094298,5.71249689750867,5.71249689750868,8.71620489117785,5.71249689750867,5.71249689750867,5.71249689750867,9.03538808428523,8.99473831326826,9.23215810018334,8.78928701485045,5.71249689750867,5.71249689750867,9.39671728554348,8.77326441053191,5.71249689750868,9.9929448158488,5.71249689750867,5.71249689750868,9.68281493437088,8.71007106599792
"hsa_miR_21_5p",10.4508081741459,10.5246578330252,10.6270046846786,11.6429344922785,11.5787147973242,11.585102925473,11.1975045498015,10.8142870683088,11.3430247086035,10.9057835078452,12.1893555855196,10.5091797279884,11.1798237334919,11.4535554877958,11.322355558884,11.9698108502771,10.9520118653885,11.1898819366558,11.5302131369693,11.0001879107647,11.9368721934773,11.4615568866907,11.7781739818593,12.2427834434667,11.8617852931395,10.7192663073465,11.9257332427412,11.297081761599,10.3603719586518,10.7563125652467,11.7516645020884,11.9439450266352,11.8816908245236,11.1098067616513,10.8218804686594,12.5875415054349,12.2727151186182,13.5043410320328,12.9877199172623,13.0567547303332,11.8065381545856
"hsa_miR_22_3p",8.01896933270679,7.80120625519589,8.17758687490958,9.13760193254265,8.40202376521608,4.74930922382956,4.74869342797603,8.01289109121859,8.57533987705625,7.59176890965307,8.45687386533197,8.35914323531088,8.66877709249579,8.13729653947638,7.47709309501987,8.12383192650385,8.00848471151141,4.74930922382956,7.64510772075305,8.33857267621702,4.74930922382956,4.74869342797602,4.74869342797603,4.74869342797602,4.74869342797602,4.74869342797602,4.74869342797602,7.40268969981676,7.03416806767796,8.27923484795206,7.80074817068094,4.74869342797602,4.74869342797602,7.65364437273073,9.63160057102711,4.74869342797603,9.36988856097872,8.72534364605458,4.74869342797603,8.5814472298201,8.09710274934023
"hsa_miR_221_3p",8.1422134421397,8.68176214974717,8.42323105766961,10.4525173301936,8.8081926728597,9.90776571026815,9.80354413432602,8.78064168041902,9.61539202237233,9.08184258804921,9.92842664593495,8.57227033697361,9.14425763136009,9.38524872236525,8.72036243535164,9.93626864496787,9.57120279297661,9.76185792869272,9.38295684548323,4.25755555376317,8.38269787730296,4.25755555376316,9.86320472666567,9.33749761049761,9.06188458957756,8.66073205207588,10.4490757985865,8.39993238682598,6.89057948431374,8.90673649044789,9.0807758670991,8.4634906417018,9.12784231345676,8.138884027611,8.7692052619178,9.02238765104368,10.3620412822383,10.3857099974375,11.4232959941259,11.5088848055924,9.7012616958257
"hsa_miR_222_3p",4.81971593620736,6.85782265641364,4.81971593620736,7.77182070813107,8.14960978575933,4.81971593620736,4.86817730340101,6.62332865844836,4.86817730340101,7.11963285502035,4.86817730340101,4.81971593620736,4.86817730340101,4.81971593620736,7.8141804379698,7.61388067759212,7.87809724624968,8.33766558725995,4.86817730340101,4.86817730340101,4.81971593620736,4.86817730340101,4.86817730340101,4.86817730340101,4.86817730340101,4.86817730340101,4.86817730340101,4.86817730340101,6.48945412071767,4.86817730340101,8.14278236924458,4.86817730340101,4.86817730340101,4.86817730340101,6.79724154461421,4.86817730340101,8.03139692897255,7.9262418182361,4.86817730340101,7.5806056527013,7.93204026665928
"hsa_miR_223_3p",11.0360525359208,12.3078180413007,11.9295841463987,12.6174017242429,11.7943073257746,12.7249415501561,12.4336462130565,10.3943252487014,12.6932102247687,12.684360620973,12.6991724103666,12.018871634732,12.6973311845026,12.7635191935111,13.356821955078,13.550687014215,13.8697399566002,13.1348492521988,13.7608476548108,11.8120113034711,12.4258956087644,13.0232994040683,13.1244623993528,13.866721298618,13.0018951034788,12.2945018552485,13.5705792683504,13.3472931114608,10.8764930687322,13.9377482607626,13.6621491535487,12.8817812511533,12.7886478624356,12.2123455658912,11.4949960071558,12.6845477928822,14.6759113527418,12.3198089233992,12.8941279733303,13.2051305476481,14.9975521059785
"hsa_miR_223_5p",5.48377777443304,7.87716302674941,5.48377777443304,9.02596517265236,5.54948310094691,5.48377777443304,5.54948310094691,7.70904670717249,5.54948310094691,8.02523975750938,5.54948310094691,5.48377777443304,5.54948310094691,5.48377777443304,9.76346825574231,9.26811899551538,9.73365821382021,8.87140805631518,10.1528806271667,5.54948310094691,5.48377777443304,5.54948310094691,5.54948310094691,9.61513840866878,5.54948310094691,5.54948310094691,5.54948310094691,9.16689028174268,7.57437473873088,9.29824186143568,9.58880583706631,5.54948310094691,5.54948310094691,8.57061177057731,7.50472213353837,5.54948310094691,9.69410401962011,8.41187341980989,5.54948310094691,9.66606993943009,10.3074616509526
"hsa_miR_23a_3p",9.34658114426122,10.280696937547,10.6343575864272,11.2375670250291,10.9428749489675,10.7823095047558,10.9304125031961,8.59657053403489,11.3209865582927,10.1989279943429,11.4075773818004,10.4093881549286,11.7444341440688,11.0330237435469,12.8333088753468,11.2360409136387,10.6795670872861,11.0832818503119,10.5157695830779,9.2593486727644,10.3891412734832,4.7022774507232,11.5591265689855,11.2792067104832,10.5578839445946,10.2649829190186,10.6235237705694,10.238607820777,8.79211371088001,11.6632669443475,11.0157074424858,10.7899247647041,10.0575973528886,9.90721368641197,8.77910005820419,11.300377512469,13.0226077300977,11.6778995196648,11.6507296615956,11.9208508732138,12.1912500087371
"hsa_miR_23b_3p",8.94253720105224,8.01772226601827,9.29377031169912,8.45239631538085,9.24057329211477,4.75676934558522,9.93293412589038,6.811718522603,9.5396217459232,8.19487527015844,9.8111728053417,8.77548898546229,10.0178064867185,9.35190646605597,9.2889293458277,8.78525832689159,8.32620472006304,9.57656847935723,4.75551729585582,4.75551729585582,9.31178438798397,4.75551729585582,8.9911866750066,9.79194514813415,10.1720408408319,9.35572796833453,4.75551729585582,8.01422506737234,7.46349717578008,7.97601960387664,10.1313314928483,8.99495245955434,8.22835856651567,7.47581657493778,7.15183772018314,9.97229825581765,9.47292691038249,9.00534320660509,9.71029965702138,9.2782542994732,8.98760587738451
"hsa_miR_24_3p",8.75212723177684,8.77032480910885,9.75621477938339,10.5433299930547,9.56101311951458,9.73660216945448,9.20655482346248,9.06191317681004,10.136040429234,9.75052348480165,10.3020844787664,9.3768676016718,10.088182082297,10.0610665816466,10.4660520534227,10.2731166130602,10.0954327968959,9.92039259300137,9.78090850795843,6.3530564874588,9.87450620514944,10.4968515539533,10.9950207630452,10.6359077370697,10.3911165191805,6.35305648745879,6.35305648745879,9.99254651372615,8.59872010811949,9.90742932736642,9.6266811071449,9.79990074588658,9.38223860654303,9.5777495765259,9.19666639589729,10.6361444478209,11.1249448714988,9.77389658347652,10.6011671703135,10.5900390649584,10.8854372617949
"hsa_miR_25_3p",9.91662982033838,10.8571156999588,9.79003512311098,10.1226446129345,10.9268628702782,9.4175385573999,9.24944948200596,10.178027038379,10.7436246522724,10.6467267348188,11.0127638755248,11.0437883587371,10.7704083222407,10.6432001271371,11.2248023263548,10.5532555372621,10.9894972755584,10.7519580082407,10.3229148656067,10.6000289942467,10.8892513841202,10.0006473578218,10.4257902762819,10.510652408652,10.90480697299,10.9522352181898,10.9717664278314,10.84474775089,11.267830964681,11.7111591137185,10.5144942979839,10.6315535212414,10.9433036636797,11.8141125437229,11.822264518701,10.9225870605821,11.068941586676,10.6044633831444,10.1960666587636,10.5291340819884,10.8135330545586
"hsa_miR_26a_5p",14.170078427189,14.1444714951123,14.3878559334625,14.4066901227167,14.5899382168574,14.8778603036613,14.4243993128559,13.3036256369952,14.8241024393556,14.5611131626724,15.2423943585438,14.3173959782645,14.5417881924672,14.8873674294461,14.3277082808052,15.0045779601553,14.7889710186023,14.6032265300148,14.2588558851988,14.1807220066439,14.512275352468,14.1369770107227,15.0483224577779,15.0594953208986,14.797725499889,14.4957859689973,14.4440643168555,14.1198879002635,14.0364007097013,14.5053803352168,14.5733935745286,14.6617103510052,14.6070554042784,13.849470836732,13.2448378870044,14.8681179491669,14.998764751546,14.6083757802364,14.9230449580752,14.6023196226524,15.0213123061658
"hsa_miR_26b_5p",13.2878069241478,13.2306046958438,13.5111031113727,13.1091641805566,13.3176971780041,13.5704342560094,13.440263299552,12.6674965067361,13.523958075691,13.3797677692566,13.7582250049428,13.8171097855227,13.6722967201102,13.5164816190347,13.3495477331472,13.9332639450722,13.7769516616805,13.5217204387777,13.4761401796411,13.1958159256593,13.249734102953,13.2175668560188,13.1423305522595,13.8130641386595,13.6608062147169,12.8184842964235,13.3173345945051,13.0358381317518,12.9598758586531,13.4858100256305,13.3648387682046,13.4650456158794,13.1688400054594,13.0847201986105,13.0279208828008,13.249347270284,14.3587370405871,12.9484846578085,13.7173413117036,13.553019382763,14.100469973792
"hsa_miR_27a_3p",7.91824639866005,8.3345474058666,8.50537181241753,7.79494057675136,4.97088441266141,4.96171662996226,8.75324545874294,6.74340182564595,4.97088441266141,7.61716223159121,8.58924447711285,7.73142742991087,8.6507941856305,4.96171662996226,9.77847302167037,7.98273368788743,7.28470217509714,8.81056510536089,8.71559333543844,4.97088441266141,4.96171662996226,4.97088441266141,4.97088441266141,9.05143731948893,4.97088441266141,4.97088441266141,4.97088441266141,8.3652148620249,7.01733752422606,8.4640681376519,8.24416209998115,4.97088441266141,4.97088441266141,7.70471028674951,6.6701029942593,4.97088441266141,9.91936949967569,8.72297413896116,4.97088441266141,7.90973481321817,9.08357315757626
"hsa_miR_27b_3p",8.37414175487031,7.79405119051813,8.58116784732623,8.57719038640085,8.17286643638818,8.44028743828965,9.89335691134255,6.42017640897465,9.20209713200343,7.54946653346288,8.5883610830521,7.97652329074031,9.65399764728052,8.93577007384978,8.16951649692316,8.44673592723325,7.34775430292287,8.48758586898347,7.85285873311618,8.15553952449945,7.95817900172849,10.3861821959269,9.02885209956409,8.91289227876758,9.04382355785208,3.68670481150758,3.68670481150758,8.25571946538667,6.36201786054218,7.51245409816388,9.09572647689618,7.61211066610725,8.96636233112909,7.49105004057199,6.42041748084025,10.0196170089671,8.54233591245737,9.85352543765232,10.7655762270197,9.70895622591607,8.15945732867639
"hsa_miR_28_3p",9.01874278685223,5.99688261215742,6.01980029008076,9.51114441236814,5.99688261215743,6.01980029008076,5.99688261215743,8.12796005583171,5.99688261215742,8.59284235202872,5.99688261215742,8.31893999505415,9.67445804902972,9.95130344224515,8.69615887398595,10.0798432733271,8.96475216105651,9.43646105403811,9.53150701210851,5.99688261215743,6.01980029008076,5.99688261215742,5.99688261215743,9.49294969605862,5.99688261215742,5.99688261215742,5.99688261215742,5.99688261215742,8.04203756434767,5.99688261215742,9.4781553179028,5.99688261215742,9.35372595868942,5.99688261215742,8.45497871742764,5.99688261215743,9.04731313457234,10.4944607667714,10.0108913383777,10.8201657145595,9.73407100939443
"hsa_miR_29a_3p",7.62304817548717,8.19391237043984,8.52664666791015,8.68130121345724,8.52925124842388,9.81371140200342,8.99391783443214,5.74466981006884,8.87076904101634,9.18362985535902,10.1299661202874,8.1845130138131,8.79799523354226,8.96382169031057,9.24976254242274,9.66701615481123,8.71325859838908,7.82585092765468,8.19739163968852,8.78663585337233,9.23608336746042,8.86013780750958,8.92255352896392,9.62299791690945,9.06784451766964,8.81540937660012,3.27715668189414,9.13110723572875,7.62952342720998,9.10175831277351,9.36154640010899,9.13832602655172,8.7625226409204,8.35590542176273,6.93649649453366,10.4683313513648,9.16158630914659,9.83765381709951,9.49599310428513,9.23281482058456,9.3096107699156
"hsa_miR_29c_3p",7.65724044727891,7.72986117884485,7.83533194842586,8.2034591698697,8.11515490662442,7.91803404956339,8.22717534857219,6.95164991942411,8.08333093277494,7.41485384676362,8.60318465749999,7.69874201367018,7.61407592650032,7.41129271064393,8.46628719398054,8.10706670682967,7.99764039528784,8.46047880416988,7.71962791601639,4.02984633288925,8.17691922191299,4.02984633288925,7.84317492479663,8.12347861140204,8.55355946391215,4.02984633288925,4.02984633288925,7.02709309916696,7.79309174402884,8.02270081312001,7.78950675950593,7.5951189364597,4.02984633288925,8.06302161681337,7.8028600833903,8.70322555251358,8.77162719796078,8.18380818207739,8.80417512412759,8.07428757489786,8.40338933477919
"hsa_miR_30a_5p",9.18242596353212,9.16396142042097,9.801548014293,9.83089984365868,10.0595587102216,9.78454916798809,9.92891751891968,7.07684816489721,10.3950531414143,9.20090239977862,10.25084902999,8.74239391363142,9.46653463780348,10.4665535728877,8.92501942643894,10.4296569956783,8.9865468553431,9.85990738543443,9.08935408890136,9.37025645845636,9.92647841209166,5.55921655932149,10.0698953137657,10.685251460107,10.9426282896037,9.98760674120118,5.55921655932149,9.96868640265568,8.82693818472259,9.00671206633797,10.3780714395196,10.073256622792,9.58128666387871,8.73932726112239,7.88697423178576,10.0352061059967,8.79333632139438,10.1031527510648,10.6022263960562,9.4274736494253,9.27509609053253
"hsa_miR_30d_5p",12.1160823728618,12.4633416028277,12.1007900999805,13.4217698684531,12.701639677806,12.3176669705384,12.2611922988804,12.0050113937744,12.9141432424703,12.7127455466155,12.8663424478815,12.2813945418835,12.5261902206953,12.8177722202471,12.4460414849213,13.4513970434729,12.9119506928482,12.9311146862046,12.536983440014,12.1664171375382,12.7454942331151,12.1277224269536,13.0513023570502,13.0248756362639,12.6777077652552,12.586901111372,12.5298521973375,12.8403749574383,11.9141152827854,13.0025598358596,12.7786060491436,12.9899846521822,12.8875970900463,12.8848031541778,12.2837210710145,12.4981079165678,12.8992561296573,13.2608891723548,13.3939175056214,13.2235479167626,12.9672251659252
"hsa_miR_30e_5p",10.3382770241148,10.5747850398378,11.080157235886,11.4432186171734,10.8390437501179,11.1860967268777,10.675576121742,10.6847261110918,10.5047137134815,10.3545921847564,11.5662936336601,11.1901842272244,11.1466757027445,11.1002819939989,10.7358933577829,10.8798097298078,11.1292396891512,11.0826715905077,10.9890623994155,9.99818581777152,10.651852681436,10.3508686342538,11.0377173916153,10.4319242666256,10.2365356973048,10.340210950402,6.27058360588127,10.5615247619186,10.5193063435064,10.7974837487451,10.8194665185586,10.4712913909859,10.7388903051482,11.0873076207503,11.1059663742698,10.874281402649,11.8245656370134,9.92539082953725,10.9199831428409,11.2293563589576,11.1419105801142
"hsa_miR_320a",11.3327702797402,11.6005105197055,11.6745717675404,12.8332424662391,12.1236153038967,12.1082194775,12.2712119225949,11.9900941332881,12.7589211610932,11.9249943705382,12.4033070370585,11.7743762856453,12.3557942707683,12.6514718760429,12.3981474222494,12.48614636359,12.3583962687568,13.5077868296774,13.4867833802974,12.3585111750711,12.3870593317103,12.8815935818736,12.5495615092903,12.1847616626158,12.7890584341276,12.3836475683852,13.3909289096233,12.1070339164595,11.6012143567582,12.1416408303736,12.2117602818953,12.495517850133,12.0763679392114,11.6025886566728,13.6281626541771,12.4658556930516,13.0520200402547,13.6597725413213,13.3639861208,13.8121566168668,11.9693015555117
"hsa_miR_320b",9.31534576514142,9.60323577219691,10.1828452854891,10.2620891612882,6.94139478850675,6.98835921884087,11.0129489568918,9.33270266227972,10.2008359003011,6.98835921884087,6.94139478850675,9.6276171138436,6.94139478850675,9.61423720181495,9.50867324962804,9.81610115041692,9.12223549998585,10.5819467140335,10.2776509599334,10.3990727460967,10.462289568507,6.94139478850675,6.94139478850675,6.94139478850675,6.94139478850675,6.94139478850675,6.94139478850675,9.7781713303428,8.60316941716806,9.11545186182722,10.2944953773376,9.87331509901423,6.94139478850675,6.94139478850675,10.6833482731897,6.94139478850675,9.59234046822564,10.9428526185,6.94139478850675,10.4541986435642,9.2565498742813
"hsa_miR_320c",8.55056502358943,8.46800655174932,9.644791875665,9.71794114883647,9.42440570376484,10.2437487653492,10.4978069235269,8.27223059852088,10.1451342348758,5.822119997331,9.5529512213119,8.14522585703533,9.99214648541019,9.15128960497739,9.08490911359984,9.51595677344775,8.71762072033008,10.7827838111719,9.22735579348183,5.8225718786657,9.06395344277769,10.0400386355671,10.382826894238,5.8225718786657,5.8225718786657,10.1023540802825,5.8225718786657,9.03676958645212,7.7462263546144,8.07852176359286,9.89572120912925,9.41128260050053,5.8225718786657,5.8225718786657,9.20682807338145,10.1389333840529,9.14031408473772,10.2149842578951,5.8225718786657,9.46769672374858,8.65177102929988
"hsa_miR_328_3p",6.60382696539068,6.67519336629245,4.48856401966569,7.45592512475943,7.5606887001587,4.48856401966569,7.51302041679229,6.5713731091435,7.80501145950996,7.40596427980741,7.98839555328945,6.73013530610791,11.5548722623267,7.63293332172915,7.06481121519692,7.40104522209597,7.88488730427575,7.86521254524974,4.54149956133035,4.54149956133035,7.51052481496681,4.54149956133035,4.54149956133035,7.68756850442395,4.54149956133035,4.54149956133035,4.54149956133035,7.75491939908695,4.54149956133035,7.20885812391532,8.34039061681301,4.54149956133035,4.54149956133035,7.37309567983866,7.33001848225896,4.54149956133035,7.80200299295572,8.36432432752468,8.98148126924915,8.77571915575206,7.68168927131801
"hsa_miR_342_3p",10.3443276535131,10.3473940601883,10.9918454464406,11.2323266940498,10.9809395211566,11.9817181217373,11.5284996720416,9.20421080612433,11.3991627286091,11.0542614170869,12.1111750112437,10.2217221037151,11.141615543489,12.1021054207131,11.0738759916423,11.7907383987008,10.9253299589247,10.6641234211978,9.77840428001587,11.0191862251178,11.8017454523898,5.60447943133682,12.0918930134731,11.6633624812352,11.401057739705,11.1711354085558,11.0908691257887,10.7911122634599,9.85240709192869,10.4894245291054,11.3138303815315,11.2928833731731,11.7931992057683,10.7905863656842,9.35570646675977,12.5585027167568,10.4711110687395,11.8844441927946,12.0921191778886,11.3605794647471,11.2321680672144
"hsa_miR_361_5p",7.55585402759681,7.86035844269691,5.65166398062028,9.18055767446627,5.66893373290685,5.65166398062027,9.50906673992427,7.73789969792681,5.66893373290685,8.77456427382659,9.52193057628745,7.97628258963604,5.66893373290685,8.85847243287138,9.56164519239211,8.92737036728805,8.70492146131572,5.65166398062028,5.66893373290685,5.66893373290685,5.65166398062027,5.66893373290685,5.66893373290685,9.25631503738047,5.66893373290685,9.43261368485827,5.66893373290685,5.66893373290685,5.66893373290685,8.52417953204802,5.66893373290685,5.66893373290685,5.66893373290685,5.66893373290685,7.37025456868318,5.66893373290685,10.0270006434027,9.39545830591538,9.55778891612802,10.1770635711202,9.54913732055425
"hsa_miR_3615",6.93139276750895,7.26871450750727,7.45907167849705,7.83667227277837,4.27855991888568,4.26329615412951,4.27855991888568,7.23051078311773,7.53931670757285,7.29881646152821,8.34370739558077,7.203893505682,8.14339346983769,7.47290924429222,8.36837387292439,7.67877933814584,8.38834079546407,8.20702928856201,7.71932972145031,4.27855991888568,7.9473178927314,4.27855991888568,8.17204276169775,7.49427267413001,4.27855991888568,7.79160555325982,4.27855991888568,7.63982664435844,7.17635016404487,8.66726519598664,7.9781243545529,7.80751442978077,4.27855991888568,8.11606474008005,9.07070577931413,4.27855991888568,8.47899504089624,7.71229137269111,8.41258546314319,6.85467778527888,8.48239693877607
"hsa_miR_378a_3p",8.17675590716656,7.76993285859566,4.5748547740794,8.17900947918874,4.61765717298476,4.5748547740794,7.88939485483641,6.84463602978904,8.21088615295958,7.83278769033234,4.61765717298476,7.77275938226541,8.3640892988855,7.68673222581861,8.85312758836744,7.94417709934342,8.54763930144245,8.97518588896057,10.0273620782834,4.61765717298476,8.40453807827091,9.38581989793636,4.61765717298476,7.9968274363434,4.61765717298476,4.61765717298476,4.61765717298476,8.55909252269751,7.10161800173356,7.93755386586558,8.51783366954855,4.61765717298476,4.61765717298476,7.66679987828222,8.76591396036771,4.61765717298476,9.76451191576437,8.9316371289065,8.49745083797643,8.94267088271541,9.14425012069642
"hsa_miR_423_3p",7.54877368137514,7.71068897101996,8.31092826223376,8.0897965984375,8.03807101542299,8.43713655009176,4.15268469878909,6.9282323128954,4.15268469878909,7.70874622019865,8.55245435591435,7.63776624214448,8.26057987254665,8.14930448983769,9.52784386110296,8.24117612187238,8.53877734045584,8.81317886389387,8.0267707675248,8.13573721024609,7.68378972668835,4.15268469878909,8.51290404286166,8.37598481509307,4.15268469878909,8.51377826056121,4.15268469878909,8.47795403345952,6.6224679804928,7.99024531731204,7.82806632720059,7.68620467602469,7.98437054380855,7.69920564998136,7.5525427028487,4.15268469878909,9.72608097180451,8.05652540391107,9.12560540862438,8.54507000383965,9.29632504070115
"hsa_miR_423_5p",13.2575346765672,13.9221649385105,14.2407763827773,15.0569007447676,14.1075286506728,14.6384128714822,14.1833048001208,14.0733028817373,14.5338284363038,14.0500567897424,14.4417445580692,13.6279103716347,14.3366680961035,14.2016280654015,15.8939791326876,14.0670024220742,13.8030326907686,14.5455884417325,15.3810866466569,14.2850279620831,14.5995543546772,14.7449115289324,14.7165826960597,14.3452472152023,14.8209998749176,14.2612509482398,15.4816848404321,13.9666825126421,13.6406479420184,14.391168543431,14.0581726998665,14.3812114394363,13.8446480488187,13.5741780228481,15.8391480822758,14.8993881627728,14.7881333543313,15.0426500805578,15.2525622788662,15.170777042252,14.3373107189769
