"","HB01","HB04","HB06","HB09","HB10","HB12","HB13","HB16","HB17","HB19","HB20","HB23","HB25","HB26","HB28","HB29","HB31","HB34","HB35","HB39","HB41","HB44","HB48","HB51","HB59","HB61","HB63","HB67","HB71","HB75","HB77","HB79","SB1","SB3","SB4","SB8","SB11","SB12","SB16","SB20","SB22","SB24","SB28","SB31","SB32","SB35","SB36","SB38","SB39","SB42","SB45","SB48","SB49","SB52"
"Q96JC1",12.8671985932235,12.0374595417621,13.1823476361188,13.4977666152547,12.6170384932716,11.7046926958449,10.880427507324,12.814393904859,12.8693485194011,14.1797964428883,13.5557135128196,13.1951747934978,13.3607689902598,11.0229527068407,13.4528457610186,12.9176934067176,13.6275694542701,10.9375399113846,12.7016256903481,13.8924760131298,13.4012469282245,14.015708676769,12.9036999479565,13.6154140195775,13.4758480230592,12.9036155994556,13.8109077475376,14.0306280052017,13.2953617526192,13.6160837696426,13.6475615037202,13.3234347312733,12.8681321545595,13.1553861626052,14.4039272510053,12.9379285450096,13.3017240254925,13.1970058430751,11.82825603862,12.8722013175589,12.9097750307907,12.5741650863007,11.8242661120676,11.6338893991813,12.8624119125705,13.564888924306,12.600572258954,12.8767880191905,12.2606606326803,12.6668016095728,13.5762603365601,13.7343967210249,13.7141444054853,13.4259108955893
"Q9H3Z4",12.0382691507946,12.2766607462927,12.0194610873558,11.7680318592516,12.5496564390727,10.9787183658753,12.298745345992,10.2398456522058,11.7732649458557,11.8354487349605,11.4911167561521,10.5752970507551,12.2152285058558,13.408663305635,11.4548480159999,11.6828786489536,11.3309392794074,13.8135142153088,12.0116269595937,12.7409959307761,11.1985410629206,13.1790729294501,12.3302352114277,12.2801928279616,11.4532892734891,11.8077614077454,11.389433630352,11.4391383911987,10.6333205020103,11.6535872328421,10.7671629783713,9.71200672113702,13.2963784003085,11.6448501846185,12.9029256182495,12.1731189634746,10.5813755498683,12.0273356641109,10.9391943631529,13.1235868444311,9.14811589580813,12.3919119578184,12.2044601673118,11.7624626908434,12.8559223628302,12.5073750429255,10.1840359574166,12.3050490372924,12.9093358434953,11.9402682847815,11.564202748873,11.6099653759246,12.6523849392414,12.8547227450854
"Q9H4A3",13.1575961227813,12.9663857948387,12.8096113783582,12.8580651035321,13.1159946378334,13.422205207265,13.5900521777818,12.5207623192824,13.4324007767624,12.9238963181749,13.5666081227714,13.2088540867233,13.1643738051115,13.1263095527989,13.0693555864075,13.0186696761303,12.6135440765425,13.0989005280835,11.8432236806631,12.5835917353469,12.5873458800737,12.8218505516131,13.0731591183052,13.6934678158718,12.638828435589,12.2451177393211,12.8706704952132,12.6543674379594,12.6536717579631,13.193804097244,11.8821771941365,13.1142576068253,13.0276751822459,12.9260060459171,13.0669868001842,12.4950389598551,12.9215602564638,13.5156217851961,13.5195072288328,13.1722381283278,13.4380842923702,12.2366889588373,13.0493395405323,12.1905822579465,13.2966535251421,13.3687314172006,13.2286209861125,13.0212589943675,13.2636027102372,13.7476362757053,13.4505906606356,13.0722679652042,12.6203373061689,13.1927533773389
"Q9P2U8",14.2461176936537,13.3184961647296,13.8488179495418,12.9186581944983,14.3204163414494,13.7179531519873,14.5370695118648,13.7823689729347,14.4414835881278,13.6096670448436,14.3088420180911,13.6073846714965,13.4882395920637,12.9820410949867,13.2870806914017,13.3402996692355,10.8809685111974,14.1329245015828,11.9445491184448,14.4019135193899,13.6921543017548,11.9325589016944,11.5407932344155,14.105052191397,13.6079098092778,12.3910440691055,12.4637805042368,12.6835648078735,12.8860434260056,13.4691915096415,13.4237964927234,11.714334849356,14.228288802683,9.09079695530053,13.9329163448188,14.1397735349111,13.2455093064936,13.752494557705,14.4338079526153,13.882889256127,13.2133174728095,13.4539804955897,14.0192438444514,13.7107293064041,13.9148198041353,14.138425997503,13.6153378731605,13.3330672954173,13.7464014908056,13.8112849036434,13.7283429245398,12.4486684696189,13.8887222996067,12.1647251757976
"Q9UEW8",10.7990394316841,11.4698776548657,11.3853868084105,8.17506065630759,11.3694365838687,10.8692661924693,12.4121149626817,10.8808902868093,11.4901967573931,11.5978117283412,11.6256102777528,11.53070069045,11.0684871812492,12.9430280736263,12.1095035177518,11.5614749116825,11.9638339007039,13.2575545583397,9.73814667058751,11.2593086871041,11.1784541059248,13.9053233061761,13.7684920598921,11.667537581126,9.81100871425809,12.4035726302316,11.7766257929665,11.4838277518696,12.0144746124669,12.2586492939311,11.0684871812492,12.0538055944875,12.4329951149568,10.1475950809034,13.9112241734578,11.3186031723846,9.59255069507009,12.7803110424258,13.4316275406994,13.1624955720715,12.5545070602121,13.1489901376896,12.5899613437584,9.41943783981676,12.9827401145431,12.8090228279803,13.255008544352,10.4807986702051,12.1443488299499,12.2995851274111,13.0526704989926,9.91636519570347,12.1505440482025,9.96516055847545
"P06703",13.0259088364587,13.1888490382972,13.3966735907921,11.7597607705064,12.4689469854435,11.2106841203971,12.0491575057483,13.2157041843662,12.9020005683218,13.6141481173585,12.5189220791897,12.9115499710299,13.4059868057776,11.3893766823495,13.2318862175794,12.6897252106603,12.168779499841,11.2800684718142,12.1868615192748,13.2547494049689,13.2822510300459,12.063468513681,13.110714401189,13.6141481173585,13.5440778460559,12.9504742364745,12.9626580228726,13.784672261791,13.4103201581923,14.0152147445842,13.9121423455943,13.4627861530223,12.6602036433192,13.5597358389083,11.6645049840385,10.9412410738964,13.690153076609,11.3139475074174,13.5823828662661,9.70713779516037,10.5753798731763,13.1379454038965,12.6146434455829,13.7106595466759,12.8027606939695,13.3076499958924,12.4489949500187,12.3814049774163,11.7338938748632,12.8816373375261,11.9180581954372,13.5752990153202,12.9491512669752,13.2387542320501
"P22234",12.4564967897729,11.8828256992754,12.0117350745687,11.8257502221335,12.5352850361378,11.6087910968705,12.2261954588238,11.4480990240197,12.4888881518003,12.3937351263426,12.1277913512668,12.7264322575934,12.7419450542215,12.2497214449878,11.7065463025492,11.7577860053564,12.2789147948304,12.5608714824267,12.2246393742678,11.8162908626568,11.9644330199325,11.6416256854908,12.4295384132255,11.7347022954263,11.8434053397284,12.0490166188817,11.9629488575066,11.3138687219747,11.8978186143944,12.1563554221797,12.1012670371854,11.8528537693174,12.1881382971738,11.8657237417487,12.1811700052076,12.6446650821433,11.6606596472382,12.4594091087947,12.0054836771015,12.2784601677831,11.7498044966355,12.1181561870233,12.1601352279553,11.9843370951917,11.9149625215964,12.5185411402473,12.6200308673672,11.6406683867551,12.0281353491076,12.5610777247368,12.0354605026778,11.9858805668019,11.5806859560409,11.5781764268246
"P60903",12.7681924481825,14.3527098967149,13.9309655559633,12.4474356411746,13.296749655957,14.5968395252151,12.8031268165377,11.6481726614414,8.28980636118943,14.7826829275445,8.23559444547404,13.451756867762,13.0465864552691,12.4946688086612,13.7570116202189,12.518352584366,14.0931540199122,13.1983958061883,13.4081936088844,13.7744699153833,14.8093082578736,13.7612414633695,12.8954344044992,10.9623726214729,15.3090784774806,13.2272771377781,14.5968395252151,14.9935428094111,13.8532427665901,13.8436799210128,14.831602066433,10.6080471475077,14.2056981876667,13.8651277228493,13.7290929016577,10.1968515253536,13.0851224270315,13.4907362459312,12.9543121499018,9.61016125387849,13.172975496247,10.49441660068,14.2935390149456,14.2261232989326,12.5682619523426,13.6940872283376,13.6263126790199,14.0953896864817,12.8802750468235,8.93311619734805,13.4662486128554,11.9588970658117,10.1673765063242,11.5699351377126
"Q00765",12.7851450060884,12.4877792256137,12.8415733650402,13.0197897218287,12.5431771967344,12.0897679414603,12.5820425673002,12.2595056183232,12.9297854268707,12.1750914523319,11.782251802556,11.6142602686944,11.9784693068093,12.1386121278118,12.5667473939662,12.4339073520696,11.963465224314,13.0839914836255,11.8128499037648,10.8852617567101,11.5067461177212,12.3301074087138,11.9823623645638,11.1402327451981,11.4135807866111,12.5297979758057,11.976760187649,11.57334527769,10.4355824991798,8.85000433028826,11.4668395195344,12.1788392713683,11.7896885111589,12.3751137299693,13.3723602502502,12.2626957060827,12.1614693374796,12.601805323068,12.7399379938553,13.4031892490174,9.73021223434234,13.6811989575387,13.1713644240362,10.144380922617,12.125610313555,12.4935180466193,10.9602267988174,10.8362420825799,12.359755270271,12.7893648507387,12.744852076232,12.1441861427959,13.2964956328095,12.4221648402958
