"","HB01","HB04","HB06","HB09","HB10","HB12","HB13","HB16","HB17","HB19","HB20","HB23","HB25","HB26","HB28","HB29","HB31","HB34","HB35","HB39","HB41","HB44","HB48","HB51","HB59","HB61","HB63","HB67","HB71","HB75","HB77","HB79"
"Q6PIU2",12.0107868339204,10.9857670536822,12.2607276859175,12.1682339784645,11.8485964311735,10.6828181578319,12.1520556870695,12.1013310801919,12.5010856791676,12.347732262821,12.4475574661073,11.9772023788279,13.3092256938869,9.39496455472366,12.5904339474967,11.6568067249068,13.0775203379819,6.60153628096226,12.3223362178865,13.4915612544462,12.843167889491,14.092656083559,11.7786440237113,13.4208244331863,13.4359929148554,12.5882890756901,12.5123668455098,11.22790689681,12.6164107783856,10.3712022268564,13.5849600228838,13.6450487912091
"Q96CM8",12.9592723885711,13.7694658755677,13.0934378699616,12.5795971609343,12.6745388098895,13.5205720594183,13.2602206432653,12.0854628171165,13.7438674584289,12.0090036678243,12.5363255572855,12.6005728042444,12.1956304326859,13.3937880154483,12.1826622110045,13.43084113851,11.3534056629455,13.8442843577082,13.5563065175735,11.7607305588106,12.6119488187283,15.0451055583921,13.7481621198692,12.4785277006455,11.6875794775702,12.5746114438063,12.412419905615,12.0442822763442,11.6174061842886,11.4513128310958,12.060809143513,12.027811662104
"Q96JC1",12.8089362866045,12.0175058189504,13.0735137439103,13.3743700067617,12.570325937309,11.6640812984295,10.9138933006615,12.7225482287968,12.8109869519036,14.0249109021039,13.4656628608726,13.12177001078,13.2436974848089,11.0498381921394,13.3315231230181,12.8570997830524,13.4981799219439,10.9683688572535,12.6149864591179,13.7508558944603,13.2823065792183,13.8683989755562,12.8437523943861,13.4865856968121,13.3534633835998,12.8076506080992,13.6730535896638,13.8826294870136,13.1813100624226,13.4872245248945,13.5172489497518,13.2080869274931
"Q9H4A3",13.1854264015377,13.0007504859716,12.8516682201649,12.8984660901093,13.1452466036977,13.4433272975841,13.6031037245081,12.5726902746783,13.4508398947411,12.962047592049,13.5804608454847,13.234932678332,13.1943070131322,13.1552090172647,13.1025359423776,13.0512476204662,12.6623013127127,13.1287366672166,11.9183058082908,12.6333725613573,12.6369984121261,12.8634891325127,13.1038749431147,13.7053197910982,12.6867216053122,12.3064655590839,12.9106407057528,12.7017295785771,12.701057672715,13.2227315559036,11.9559281263038,13.1459034833502
"P09543",12.969632866137,13.1851739721495,12.7373662743,12.363032228894,12.4161002914688,12.103234601502,12.7367118579003,12.4259331033588,12.6064976542702,12.6985717378701,12.7128661779703,12.7091801933147,12.3449647491676,13.0266635371475,12.6656731475458,12.8701847165052,12.1079490985885,12.8445870466234,12.3233045099497,12.1848467965172,11.9994987758981,12.505222143019,12.7961209587022,12.684788797299,13.03196139485,12.273459995958,12.5733132241166,12.6768619796001,12.3061290841015,12.5959048564681,12.541962122637,12.5744950794095
