"","HB01","HB04","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HB48","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"Q7Z2K8",15.3671994423879,14.3900665297697,16.7332000693565,14.9222545755985,14.8426657037421,15.9917862163637,15.222010385882,16.1410488967206,15.0817868215401,14.9345654139901,15.8319776357825,14.6192321756901,14.5829359490693,14.7898516708272,14.9289992404568,13.9870331811873,14.7426255870825,13.6848421442411,12.9018137136997,14.1065804471067,14.1714143193109,15.3713555074081,15.9691315669392,13.9323006662581,12.8809016924115,13.4642143455164,13.8918074121744,12.9546096402406,14.0643025829464,14.7288393817309,14.1405699422281,14.380301457914,14.8726545549962,15.9228555968877,15.3343159255369,15.3926320787041,12.2192559860762,14.5192334751522,15.1725266199167,15.5416539097674,15.0509650046939,14.8564271566189,15.038054218326,15.1587663580072,15.3059662504309,15.0865895564631,12.7543923291831
"Q8TEM1",15.7261994375438,15.9667085493309,15.6601103202543,15.0702712023742,15.3615089358125,16.1418821552952,16.1334895555654,14.3891392320909,15.7002703337924,15.5965176722791,16.1117161610981,15.2209188307387,12.7865785738865,14.8987510008953,15.6986228589343,15.1486136459641,14.9164418986199,15.3397748794624,15.2027041485758,14.8971709855139,15.1853803468632,15.1092741575633,13.4574662064493,15.4398209098894,12.497005489559,14.6289287703502,12.953395074254,14.7921293886681,15.1659567865677,14.2275211389657,13.8509075349244,13.5632329583176,11.6642454445273,15.4390542629272,15.2800976130338,15.3714384543912,14.9767100718417,13.3293064666368,15.1450713774732,15.1441349921801,15.0591176190371,15.7432982980072,15.9283473085556,15.5944166179686,15.4296760125379,15.5290649825238,15.4793353421251
"Q9H4A4",15.3313068338983,14.7207730118225,15.0999387971328,15.1113360513856,14.3838902915619,15.4919704779788,14.9379840211391,15.8758461727576,14.4247249970388,14.8970285592242,16.5380678283902,13.5345970409232,14.7021230982634,14.1934083151863,14.4498947705185,14.7084623969772,15.2987301258572,13.9063277839261,14.4068585479679,14.5609306052096,14.0726539644534,16.0047383871226,14.0770870964517,13.7863645894593,14.1469522507897,14.7659066647596,14.7533184041657,13.6496954249958,14.8231395974012,14.8468884598238,14.6291475323562,14.7738465349118,15.3140830182734,14.9838302995905,13.9367754921708,15.1977099299757,14.8352900005963,15.6801401036362,14.7869294763809,14.9544689830257,14.9695018235852,14.8716379002613,15.2996682284229,12.3786850735392,15.2735433121848,14.8841491875132,14.6252965847426
"Q9Y520",15.5789741680086,15.6020956881418,15.418263070369,14.7903274389577,14.8033041115399,14.2676947168416,14.8412954295956,15.5335045921229,16.2324935768242,15.6146148716908,15.8038837124357,15.6829823152599,16.8701728075889,14.7825415120464,15.8912401983152,16.2123567705499,16.8963234934279,16.2185515437821,16.5925785506056,16.2922747227691,15.8971254533596,15.1356474720144,16.193228611183,17.0304277776383,16.8113125188641,16.8041950613034,16.555801983958,16.354429259372,16.4761273436318,16.2185515437821,16.3943173722384,16.8075012372923,15.8542556234905,16.3406027611958,15.3612405356271,15.4666358104524,16.2900668770937,16.1383860304558,15.6963526058708,15.714060923268,15.5239545891982,16.0566232810013,15.7615802685106,16.1588925805048,16.1157787796346,15.9475655252391,15.730088677978
"O96019",15.6651552390051,13.5907545732694,10.1066907480748,11.8783234746448,11.7137567249582,11.8871550680469,15.4266836860093,16.6745265761,11.4176862887594,13.5344065914153,14.7534391352889,13.5669092031244,13.2331908050783,16.4112114828637,11.8950452034402,15.5491205917871,15.7792476652273,16.5034283063492,17.5473107673889,13.7206148572819,14.9305724079713,16.7665454591079,15.8931762887565,16.733077909944,16.0474482197485,17.2550450314681,17.1109909478768,16.1582139653579,17.0161640745585,15.7659903882848,16.0310800639391,16.7571013959816,14.7928371867889,15.5945061052358,14.9257785415302,14.7565798032459,15.6956839718592,16.3170784264907,15.1198704458097,15.9372775727316,15.3319736496097,15.1183911558254,15.6245408383142,10.1329605175712,15.1868169057078,14.0034623730225,15.7597679315599
"P02656",19.7865055204844,19.1701087063432,19.7865055204844,20.2372010342082,20.4726435858545,20.4726435858545,20.2372010342082,23.149486090883,22.1233195731827,21.6640657538563,20.9000442911028,20.4726435858545,23.149486090883,21.6640657538563,20.0518513750906,20.4726435858545,23.149486090883,23.149486090883,23.149486090883,20.5769131890742,21.6640657538563,23.149486090883,23.149486090883,23.149486090883,23.149486090883,23.149486090883,23.149486090883,23.149486090883,23.149486090883,23.149486090883,23.149486090883,23.149486090883,22.1990641275435,22.1990641275435,22.1990641275435,22.1990641275435,22.1990641275435,19.2853881412764,22.1990641275435,22.1990641275435,22.1990641275435,22.1990641275435,22.1990641275435,22.1990641275435,22.1990641275435,22.1990641275435,22.1990641275435
"P10746",13.5609825658622,13.8192893144368,15.7297869350627,16.5826042682596,14.2075329473615,13.0323879771388,15.4510580545921,14.665005532468,16.0193733337048,15.5037572773994,15.0568110774602,15.8098761583732,16.8579393300156,15.1628704403905,15.4738073812322,16.4120675789286,15.7191278824098,16.0799466613398,16.6814608466837,16.5363704190617,16.0349952018639,15.5756313041958,16.5275048699001,15.9807423074632,16.1734529509735,16.7015157846898,17.0858150016863,16.8078202905881,17.2032143213141,16.2309837631857,17.2234078931763,16.278800678909,15.8134974271206,17.4498233130867,15.6850254543955,15.5957263005147,15.4551650649697,11.2498752653237,15.3060516577038,14.8012685231053,16.901189084159,16.3559237326617,15.322425697863,16.0286391102243,15.079069722254,15.9419733678246,14.3607244140725
"P38919",12.6671560747166,15.774517830381,15.1705262542041,14.2561357494887,17.1693246442311,15.8563811615213,16.6475854499477,15.8089316158305,12.7625114849712,15.5418059419328,16.0644348155958,16.0305513839936,16.0675544964966,17.600286962741,15.3250097202252,15.1797112520441,16.9435091164779,16.8985681904728,16.0542000946944,14.9480750762374,12.9499772737336,17.8417208215039,17.7606420096408,16.8236492316492,17.3093950436347,17.1693246442311,16.5490340065148,17.600286962741,18.2239620560197,16.0520750083772,16.4544180675308,17.351843274543,15.6579382931679,15.7417764805892,16.7137853512226,15.1711490483141,16.6257581641648,15.2982134183892,15.697305032482,14.8510758424755,15.8373912740294,15.8373912740294,15.6651101672773,16.9712383330123,15.7115693143419,15.7115693143419,15.8160732545002
