"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa-miR-454-3p",8.15731160463452,7.89687616820051,7.57344368753507,8.48013813443125,8.02036534416916,8.87354592483656,8.13042550769402,8.35305647299269,7.18794638843698,7.87820834645565,8.42322811412946,7.93974476911262,8.47449139899996,7.0449653050343,7.74941326742599,8.49944197575751,7.64013034633713,7.79344787587655,8.01926706865605,7.90377359110906,7.77759903351323,8.16131448905232,8.33688738607309,7.6026792936526,6.86752686181965,7.5492205113349,7.99757182033037,8.55136583033342,8.06998784809029,8.04294728571149,8.08760971397268,8.52415787517507,7.25865326203246,8.09521082250236,8.45057341500553,7.25865326203247,8.28903497722195,8.30875083126515,7.96679567178389,7.83078837155089,7.25865326203246,7.25865326203246,8.92331424867038,8.44442632597462,7.79315938172935,7.25865326203247
"hsa-miR-183-5p",9.11843873099171,9.17576482259723,8.64831519049312,10.0488098204853,9.38841250777219,8.2353905847306,8.94381940166249,9.69024696704086,9.1867992394535,9.27023550234199,9.40646480390063,6.69575051007612,8.69134642521018,8.63233317042,6.93004433797229,7.88037868578456,8.68018901680009,8.19698612331092,7.97024771533024,8.35898957767745,7.61718132908056,8.51468155932613,8.26448663991049,7.71568288817341,8.89951998578553,8.53457309274949,7.36367308180021,7.91190929048574,7.82683997015606,7.34239110965261,8.08947566431077,7.57154126172722,8.44225775081321,8.64203641578109,7.57154126172721,8.17210573497396,8.6367353814093,7.57154126172722,8.07862683907446,8.82947216553443,8.60367241059712,7.57154126172721,10.675567208318,8.22234262201402,8.7561494157669,8.38187310777067
"hsa-miR-92a-3p",13.9369249371738,13.5951753211069,13.8263991038521,14.0931942738472,14.1704969567527,13.9803771548136,14.0602975226755,13.8741826386657,14.0286329912628,14.273607584192,13.7705563586061,13.4645248255036,13.42415332936,13.7125627423324,13.9634334812212,13.9234809101799,13.613638856527,13.5508062706783,13.4275458212298,13.1612571024256,13.7130146235791,13.9306356780149,14.6422965053783,13.5822670844197,13.8221223917778,13.6213427252963,13.5058132210883,13.855796210741,13.7260722901077,13.9689327851405,13.7119534342585,13.5859261393484,13.1308550630174,14.1795431998055,13.8188592199111,14.2010411459891,13.2917724652903,13.7684074795523,13.5127563316869,14.073874318247,13.2807558128737,13.4046242477919,14.2113670469476,13.7684792691367,14.0091082067885,14.2719139160188
"hsa-miR-335-5p",7.99655656605243,7.27671176242245,8.52152244367733,7.71611962613154,7.76491999732107,7.50932329024875,8.37366012352647,9.26395488532004,8.93345716619269,7.21109591666564,7.37071031810722,11.6231163048313,10.7541816232295,8.52212735528098,8.99877119094375,10.1699609639798,7.73232571454602,8.14858880978138,7.83355863091383,9.97681436962418,8.94617365389784,9.17311377065966,8.61742281473614,9.03876680647764,10.0958677656881,10.1502240905167,8.98922954453528,9.02799526945945,10.4186502272422,9.19572698186299,8.52502917051322,9.76186574462865,8.40447456278824,8.41821711250445,9.20959926133373,9.02930574191089,9.5278034147909,10.1732952062633,9.33156256248085,8.88668235653993,9.5695698256446,6.93990369379289,7.53175859076082,8.82951166314401,10.3483708952615,7.29615363133805
"hsa-miR-128-3p",7.63273489721414,8.27615443132642,8.11688384343615,7.66616248211697,7.61614463274247,7.64217453373809,7.71179662893373,8.22196863881348,7.86906203849052,6.56711640343703,8.32904872641944,10.074197032354,8.37332191543766,7.90892361552531,7.93908949313289,8.35264463572872,9.37312100526849,7.67793726271345,8.12053726004642,8.45819655439584,8.51669886780389,7.92337777330695,8.9883144583283,8.68125783122578,9.23418062347628,9.23842923609989,8.01965710423971,8.09996126068503,8.82028393929285,9.02554834692675,8.48011273645656,8.82414711086745,8.2093479008071,8.746521217019,9.21004641552064,8.94036772773515,9.02084197640542,8.08632986350504,8.50249426637095,7.73354057884009,8.69122757496941,6.42947100888947,6.42947100888947,8.42858789805509,8.90570377479077,7.84321176220537
"hsa-miR-484",8.49537301955372,8.41299892900442,8.40040829267025,8.92822871814727,8.88550339792957,8.78866356431409,8.94904311044896,8.25700257958873,8.85627902507225,8.2992251723494,8.5695357840318,8.48575777213611,8.0693296743609,8.89686762706213,8.84748548636332,9.02261818650621,7.93275895589201,7.52158121483276,8.18680325285525,8.29349463136934,9.14875127400597,8.64194275310154,9.79834345962647,8.61609365753565,7.88373893226978,8.14605916867809,8.07955326095146,9.4221518947106,8.97741695294603,9.56739411271829,9.03149282080948,8.82921670167146,7.69383573246055,8.99341677919746,8.4526612091824,8.88587537609178,8.98419292631486,8.795244848458,8.97438901026517,9.04155718382584,7.97542303587144,6.97710818635592,9.01555911687135,8.97717114306776,9.29994857194568,8.57373644733127
"hsa-miR-148a-3p",10.1751962147802,8.95470586701252,9.85543013181342,8.86996852975438,9.74926220656381,9.46265387506245,9.39676863410177,9.59655042086322,10.170932112011,9.70289403278065,9.34215576260355,10.6299795482606,9.88168734255546,10.6475045186435,10.6093449748323,9.3729603505388,10.0064520280235,9.22626419050375,9.05409127884385,10.1938626770255,10.0106628305039,9.86413035677323,10.0613243311774,9.90309998524448,9.81082002545562,9.8016518327475,8.96659794837668,9.12967584102804,9.34684283760486,9.56107463333647,8.76376047353591,9.47207439448542,9.47207439448542,9.47207439448542,9.47207439448542,9.47207439448542,9.47207439448542,9.47207439448542,10.0841136292421,9.47207439448542,9.47207439448542,9.47207439448542,9.47207439448542,10.8401887701883,9.47207439448542,9.47207439448542
"hsa-miR-148b-3p",7.44521769155379,7.96907372795534,7.95636086714736,6.66328156098299,7.30781437350541,7.3902169556045,6.97287633059557,8.5110002186432,8.06049188837758,7.50933228523482,7.43438475861262,10.029252065315,8.41046641567732,8.03073771422392,9.01382962437437,8.81096116924114,8.03166330308749,7.79039472284483,7.22955389678819,9.22195572248127,8.87725891678692,8.15775879360692,7.51445355990364,8.95114121798442,7.42862240466026,8.8619046199717,7.43166929409056,7.6707533754006,7.85859685217435,8.34014866362383,7.72666180615458,7.93431378114006,7.93431378114006,7.93431378114006,7.93431378114006,7.93431378114006,8.556205521886,7.93431378114006,7.93431378114006,7.93431378114006,7.93431378114006,7.93431378114006,7.93431378114006,7.93431378114006,7.93431378114006,7.93431378114006
"hsa-miR-361-3p",6.80769849017944,6.80307322684076,7.32623912104704,5.90213672200005,7.24115751014445,6.48988013989513,8.04660089830088,8.01117325139475,6.75607274073356,7.22793028162903,7.97732156710407,8.03222041328546,6.55801545317254,7.46518052892091,8.72966660304615,8.52195868720267,7.19861613516832,7.99023203061495,7.51099918944339,8.40230004843758,8.27696987776589,8.52155403922185,6.49180400992737,8.42771723030233,6.82424664421144,8.16917796775589,8.35491874341713,8.3655687167624,8.08198629088736,7.91776564261821,7.96610502559182,7.27153481400009,7.27153481400008,7.27153481400008,7.27153481400008,7.27153481400009,7.27153481400008,7.27153481400009,7.85417367708934,7.27153481400008,7.27153481400008,9.22235220170336,7.27153481400009,8.57392943050292,7.27153481400009,8.20260216553801
"hsa-miR-125b-5p",8.67805592532032,7.78174787484089,8.21879929576933,5.08514794438734,8.09022536140781,7.2204527318067,9.13985542751593,8.31301461384136,8.47463432304594,8.99133668330958,8.74531059599313,7.23263900098359,8.99522031032571,9.98128090362115,9.19189224619457,9.72750137439262,9.35919971799104,9.26679157934981,9.55468239028245,9.62618031736969,9.0806593205131,8.59345762443565,8.40285960817386,9.28695217904687,8.43286804054317,8.68934615648513,9.29359337498485,8.75489445954735,9.16019194063451,9.41049790202983,9.36650763858978,7.32646173957066,7.32646173957066,8.49452365580532,9.49397362785225,7.98176268772212,9.00874976928121,9.25944100286055,8.67432268320587,9.51458161379751,8.4526630894684,9.1790528910112,9.12500717164301,9.62717408442211,7.32646173957066,9.30012694630838
