"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HC1","HC2","HC4","HC5","HC6","HC7","HC8","HC9","HC10","HC11","HC12","HC13","HC14","HC15","HC16","HC17","HC18","HC19","HC20","HC21","HC22","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa-miR-425-5p",10.2766128339849,9.98348020017555,10.429149020604,10.2441321212028,11.0803507401624,10.8723016752539,10.551029712615,11.5457895831349,10.8871989864906,10.6465494327505,10.4279595471821,10.4625840076306,10.2707762413882,10.8115723463031,11.3632237579384,10.9099437676541,11.2132585566107,11.1376548544727,11.5797739362998,10.8839000447262,10.7494963841156,11.5164340393779,10.966635144063,11.06538269155,10.6763372306971,10.9156631730888,10.7604983072744,10.499129095618,10.6122746367207,10.6847081909423,11.1881435097167,11.2733917659249,10.9107062831828,10.9449995826163,11.0137979471766,10.6603127190273,11.114720446795,10.9287787942775,11.1835494141773,11.3828172809922,10.8927766808632,9.28724377720847,10.2693908170613,11.1434320152196,11.3147111721484,9.74565222252727
"hsa-miR-1246",8.58763713307301,10.4683882311902,10.1976629293263,8.40722977578747,8.58456784862607,11.3020640965146,10.1088113973509,10.1543585431495,11.4381921210565,10.4092604382726,10.3607448570145,10.2200960940629,9.96704394442736,9.8436523464041,10.3026222515612,10.8916117032937,9.35797221966648,10.4353892933929,9.68381432022177,10.038719892791,11.2741739140071,10.2241674997311,11.2741790877354,9.56467077361796,10.5306731396347,9.62254918618788,9.81489468957087,8.961742553217,9.76229854313002,9.83087597463397,9.06240429152557,8.94582894483093,10.9573247583677,11.4493820389198,8.95168286392897,9.944380727949,9.6251795733689,10.0293344893883,9.67203337933454,9.9685836904424,10.3424681060276,10.5220273432189,10.3382773728557,10.2358497514004,9.4842422751502,9.92683283492717
"hsa-miR-363-3p",7.55042077435997,7.57048104212004,7.91744575861625,7.68878025386658,8.45134912048842,9.25826196744012,7.74076787907267,7.64754079401973,7.0314232990218,7.7010947973675,7.60235968614825,7.3515383086917,7.46959556143549,8.36217128213193,7.47510274959354,8.71360089000436,7.52550173399373,8.44597732143347,8.40656573119465,7.61708583930658,6.99467327204532,7.989239989466,8.72514181337278,7.58131698490868,7.45331071550542,7.79071777241193,7.37127403575268,9.12966150877587,7.93932012486719,8.18197875989776,8.08841595152718,7.38597783847577,7.38597783847577,8.73573170752636,7.38597783847577,7.83880709149656,7.7050353165817,7.38597783847577,8.55690484182903,7.93926307457951,7.38597783847577,7.38597783847577,8.14216656311484,7.38597783847577,8.60617799190542,8.78014486841877
"hsa-miR-199a-3p",9.33223794496219,10.3592376473741,10.5604526909804,9.48756790823238,9.72556007515378,8.58178456510706,10.4689787691846,10.3281153290605,10.2806695116356,10.0564563243625,11.3245385917533,11.1247452742045,11.2184775907614,11.7095706833686,11.8291234516791,11.199167138915,11.2530684672365,11.4150049673075,11.5396045730697,11.9421214113107,11.3262784603822,11.4157949050477,11.163308447278,11.2702891503525,10.9229114142533,10.5359866014695,11.8044657519373,10.7465494481655,10.8986909985032,11.1316818465727,11.234060813626,11.4531668659594,10.5497490498684,10.9131653403267,10.6244649558995,11.4168691075,11.3238094998196,11.7657530364849,11.2884973317587,11.0355646319797,11.2390928184346,10.1890538242766,9.25588571466688,11.032996246212,11.2446677317946,8.95670672765187
"hsa-miR-1307-3p",7.34714642817798,8.15180895410497,8.68649582354328,8.19188058490146,8.57546376525849,7.12729052286622,7.8917524794067,9.101894913822,8.10028823128176,9.18740221766449,8.94194033513488,8.87880325535937,8.77992002246141,9.63255079664678,10.1510567222427,8.91186833104562,9.63140602650138,9.62614209077586,10.0016113772065,9.60341816335507,8.24836735832552,9.79412337156435,8.92321891875577,8.97219468449087,8.20933066632187,8.94808331206987,9.6333154085391,9.1509315877419,8.73605584888749,9.17185530082535,8.49423839955716,9.59170326096335,9.43286025261064,8.8512807226507,8.7855422257913,9.6854952102668,9.72774168357611,9.11012000602766,9.44556508758298,9.02584723998239,8.63766009520451,6.99370249993628,8.20902664047492,8.96176440105351,9.39469144752909,7.2618150750878
"hsa-miR-378a-3p",8.78105297675171,6.82857264619718,8.75988389901539,7.3286742108406,8.16258510380724,8.33874349520483,7.91495064617276,8.2144371955764,9.06201613673027,8.76186782888771,8.42743929922595,8.22698061484177,7.89656641784694,9.12735324550458,8.76429092216057,8.79555227368015,8.42654048395376,7.47241267535573,7.10977743779124,8.18280230027505,7.81004161490374,9.23337138557739,8.57257647042895,8.79000520017845,7.9116234242874,8.21068686458606,8.21168671860332,8.3668229535266,8.55080162840188,8.93466141796876,8.06122716868258,8.40942399304727,8.07484188599772,8.98728588942962,8.62172153918034,8.68391686212582,9.35794694592098,8.97290597619296,7.78976225093182,7.44190402601611,7.0123609202285,9.05102780570542,7.75273204837875,7.34294908523337,8.37277705136758,8.45530338845554
"hsa-let-7d-5p",11.9935230891471,12.4338587742395,11.8297980952922,11.7704771575059,11.7295335320218,12.2935539073759,11.7246958322535,11.8334897419697,12.2105406898023,11.6390780909601,11.2933725185304,11.4337122555412,11.823203327625,11.921396851073,11.8295488173254,11.9671693911993,11.4901407376671,12.0042961440661,11.8644104463417,11.7884584883858,11.9160353801661,11.8237111106532,11.8679872212773,12.2123751669063,11.7621352098184,11.5995334931412,12.1421346343214,11.917316377661,11.7669793128784,11.7301408650231,11.5622758757432,11.9111031448948,12.0513589273915,11.8144298311104,11.8658968220795,11.8685636434133,11.9061485218281,11.7228977411618,12.2437731095987,12.2397983686826,11.8062452150256,10.9747870384622,12.251573520002,11.7858371203575,12.0159761584551,11.6569621962806
"hsa-miR-103a-3p",11.8939926713759,11.9425277426294,12.0219325768411,12.1114246285104,12.1475124020352,12.5103158354944,12.0805723350942,12.368208302387,12.5632795490714,12.3110159722581,11.5999868318848,12.0085951967164,12.079237685061,12.1007908827653,12.2618410085449,11.7005252850075,12.1825210989344,11.8527478821558,11.8757896353093,11.8711478276448,11.7842562975327,12.3833624657869,11.7097883596144,12.1152816024643,12.2926040129755,12.3416884509116,11.4576536205416,11.9801305035193,12.155447597143,12.2028723107898,12.1532726402285,12.5196417718424,12.3793070055572,11.8128214761611,12.1228464406477,11.780406783999,11.9247538494723,11.671079845007,12.640142227535,12.3642354877603,11.9678867965844,11.6093867712079,12.1467043249952,12.0240490112916,11.8908589456861,11.8328359395442
"hsa-miR-221-3p",8.43661928927471,8.77602361292586,10.1043945244618,8.97771494990976,8.87516247865692,8.32569357076406,9.2361523529574,9.87421925917758,9.21999591923188,7.86553922291395,9.24924341470064,9.5412060279181,9.29928996963623,10.27325167065,10.3157044172846,10.2049970671514,10.6566654696301,9.28745022830019,9.83740404110731,10.177746588125,9.56650030932665,10.1462033891785,10.123966092619,10.2065221009873,9.64031547219585,9.24557733607815,9.87135893817167,9.52404685618577,9.3671588162528,9.63716652573961,9.68931858543245,10.0966012858219,9.96103399942762,9.6535574401485,9.0312493547153,9.57991853135525,10.2981781810002,9.79064564307542,10.2226056254588,10.0099337353707,9.96217311473183,8.11444561556635,8.53182590337024,9.53974412828871,9.48764209845662,8.56078316836446
"hsa-miR-423-3p",8.24899643976568,8.78870526073715,8.75163710386013,7.22103476763327,8.15040106291546,7.96336350000215,8.48351778986652,8.70667702021791,8.86616166746816,8.05034105397615,8.59192537416182,8.47503220369231,7.81807983377843,8.73027761995474,9.27094291036474,8.0643251926623,9.02193592480945,8.63085370253829,8.76788342047843,9.20012226459373,8.61546087899158,9.72947203635274,8.07585223821021,8.66481803406911,8.47998197745936,8.87808034548124,7.87867043751834,8.70213856065537,8.96915414494017,8.91084275731072,9.27762452854451,9.09186580443779,8.54979487441457,8.18351854367525,8.81209414511036,8.17226272567227,8.51990013404216,9.35466753346119,8.90568305871851,8.72670245672547,9.16285002437355,7.03865217023251,8.7028956517698,9.10645420178692,8.48540302888776,7.55627192138126
"hsa-miR-23b-3p",8.40053784819459,8.6374977105239,7.10915633196301,6.09948849916014,7.83514798006074,7.4750390517791,7.91248309493763,8.20219511791521,8.14629155867826,7.1417357284874,7.83036414272004,8.44933843954684,8.73164796952427,8.79968199481112,8.55590489456795,7.84348576215027,8.18786118709631,8.93782542288871,8.21458505153451,8.83383513687043,8.41390222944623,8.22992818410425,9.00415271099888,8.39900548710284,8.645993249048,8.00749666460438,8.19961422185276,8.13273984005421,8.62757505267239,9.36997986583248,9.35910327357019,7.75791082363792,7.89052679951724,8.06930853962632,7.80986373477713,8.5885758665792,9.16829063074409,8.56525517195837,9.19732943395061,7.75171025741751,8.75744869807353,7.6444315568418,7.12733288574914,8.6039818849023,9.41202914165251,7.46252243443276
