"","HB01","HB04","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HB48","HC1","HC2","HC4","HC5","HC6","HC7","HC8","HC9","HC10","HC11","HC12","HC13","HC14","HC15","HC16","HC17","HC18","HC19","HC20","HC21","HC22","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"A4D1P6",13.9899056572591,13.7210117485509,14.6089259091438,13.2029777675109,14.5991805732729,13.8087183469438,14.2359412997508,10.7228617013425,13.060372532434,11.9448762909413,13.0082366542711,12.4154658570883,11.4303384499877,10.1265189646148,11.7689103099989,13.2783852409699,13.4049507841609,14.2760987748393,11.6051265385568,7.97530023241036,13.5418764764951,9.86702677522453,13.7322674190868,9.16200401137753,7.85888066307811,10.6797695186223,8.82158415251684,10.6581338272207,10.1679672671778,8.95465271684828,10.86489117679,7.65065013436981,20.8184996887863,20.229311912233,23.0350721018455,21.3267083684861,17.8782641282154,20.769894135029,20.8435675977661,22.5259470602427,20.2865693797835,21.5413799046467,20.2437929968466,21.481707254026,19.101157244164,22.0010480771722,21.6009011549905
"A5YKK6",13.0507955758019,11.760858345972,13.8162963102487,11.7443712724723,13.0569349182963,12.4316830158069,13.463478522071,11.6415688282751,12.2378074737231,11.304745473982,11.2330394710222,11.844720528194,11.4615737709187,12.1298667410362,11.9891704823963,11.6497676877807,12.6838934323275,13.3445374493475,10.971348189238,9.26593139131275,12.2448403860417,5.72809502701839,12.1297262319776,10.0558558240343,11.3141787249895,9.07818276256451,7.00029069203212,8.50332167770305,7.34137186897042,10.2205981336526,8.64168955839774,5.96130572959201,20.597745250709,21.0982619631185,22.4050650040694,23.1707122948003,20.5566261920014,21.9908804931198,22.4387405648268,22.5931736982054,21.9881738038962,21.1606567717717,19.4850066010137,20.9369666020672,20.6008646209414,22.3201306749871,20.4886426592526
"A5YM72",13.4272903398562,13.5195129467033,14.0695123211551,12.7643558841507,14.4800541706351,13.5818920291139,14.30665742744,10.2912750591597,12.8743561439943,10.689087589904,12.1783402820047,12.5687932605954,12.2060455448956,11.471091100536,12.218113009752,13.2260183091605,14.0525991536813,14.0057725280682,11.9125401319146,10.1628798789605,13.5678685709712,7.50976122032536,14.177638731733,10.5672317613025,12.8452659874876,13.2910949195578,7.87276549873806,9.22239848219121,7.98226926058139,11.2831009549005,11.5776327551852,10.1404973868468,14.0679659847061,17.8916709882653,19.5054099284042,21.2001901269737,17.4137582382959,19.2114662135078,18.105813074958,20.8125064910424,19.9040565938913,19.9025173800631,19.2629672581916,18.353490619161,18.1180016550285,20.5068965571054,20.0970646585815
"A6NC98",12.3880943397602,13.3059261953381,14.4731090163343,13.7551490021547,13.5360652382292,13.5284630732391,14.6158513218408,12.1306721170951,14.3032094293103,12.0443050864314,13.7587982734197,13.533940487593,8.51874229121955,12.7018542560049,13.0252430336294,11.8623470978651,14.87176048155,13.9424536131813,11.5243328025365,9.75576196351458,11.7827075133913,9.90007893115315,14.2757274752394,13.7688183609434,13.6389567926794,11.8099902356029,10.2272031138268,10.7421234878065,8.5183789105897,12.9628826103547,11.5580075512051,12.7431373922157,21.5999945991201,23.6929601246111,22.4763873119943,23.6240993479822,23.6873458919994,19.6387991981114,22.3668173487124,22.8563493878223,23.3853148708814,22.2296856318065,21.8722959485532,22.3091824142573,22.9115584005964,23.4410069793411,23.9664558318625
"A6NCS6",14.2313985361785,13.9850123877121,14.2760766826164,14.0158066748604,11.4124885328439,15.5070999273672,12.7040532726171,14.0676222898374,7.84788137533842,7.14423020248732,11.3595122115504,13.7642473892463,11.182746159554,15.0788875020686,13.9499065552842,13.3875394449294,14.7383791065661,15.1209728873238,15.9935274130457,11.0476090033775,12.7624011020135,9.8906413531587,14.062185003209,10.7377399631026,14.3533450429959,10.1767449058355,13.8271430026084,10.0262268129047,13.8177894400044,15.7580555973517,14.6968012300873,12.0064803127118,21.5299008775769,20.5404783401205,25.4867407657593,26.6550657093905,19.9008427297136,24.4309892929014,20.8368288080818,25.3825227503511,25.2742883163216,25.2412162534763,25.0504366824803,24.5534849302008,24.6103296399293,26.164587033467,24.9117920321873
"A6NDU8",14.6357830628033,14.1740489654879,16.0700268666346,14.154203151229,16.3265165874121,14.4327726452358,16.5876670314971,12.1945123484146,13.3733388794056,12.2325379222124,12.7267710288673,14.7473514934411,14.9925191506297,12.4882942863637,14.6048265600794,13.9768755315597,15.4319473300707,15.2306166087152,13.9337970663696,11.1006188654165,13.8778903963772,10.4270236876835,14.3600966621646,11.2878970332704,13.98518692474,14.6725272195913,10.9748927821453,11.6850118075862,10.5574581261322,13.024598586706,13.4643487217407,12.9274452882367,21.1534219892391,21.096639184999,22.1974877274554,23.1523097856088,20.6042129932446,20.8812980263459,21.988050481216,22.9940605241069,23.4023034505417,22.3140024618883,21.9835481734588,20.9096686252328,22.3598696301451,21.9999743923271,21.2385152956747
"A6NFQ2",12.9880534851559,13.7299727797729,14.5510276953225,13.9792589442532,10.2013584207498,14.5904358430237,14.8589528273912,11.138183580175,13.5976085498504,12.5664803759558,13.641752616614,13.8697650377273,13.87381035822,11.5575105650588,13.6919717392184,13.7418197775418,13.1735014250516,12.9245071298911,11.8464762863212,9.49152767607858,13.9670938340579,9.56120750492083,13.3450987811412,12.9882411302318,13.2006216413281,10.1703134433736,8.22770367730526,7.20664500198665,6.79364598049152,11.8073205188647,9.52326750764308,9.46562044460368,23.6450833067133,23.1849192982086,24.3191169672648,23.4445756842715,23.3235349532738,23.5978800319269,22.4617992542267,24.8850193501764,21.1849781385158,23.4872516784588,23.3426553506897,22.7630005842978,23.4085604689213,24.7181932585905,24.8088632114421
"A6NHR9",13.0873026124102,12.7553696456511,13.9830745667953,12.381191224298,13.9830094395438,13.648832726795,13.9394474383754,11.5072258661332,13.5050543077673,9.68301923105261,11.2235434330435,12.2794652211187,12.3449808789627,12.0930801841911,12.4667380038427,12.9124346427152,14.4450793534135,13.8226285865097,12.6537242217664,10.5504944010273,12.6308862655659,7.61206615901962,13.0765739458842,10.5812778724595,12.3784546318003,10.6261819529454,8.7447192553384,11.3527488652482,9.22361152381659,9.21405303958902,9.76950414335198,9.61036466916209,20.6047699090622,21.3894966935691,21.5541074373491,22.2412875914921,20.6855962771619,21.8208713205344,21.6824875712144,22.0578208641215,21.4213620024128,21.0105643700109,19.3450912292068,19.2859854120324,19.8299110663372,21.6920682341301,20.9722865373349
"A7E2V4",12.4141234694466,12.0659942355141,13.3512815761771,11.1252047372135,14.1510748848722,11.9192357860283,12.510024575841,10.7331531582003,12.2377502343972,6.52046093249162,11.3684074496456,11.6109275731563,12.2150293747705,11.2794157218222,12.5337267957899,12.5975870395862,13.3217430088727,15.0376652008773,9.62754656247097,7.97733449353037,12.0639725451066,5.54270001601796,7.71141912003267,11.540062933148,6.61665032536298,12.4534781408807,7.5195633377122,11.1485470323653,7.81439625939134,7.47996314701914,6.6865488520637,8.50271750197635,18.7761550896265,15.6130728508241,22.169463363551,21.9145299235269,23.3176058378798,23.0642077959708,22.3235917340366,22.6287046325974,23.1000672944578,19.3837433947702,19.1159632568327,18.8514950143061,15.7587165714146,22.4016334470483,22.0869964199418
"A8MWY0",13.5653411141177,14.4018928883274,15.6882502881111,13.3517396524766,15.1058506125748,14.1936598524392,15.8778994671124,10.7120764881881,14.2655045870426,9.81750354650587,11.318000511888,11.840526328989,7.92038948529095,13.1378849399923,11.7738652824207,12.5414748733853,13.767053999704,13.9450943884216,12.0112953828367,10.1160139636606,14.6904306561901,7.41736360893975,13.4227317187027,7.50134451601973,11.0557400310592,12.713504760145,8.55818819279138,7.52804708351575,7.10080738043838,8.36277344142317,12.0335865358646,4.31154274879346,22.5263686131577,22.4604311481723,22.8476074356001,23.6497777625879,12.7613381109962,20.740894304712,24.0886153524716,24.7082924671431,23.910181790254,22.0724789595042,21.1088544665442,15.9726748750889,23.3777130671808,22.0666551749352,21.0212993133774
