"","HB01","HB04","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HB48","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"A7E2V4",12.4141234694466,12.0659942355141,13.3512815761771,11.1252047372135,14.1510748848722,11.9192357860283,12.510024575841,10.7331531582003,12.2377502343972,6.52046093249162,11.3684074496456,13.5289481405225,13.0580805787444,11.5050228741592,13.3603016354568,11.9416277164938,10.1142260181888,9.74087500557799,5.74063885284824,13.0911047583765,12.6827832279164,11.9379108365347,11.2587226576452,7.44799363910161,7.60503762531026,12.2616244924303,11.6851613474598,6.53861405085076,9.98953392134295,7.95619023903296,11.6199172742478,11.6205113469008,18.7761550896265,15.6130728508241,22.169463363551,21.9145299235269,23.3176058378798,23.0642077959708,22.3235917340366,22.6287046325974,23.1000672944578,19.3837433947702,19.1159632568327,18.8514950143061,15.7587165714146,22.4016334470483,22.0869964199418
"A8MWY0",13.5653411141177,14.4018928883274,15.6882502881111,13.3517396524766,15.1058506125748,14.1936598524392,15.8778994671124,10.7120764881881,14.2655045870426,9.81750354650587,11.318000511888,15.0498060165406,11.496994533473,14.8763434125701,13.2161510223515,14.0755091128975,10.531840877883,13.6090919174921,8.12971084260101,14.2701161170469,13.3368364298375,12.893063834891,12.7270432474525,4.55732476102469,7.14725976276083,11.9994180030585,9.62812245078478,11.06903616738,12.0597624062927,8.45515930801451,9.76762116505167,12.1785051733896,22.5263686131577,22.4604311481723,22.8476074356001,23.6497777625879,12.7613381109962,20.740894304712,24.0886153524716,24.7082924671431,23.910181790254,22.0724789595042,21.1088544665442,15.9726748750889,23.3777130671808,22.0666551749352,21.0212993133774
"B0I1T2",12.3811169755276,11.9652882413413,13.6609818760858,12.2494599380115,13.4911039197175,12.8585053718622,12.9769819658062,11.475951629802,12.9363818737512,9.76846159444609,11.1087526914045,12.6280268756468,12.7370054561468,12.4797892941403,13.1326944651843,13.1887895299609,12.568233980287,12.5854347535804,8.2904631350399,11.8687040149903,12.6846718403174,13.1327144023893,12.1398483005606,6.89530133232418,7.28966192838495,11.3205719450047,10.3491422775353,11.7546035945502,12.1867971356368,9.61474668892188,8.49094981988666,12.6225711125061,21.3553173094708,22.8045973909451,22.2075014833979,22.5683512809771,22.9922580584564,22.9581836183473,21.2674486053743,22.3244738761987,22.1979637256841,21.591896054727,21.416872854739,20.3888283469453,21.6008511787586,20.9524032259899,21.6378432967264
"C9J069",13.406541818775,11.1347023706227,15.0229860209029,13.726608679385,12.8424706544295,8.07600966504684,13.7931532478959,12.141223292741,13.4990678868807,11.653116330302,12.0621782024922,13.747649221143,13.7383016001529,12.2215136416367,12.5716101139282,11.1114082891857,12.7515027818918,14.2551929870031,10.2429506032175,12.2566759801097,11.3358825403338,12.3279935877501,13.8339013294785,9.05247205738453,7.4762610660166,11.3689943003539,9.6065036484774,12.6806566869119,10.7627621122137,10.9114841905853,7.55304004423222,10.2979900668361,22.8442128094898,23.0445081407629,23.210403020267,24.5642214248681,23.5365841382082,24.2054784929354,23.3386190281764,25.314460749884,24.1087290029386,22.6905702161853,22.7364813868077,18.8795487562236,22.8562474382189,24.6713724715497,24.0820728388276
"C9JLW8",14.2364999724576,14.3898735564325,14.356105134528,12.5943645727003,13.4027281457519,9.9212155687225,16.0850368149619,11.2896625356864,14.8160641332342,10.7332592000751,13.0500198317207,9.29358299885484,14.2378976931813,14.4027461506343,13.0502088331853,16.324610489086,12.0258990817134,13.3142589133294,10.6261311865546,13.7437237740063,15.0710923098699,11.0144589011951,13.9774797090262,10.9536278023927,11.3219016365304,12.1003152094892,10.1934423273072,12.3170888286988,12.4769164213614,11.0933884743711,11.6337440385695,12.6746673888788,19.5162979175719,18.4224189974155,21.1982269463361,19.0412016284552,19.1402550757682,16.1875382772773,19.3399795734155,21.6989343560164,20.748976436401,18.433223158817,12.9481490076739,19.1684663826549,17.6181022705675,20.5760568365197,19.1200805816824
"L0R6Q1",12.0708807808394,10.4670961268421,13.7938197290789,10.8669367072877,14.1800991672378,13.3437189760955,13.2593924762884,10.4963174807255,11.3740802589308,11.7465596576069,8.28296170834188,11.3973835964997,11.760715378198,12.1407480268605,12.8998955151842,13.3585036391672,11.2942739123664,12.2667299073774,7.12298716845224,12.2277757255841,11.6515765398685,12.6107498413499,11.5714541360037,7.63122790872472,7.58178061542414,8.33714763246792,9.03329576475974,6.10962114023688,9.14245274176588,6.95063570079549,8.20058574875382,12.3260748455825,21.76158247255,22.7455676186131,24.830334242188,24.5587745597936,22.5763895458093,22.2362027875447,22.2044303236883,24.7617046846591,22.9359173800834,22.5084792099854,22.9330543534991,23.3580805480918,20.8037807437287,23.0383593356023,22.9942036211956
"L0R819",13.2019872583525,13.0532206142834,14.2775381038582,13.0391386944743,15.2719126145104,13.9305987866896,14.2957210608671,9.84972598268552,13.7314944595483,10.69360309009,9.71830160623977,13.9269338411461,12.4434356994937,13.6770642314879,13.1257810132676,14.6344736317388,12.3636681239555,12.5576078526115,9.46496400584227,12.9560845460658,13.081890713489,12.5658877537927,11.404080311571,9.61555298724379,9.69843334570154,11.7946605157585,9.84944614833973,12.1108017515675,12.3249068642397,8.16157943244799,8.70209402009393,11.885068693379,22.3094777223128,21.8751593540009,20.578846892189,21.1894804010101,23.5250502487933,14.6421514876143,22.1986615777962,22.6066555883405,22.6374619114762,21.5775933675616,21.6232091606015,20.6054076091416,21.3378150066774,22.1373815862378,22.1522640127636
"O00116",14.616039782851,14.3857759089639,14.991946541861,9.96663138173994,14.3405511718113,14.2078529235915,13.9664519627349,11.8769987537834,12.0924268157803,9.51317444989991,12.3131503189179,12.6124051569475,10.9270053437242,14.2235837274974,14.3530330897812,14.5400451099881,10.2144988008791,13.4390882411249,6.04500169427528,13.5582094229417,13.8233606572055,12.9953557904808,12.9118165154171,8.10772972899989,5.80418546637555,12.6851344372571,8.41652877742945,13.1400903205119,9.91291450422391,10.7582232147267,11.5386358610859,12.7181515218195,20.349993342796,21.3615075128009,21.9373520077699,22.4889520693649,21.0268892527607,21.4956516350742,21.478511301355,22.6931305568173,20.0372499729906,21.1675375297777,20.8163786062149,19.0239084800132,20.018334075099,20.6886194886912,21.3450179961422
"O00139",13.7483292976557,12.6729475293993,13.9272872101595,13.0546458703601,13.4674553707653,12.5341085722365,14.1345341929349,11.0797664641917,13.0462279670088,7.38624680606993,9.9769194733882,13.6054520699209,12.8748275897238,12.8721487033,13.6902748129275,13.0958528046811,12.2439660654272,12.9564375379293,6.53790407302255,12.4965547984152,13.2199012785569,12.7672129267958,11.946478064794,8.0913648539137,9.48725766694112,9.19468875592304,10.5195429069447,10.915133132465,12.0269273082441,9.93905335313,8.68374909061692,12.7567925742545,17.0746273112875,19.3989798146577,16.5080187614011,21.0037145334717,20.4073525452828,21.1783447578698,20.38329659212,21.7569338340039,21.811720226931,16.2058353610077,19.1197946591481,19.5954305701039,19.8035999227336,20.7877770469465,20.2780386496436
"O00148",14.6563165046895,14.753246902737,15.296755928338,13.3348190245372,15.9103451810731,13.8378250091967,14.0010148302926,12.6047949680786,15.3916128098022,9.538752673845,11.5347892114803,14.971857851924,13.9434540398781,15.0011644745107,14.6322568535042,13.1198907646377,12.9637679336153,14.5703825605996,7.5228609765949,13.7451490773218,14.4714761979864,13.9378697688429,13.4313383213516,9.22699928868247,9.5523776162556,11.9091430473399,11.3455541851494,11.706743562887,11.406122430076,7.9054497876146,11.9407789523798,12.3445733225962,17.0902966395342,16.937858867113,22.6398590692415,23.0235194385047,21.2123093923035,22.8331612997681,22.0122829815895,19.1261853163529,22.5461988426152,14.8459844430023,16.3939797847575,21.3922944847868,21.5419220222725,17.4951866331219,20.3419804094953
"O00151",11.3099784174165,11.0111136152252,12.7395925647102,12.3459318560377,11.567480801143,8.06654441132661,13.7630726519944,8.93545037573035,13.227712889523,11.2732128098543,10.336039947212,11.9056476823235,13.2167458581953,11.3258117412272,11.4161220178314,12.8187523896852,12.0171563863831,11.1327471033408,5.17915321863966,8.09162954995422,13.2120175496944,13.5219332477327,9.7422655915337,4.9844120927582,6.7407545400897,8.26268736457468,9.94681798218564,10.2986139062965,8.16670144722227,4.59746134636674,11.1468068420189,12.4006410568006,21.1894404154181,22.2328723375091,21.0083257168817,22.4502628332863,22.137074190895,21.3359995715563,22.3628968046843,22.708465350171,22.2672335281051,21.2416988729759,20.4180713090207,19.6854598072338,20.844795134318,22.2842238424099,21.5393188592416
"O00154",11.8959422873602,12.7137906402611,13.47485267387,12.0103352469625,13.6668358167323,13.6077001157305,14.6075268685091,11.8171362960926,13.3606786649061,9.48501621695539,10.2430708065654,13.0672196672632,10.3379558850732,12.3563704704695,12.1577146649421,12.6846665512747,11.8841691430414,12.3392660820776,3.58667854866906,12.382583606585,12.3988331953456,10.9879021221618,8.86791943212807,7.04835528741688,6.49439024616369,7.90989579557228,9.8886888230264,11.4826627757389,12.6094943343625,10.351054930599,9.33483028445895,11.0806256174229,20.5145009653,21.5023832289232,20.7484754470053,22.2654204776796,20.1351268755911,22.6230357841231,22.1195987073898,21.9398229424391,21.4355043757201,21.2037261313874,20.9267982128984,19.2092275468994,21.1745623752431,21.9346813570239,20.5342512328762
"O00159",13.2096056691436,13.002389707867,13.7267128220268,11.376700155915,13.9417710070788,13.5306508772277,14.5442733173431,10.7228027571242,12.5341111187319,11.2938961620941,12.2671695857612,13.1571427252203,12.1060011340753,13.3047453808521,13.258981784877,12.8231091186572,11.0568507232631,12.9823413887377,6.04642225753938,12.2270759571505,12.3766454186123,13.012103852831,11.6749790690949,5.25956667959218,5.96692135360216,11.7951558785153,11.087339006176,11.508560770117,11.8355643699356,9.96786589703516,8.41655462656518,12.3063685559416,20.9216983348103,20.4496676786231,21.5801697543326,22.1582100733412,18.3345886186037,21.2397154593919,21.1772489014015,22.6876644234871,21.7794817260561,20.0366649960735,18.9462732021285,19.2927480337026,20.3647004922279,21.7310563031141,21.1511681806084
"O00160",13.91928062661,13.5535089090812,14.4942994745712,12.5124437723212,14.5647684352728,13.3327617740813,14.3619554897281,11.7449343920036,12.6483705016542,11.6619867994462,10.417749816884,13.096002223373,12.5352477262506,13.5718919794709,14.0457738579902,13.8673889434199,12.5458015564973,12.0824251476124,6.90336420784584,13.0275589303736,13.8267250193776,12.8917116418016,12.2783218315286,10.73803808805,9.24539664753808,11.3685763937093,12.5381669028568,12.3446503549009,12.3269596740155,11.1392354394257,11.4316825583901,12.7317359249753,18.6977831097109,21.5095430348372,22.8282831529386,22.7493139930992,20.1949651822847,21.0844262785394,23.160211167438,23.2573960276993,23.0989595360371,21.5806638393027,21.8663127292889,20.5646947863058,20.7549013391071,22.5387257519912,21.8433537095438
"O00161",13.9015258092078,14.6982023726861,15.6607576377849,14.8784964317496,12.8448611909867,15.0937335321279,13.9403265620268,10.9161565142888,13.1234241957169,12.8225323672994,11.8670648160646,15.177696841269,10.0230527032324,15.2474509005279,14.4463046121616,11.9875145949341,13.1260484176895,14.235817767971,6.78360913196899,15.0591449877455,13.2789685732403,11.3406223481259,13.4826153007818,6.39946711007598,6.57232628541049,12.3446354711705,11.7421444478769,12.7979398282121,11.1046328652786,9.56215916805711,11.8697326341762,13.4735233826109,21.7709296668071,20.8233890551866,21.92966098165,21.4174050101105,19.1952929127618,20.8703489233116,18.9206452929103,22.9612569365342,21.7707898971551,20.9872044512443,18.7100663511315,19.7057777502425,20.7821854622257,22.2131834038898,21.6806223472718
