"","HB01","HB04","HB06","HB09","HB10","HB12","HB13","HB16","HB17","HB19","HB20","HB23","HB25","HB26","HB28","HB29","HB31","HB34","HB35","HB39","HB41","HB44","HB48","HB51","HB59","HB61","HB63","HB67","HB71","HB75","HB77","HB79"
"Q9NQW7",10.3380841159092,10.4023796859921,11.2464387517424,11.6438993453074,11.6551356060581,10.7316249219484,11.6883332552043,10.3668596632646,10.7850813311167,12.6606697465488,13.055853916321,12.3060392788096,12.052303133143,12.9806278903628,12.0304203635839,11.5404694038953,11.9788167352768,12.5817812278459,9.7131413611201,11.1854282732335,11.3069607008018,9.95966524343069,11.9465565934129,11.4828008530618,12.0131140106149,12.3963573665669,11.2485050597048,10.844324207695,9.69284180917939,10.9392624396518,10.9719796611482,10.5182897364217
"Q9NQX7",11.8721833388036,11.300442094318,11.7001238880303,12.7976847269454,11.9228443843843,12.1284795770159,12.1765035627172,11.3946374367365,8.40169600237768,10.555201965941,9.68720644672,11.9768505116721,11.0701045815501,10.9417724465746,12.0222837514746,12.9395653263405,12.8690642390953,11.066546988401,12.9029855066746,10.2283316459115,11.1413987480414,11.160380527783,9.91607622789877,11.7764888805268,9.63496639062292,13.5115353022049,10.2770951172012,11.0031741518508,12.0085358754314,11.1338416559841,10.1917114785175,8.93952380973681
"Q9NR09",11.2512077563313,10.7807216819899,9.79196471154544,12.0540482364166,13.6739268322595,10.9830576476996,11.0012359730012,11.7212797084379,11.4438299849323,10.7561445144772,10.4585880326848,9.0852761508588,12.0950123847874,13.3994881519787,12.1983597033658,10.9510037848425,11.11153723818,12.4242508654952,11.9710161678971,11.4682154957742,12.6653417956674,12.5271744165335,12.4284777041553,11.9006026234782,8.38770473099544,13.4495462169922,12.0019689019091,12.2229585471415,12.5592153660438,9.42019591792402,11.0756341317974,11.8558705365466
"Q9NR12",11.3889952475008,8.66058631857284,10.5181528487963,11.4977936986305,10.2778528686149,11.212429959896,10.7971300553978,10.2199212084021,11.5094251355153,12.1242094622237,9.8020431294122,9.60753706891492,11.9793656106845,12.2115087344956,10.3881093309099,11.196094073083,12.9670335188424,10.7844034292863,12.1161306817914,10.0448329168619,11.4674912535033,9.54973305058767,9.89545488961091,11.0013265180402,11.6549111544457,12.6686347822087,10.260030003832,8.69956578347273,11.5224464754969,8.66058631857284,9.90390372881847,10.0765004130408
"Q9NR30",11.2554678982138,10.6539129620982,10.6869618934208,11.8109755327302,11.3858090219755,11.6050127587789,12.3684208352537,11.4717441558672,12.437280427442,11.8109755327302,10.4697878263194,13.1398357355933,10.8980306013392,10.9040513431015,11.8205250069748,10.8347001682283,10.9207163704114,10.4153865276151,7.62506071854968,12.1022454681755,11.5963933061849,11.5103457701141,9.5351142352482,8.15924580905808,12.3714455954708,11.6197743040764,11.541076923197,13.2894030849757,11.7692562879241,10.8515440772921,11.0203438695254,11.1180689851604
"Q9NR45",7.57413592144963,13.0510132969689,7.18563026363692,11.956002602353,10.7233241498254,11.1654658827496,10.1565160398896,10.3694635997919,11.3698986527141,9.62028872652929,12.8315759010863,12.6671067999164,12.475807728248,7.397710172291,12.0615624881743,10.1056673386243,10.7798400956197,4.68704784004745,11.7837183948756,12.3322434060168,12.2779912072098,12.1482598872039,12.0209196715194,9.62028872652929,11.5929471103616,12.0269395656064,13.7262440367411,11.8421194172318,10.7932594082258,12.5509860756719,11.2752697905917,12.6326263929204
"Q9NR50",12.3140820941093,11.3907146993975,11.4388393690098,12.1268088848759,9.10857610512231,9.68709214491446,12.0301959690708,9.86974109369775,11.9233405227145,11.2724838359611,10.4189728645117,10.3376082188796,9.91027190742789,12.3445268808766,10.477002574526,9.82347126827745,9.05803553972668,13.1094017803247,12.9186337943761,10.6440750585797,10.8118610856861,12.2480972587257,11.0280002948175,9.42986310934014,10.186505241701,10.7469852611531,8.82194031126282,10.6120679152283,11.1968902846939,8.82194031126282,9.95312673327358,11.4259282350904
"Q9NRC1",7.55214562849393,10.7204805408793,12.4015464128235,13.4761022353709,11.0310414765836,10.1264648113557,10.4192071309112,7.29333007491996,11.4756163213621,12.1090319186597,11.4895923855513,10.7204805408793,13.914788520736,10.1683465717386,11.8772467977146,10.7080464694428,9.64432680821634,12.6246437049041,14.1809687528638,12.5162743377028,10.8214576847722,11.5934288319071,11.3009025136712,12.958259381297,12.5274559817738,12.0843891050878,11.2330615212687,9.28716633762607,10.5608719159854,12.620169685358,9.03909999456788,12.5674384134927
"Q9NRF8",11.1390685578968,12.3819867070153,12.5453982869247,11.9335835480376,10.9611571088337,12.2866590599115,12.6812374770101,10.4617082688216,11.1836541116152,12.007469455471,13.0342028142463,12.568957600897,12.9454311229705,9.15021730026418,10.6707256588566,12.1973725597286,12.748169713561,11.7229034375839,12.0114762558469,12.5301739495121,12.9426670335354,11.6902003575203,12.0185753922546,11.1380343452384,12.7546959510114,11.4540129865506,12.9513654709741,11.8583168281268,13.1493381988294,12.1856838100925,12.3161137914306,13.4612595565474
"Q9NRL3",12.0808075558075,14.493850410033,14.5489150995527,13.2134353560845,15.1184612481664,15.0636805825235,13.0738004753938,14.8510027410621,14.1349281235687,10.8913814475927,14.6076035314638,14.0178468430383,14.5526501366288,13.7705487019191,9.55833386320268,10.4961404646198,12.9033854995071,13.3301630587746,12.357208297771,14.6011155955803,14.9738075326159,13.6638997643437,12.8978268819762,9.95205685703196,14.4628512944134,12.592272686616,14.6729742892654,14.3490850053475,9.25902389429944,14.8420402464992,14.0690109991556,13.5214254656202
"Q9NRN7",9.34942804360567,10.4119669414283,10.7742404324343,10.1751474483272,11.4043245915254,12.0854694654229,12.5342437232289,11.6276534940444,9.63809680562352,10.8527885372952,10.3736036041838,11.544839239025,13.0807796645219,9.15345862124278,9.74709759394039,10.7771167019292,9.7585068286398,9.0142527278326,12.6038365975983,11.8982563223346,11.1551505667328,11.5710731676682,11.3142035656766,11.9183527694462,11.7276207198768,9.16591474921549,10.7843505217534,12.1512688854427,11.1122144448706,12.6255530044804,10.5441693951943,9.77333552444846
"Q9NRR5",12.7115274944374,13.5381254140771,12.7205489437325,13.8920582512207,13.4116278142893,12.9941119228274,14.0573385358882,11.3455238534126,13.4647534590267,13.122942703705,13.7111466361748,14.3435061877658,13.0181809086294,14.4093696314669,14.3357299539403,14.7505436193422,14.7673798374518,16.1999314207482,16.7550595113773,14.282132594847,13.8217587315393,16.8687789209462,14.0936937994608,13.6880530445663,13.9341201464156,16.8687789209462,13.8125367848172,13.5333328717286,13.6774591516258,14.2683127656581,13.6068227235304,16.389352607892
"Q9NRS6",10.192255047535,11.1829700161236,11.2455563892147,13.4661279065082,12.3297395138793,10.8557844663431,11.6350827417086,12.9436415054029,9.81857599893397,13.5304410516373,12.7829118257948,9.45927334193757,12.5985440217973,12.5008119742078,11.1077144947219,13.3281205899736,13.9938005370036,14.0242944229388,12.9142587580436,13.1893898105072,12.0279998964805,14.311953453651,13.1955190672938,12.9207308720853,10.8074557075504,13.1863588541029,10.7024109116481,11.6623645185696,11.7916140854547,13.3491595251854,12.3753858969879,13.1776142193757
"Q9NRV9",11.1688875304504,11.3779167513586,11.0783515675946,10.8043437706979,11.9857491556266,11.6636719739892,8.78809500111566,11.0196881526805,11.8770621620437,8.97316516916232,9.08798700672585,12.4750250385468,12.3089023672496,11.8260653964484,11.1645784100419,8.94873567892367,10.6859477875702,12.5276345749031,8.24222050536644,12.4179235219005,11.965898617867,8.18358278552915,11.8092820144244,10.6989282313052,11.0708188617227,12.5377146604846,10.9700781697609,11.376774763338,10.7377509256735,12.4636680843948,9.7136405079985,12.2632430041311
"Q9NRW7",9.8577424024868,11.5660941860158,10.935658015677,11.6575440581994,10.153496118596,11.7552153215783,9.99289081511653,10.5522189137306,10.8713047395967,11.9556306719694,11.5599978624911,11.8552081047309,13.181161500951,12.0364630239508,10.8783924026548,11.3291325360544,11.1530797045147,12.4075738165503,12.7498688151266,11.9809830801831,10.360923761926,12.4576117401593,11.1424638616956,11.5290884494291,10.4760677679591,12.0350995957738,11.7007821901178,8.76757480933713,10.649369147331,10.68960765894,10.7994102764039,11.9977420062149
"Q9NRX1",13.0889189944134,12.893681356316,13.6023896101548,12.2692665640426,15.0479428432308,9.97126421979639,12.69674110411,13.4532493544891,12.5822175291202,12.2786497193716,10.5022752254826,10.6599500957256,11.9130240254289,11.3038490448384,10.5074790779633,12.1696828368098,11.018663348504,13.004063322961,13.4103942262022,10.7972591275547,11.8024163316472,13.0055955311136,11.967756867206,12.6652796883171,10.6745314500965,12.3877483031175,10.1859856936688,11.6303518453707,12.53612659187,11.9447233183971,11.5423075668864,12.7905952251092
"Q9NRX4",10.3329625951182,12.3600404686567,7.39284882832622,11.2716151629822,8.27132591174019,10.9369924226945,9.06621960803421,9.87803268857705,11.7444964001471,9.92241104739757,13.5279366206807,10.150562159633,10.0632291756862,6.10613401302616,11.294927481862,10.0856606836918,8.04417972612513,9.99026219707527,11.7309113273778,11.0868002432703,8.80290401013752,6.91738380015063,6.10613401302616,11.6595011930309,8.59307142874263,10.1040207948411,8.31550502266864,11.337895362148,9.76340666755435,11.8681909461195,11.3633854162342,11.8288168338989
"Q9NRX5",12.7711854183131,11.1761076825433,12.809242276313,11.9627171073546,8.63536113089626,13.1466925530625,11.2884789031476,12.5314879467461,10.2017527182811,10.2622545845239,11.2391024656036,13.4082715767057,12.535011298166,11.3470613251775,12.6257843887097,11.8224110116952,11.8744239580882,12.2003136659345,7.86057340418851,11.8124840568747,13.0691907528067,9.35264403779449,11.3896470265429,13.5807480915961,12.6986848455883,11.2285370974137,13.150731434148,11.888973548629,13.4172069859862,11.1846433864624,13.3314536263364,10.5444822170413
"Q9NRY5",13.3533600471699,12.678535379519,11.6890088579956,12.9842278712589,12.3509231959923,10.5472081851015,11.8788674695961,11.5503351357563,12.1444327474316,12.0683230593944,12.3962877419151,11.4215669064277,11.1682953702842,11.433380687425,12.8951022389239,12.8659241988341,11.433380687425,10.2286337491704,11.2550838076852,11.7050311726969,12.4709925881993,13.5436820851831,13.2270967118254,10.372578333308,11.6764194013639,11.8678952317848,12.6027047767101,9.40740256649372,11.4543803750454,10.6894513363281,10.7096973885285,12.5500773914351
"Q9NRZ5",12.9410463019001,12.1394789394511,10.8410367068846,13.450275372358,13.225367673545,10.6216378073576,10.7896628707334,10.533417263802,12.5723516579569,11.1302055443856,13.2445695196707,12.6862292675553,12.5797644360422,12.9410463019001,13.0456821589417,13.4787420514173,11.1372969130541,11.575758992037,11.9833806245245,10.4836689251181,12.769537246194,11.4255469169695,12.1274571416897,13.3247062220656,13.3979336873974,11.6086644452715,13.2731880562977,13.8494735343252,12.8355847331635,12.6801383078741,13.3017992785794,10.9920794432207
"Q9NRZ7",12.2947763646197,11.3231420560394,11.7048614749549,10.0882358589047,12.36693458653,11.9725191114769,11.8731013124622,11.5261848546087,11.9808129818204,11.6157759460257,11.2324684525065,10.5337625297619,12.3850112512516,11.2458614977753,12.4779731350298,9.87922869557073,11.7048614749549,11.2173439322136,11.3907683362039,11.3761599199756,10.7810368222635,11.7892054488033,12.1757048498938,11.4905935458597,11.5948308500101,12.4211487516112,11.2782206156733,11.4673834258141,13.031888177379,10.4346000378659,11.328750643543,11.3492086500367
"Q9NRZ9",11.3252240242311,10.6786859828453,10.174312166789,12.3256625185824,9.50161589857902,16.2275396055216,11.4563284430717,14.9919091601976,10.8411905700229,11.3152686801201,9.99372276909027,10.0893727742587,9.93315096863172,11.4420775648019,12.3417029004569,13.2032059736586,13.6890644530218,13.7674921198952,13.4799931791188,10.0324880423566,10.1138107044353,11.9860175652206,8.17123815778109,8.65025574663201,13.3992777085535,11.2046263611549,9.85904572692773,13.5763060078453,10.6943028760277,12.9809294306157,12.4872151353208,11.34796112002
"Q9NS86",11.0245819850849,12.2098955511155,10.9654802899943,12.1437312645767,12.574085780969,13.9001608877938,10.8534320662324,12.3205871081884,10.9974986518653,10.37119340309,12.6285992354986,11.8669200554323,10.8051048746018,11.9866451757838,11.4705909516531,11.3968253263635,12.0633950247557,12.0023782554009,11.9154709139299,12.5748013781888,9.97127932816644,7.23349604837656,10.5973717241829,11.7955165045363,12.4043999720721,12.7274317132664,11.7955165045363,10.3160668792993,11.0283076847189,11.8308809889564,11.5620328367277,12.9353924495981
"Q9NS87",12.2354112316457,11.7720875212877,13.6772287110069,12.899471130121,14.2198901557069,14.1313507666201,11.9572097039386,14.207850305421,14.1297727322178,11.9771566561235,12.1133855723921,11.1915291129378,12.5110158403887,10.8562208230661,11.017899505249,13.3657787709484,10.0490710929684,8.60537801957061,12.2316265958749,11.4036839218149,11.5312225136977,8.53122388119788,10.7289142409283,10.0797102677339,10.3909000244171,7.68700431828061,13.0378350383905,13.370751260728,11.8562688225075,12.4537671177109,10.7289142409283,12.0152570212616
"Q9NSD9",10.2703799829246,10.8329812186582,10.6659463792191,11.7597531114106,12.4717033212597,10.175735918593,11.7857752584345,11.8189487963946,11.2888825939405,10.323956026158,11.2197370577174,11.106491892758,10.8474009256442,9.1898938043064,10.6462499789003,11.3574044479229,8.96774981952235,9.21922335932766,9.5902369716418,11.3708390531153,10.9082708969048,10.7775441758954,12.3583313125929,11.3356926355374,10.3357574638479,12.7932809469065,11.3256520803583,12.1423984271867,10.5330830154662,10.9025630845999,10.7712120560432,12.6005894741404
"Q9NSE4",10.7868348100628,10.8122074889333,10.1873174140858,11.1594065748837,9.55330010481035,10.5159369604627,11.1048620048719,10.2246884377276,10.9375872392809,11.5591243597091,10.8122074889333,10.6540363225717,9.96215951000816,11.5216433919943,11.2483994840824,11.2114021271186,11.6968297903342,11.5952783222992,12.4692721090794,11.4100015190315,11.9095575521276,10.642700649185,11.6249149153722,10.5917771227491,11.6173597785396,12.0870529719749,11.4627724163091,11.1297457460235,10.7698333258396,11.3477873519409,11.4149874491749,10.5304959621216
"Q9NSI8",10.7523745736575,9.00467574296133,7.96508457716725,12.2690955244634,9.22743668244263,9.42489986248654,8.59734633581524,10.101377994352,11.1214833012467,8.54417850570249,9.22743668244263,10.3493732839441,8.20216028985303,10.5377123687015,12.3513616258947,11.1407458670005,12.6738067773264,12.8714112252808,13.2844280971432,11.4189635243095,10.579803530383,11.4358450282935,11.3574182275019,11.1697064213523,13.1228348546056,12.934203535333,10.7262083997552,11.8893989743017,10.6084685815895,13.3468358508435,10.579803530383,14.0690754724023
"Q9NSK0",13.5068018645917,12.6219200301081,12.8626237094758,13.6499345392938,11.8605358974043,11.2118603799207,11.432622214831,10.8851486358896,12.6948855440845,11.3055911061647,12.5897310131069,13.5292989761494,13.2166382206451,13.0414470260277,11.8392100736119,12.5413688410755,13.1840895309854,12.5191528951013,12.9034868446535,12.815240304225,12.8455079857829,12.9329697786217,11.7601109833451,9.52706382936872,13.7442679916604,12.5216988753727,13.8655461725811,12.87888642166,13.1082283716093,12.122974261578,12.8913694535628,12.8305259116898
"Q9NT22",11.6419288638048,13.8083898452374,13.3722963056093,11.9562991497655,14.8049672103299,14.5492788005479,13.7103540700788,14.0928680040233,14.7120366907729,13.8914427164031,13.3683954903305,12.9547020272207,13.242382924226,12.606363163983,10.8107272382022,12.034710537746,12.3579658510483,12.7538073928462,13.1940964355707,10.9681533404159,12.2774894610617,13.0647786150168,11.9228009750548,14.3769504118644,13.1644013855919,12.7953459927319,9.42404805356806,11.7079578208805,12.3608467586644,12.0726619124673,11.9228009750548,12.5200912898917
"Q9NT62",14.5377549307789,7.78793592069917,12.3338152629152,8.98887304087726,12.4765762706734,10.1610315817634,10.3159140906477,10.1291184842325,10.4625916786106,6.77661993578134,11.7544035716508,6.77661993578134,10.1610315817634,14.047487203005,11.2612324078602,12.5224483952009,13.7451444884188,9.2331413548019,13.3021444498782,12.7635015434098,12.7198515543636,12.4469999436378,7.78793592069917,8.15773791017557,8.78442159887991,10.6382687297382,13.403027558601,12.2139562952242,11.3286365216609,11.705819859564,8.63035089221959,10.7514919004913
"Q9NT99",11.7804483933068,9.66251313419131,10.9118295462586,9.29267340342504,10.014702684331,11.3499866821805,11.5643694469156,10.2456424484189,11.1860837985123,11.005359448446,11.3744318158588,12.0556310491933,9.79981973834517,10.3640220299045,11.5078568454407,9.95920637186427,10.5899028812099,7.25140450858041,11.9333583174214,12.2063008824815,11.5167105990666,13.1141505030608,11.9632903033376,12.5705446899035,8.28436313576113,10.5354886398089,11.0671274354876,11.1800369305384,7.18327192421998,9.15469246505405,10.9500938917949,10.5204809530861
"Q9NTI2",13.0190863664386,12.231104686901,13.0355279344678,13.1170534498642,13.823615101823,13.1414487366554,12.8698880644468,12.5603626427668,12.0408758678616,13.4051061105947,13.1801072559077,12.8722168850623,13.1333409899733,12.9520933582584,11.3624600509381,11.6504370762203,12.4902482957972,13.6299232449482,12.1803763148023,12.998276088387,11.9119570272319,11.9025687425737,11.5588427898329,11.4317086661172,12.9615343920839,12.3349815519937,12.6438619883202,13.3398695543872,13.7473892241076,12.7667878240843,12.614875462937,12.8784882839571
"Q9NTI5",8.58143085592308,11.2231344147979,10.2715832850372,11.5693093623623,10.3337463720501,12.3141522452032,11.3536507766048,8.83455879187817,10.444585628304,9.50220160856034,10.0357922462382,11.3522217831405,9.7444026324326,11.7997414269708,9.1309400213906,10.0464507413449,9.50689910679765,12.846686212431,11.013459264303,9.45570770867602,9.42610945319616,7.89033248686226,11.4996114606342,10.9403528872094,8.76003080965267,8.01611563920578,9.19180678160531,9.48065072118739,9.90465281152987,11.5569178849443,9.85306475818244,11.138475336757
"Q9NTJ3",12.4444410663675,12.6115251144993,12.5952973120338,13.0841449198989,12.9631189004166,13.1966253940887,13.1505606739629,13.3848513093808,12.1298909117422,11.9612769366117,12.1211539851505,12.7943451148628,11.8464174689039,12.2561335343724,12.8853114195282,11.8931032141215,12.6366655769568,12.2734561101367,8.75449917507494,13.0216552051524,12.149025000348,13.0763724714111,12.5171767852949,11.9050072826345,12.7479835508085,12.0909048080935,13.6778008634151,12.9735926871296,12.4048096525426,12.5695510600237,12.7343430135849,13.1371319891537
"Q9NTJ5",10.4867318554141,11.5125267825442,11.4209826918628,11.7602170276946,12.3225854648455,11.8433437549619,12.2732580911648,12.4575037249006,11.8068138750704,11.3959097868893,11.1827618354108,11.9005279334466,11.4570038638384,11.9850835020819,11.6496947595362,12.1402307483439,12.8935109171632,12.5690792799321,13.0389204158772,12.3259776433924,11.9169689308946,12.0189887383126,12.9787521177821,13.1841211266813,11.6316621387164,12.9407134524561,12.074316921056,11.9320472248844,11.8385894485207,9.95760097939867,11.8215116593226,11.8988713833293
"Q9NTK5",10.6161634986369,8.34871761115339,10.3318985777067,11.9048068307929,9.61005955726496,10.6761654183881,11.2546535167302,11.8912145212563,10.3318985777067,10.6989979375266,10.3571231307384,10.974510332578,12.1135637168871,12.8853941960375,12.7179115798503,11.864622856904,10.5687503991132,10.0752954455958,10.2191826217269,10.865111262331,10.974510332578,11.9410061610497,11.656044810732,10.7416672239614,10.326163445616,12.4725911529554,12.231077860955,10.2554849980373,10.7416672239614,10.879008594769,9.93793157649061,12.2251529545203
"Q9NTX5",11.2988176919772,11.5454126364511,9.36863182288183,12.5935181982301,10.6344318215515,9.83201446761913,8.94059888647556,9.78355108957873,9.7057520051681,10.7365359979992,11.2574665063074,10.097009473178,10.0359526197662,12.8609818145041,11.0601475052071,11.9732983050516,12.3188698283359,13.1077656894553,10.2441922646626,12.917643521221,11.6230874168674,11.7289355026663,11.5587850263263,12.0357719399254,13.0605603072625,13.0997900265123,11.5454126364511,9.7969939302938,11.1162543933896,12.8951158571224,10.6344318215515,13.6298292066174
"Q9NU22",11.2452942026455,11.0893988566545,10.1694417126578,11.9634470782475,10.916364112116,11.2997311299981,12.0481549969126,10.8186100923927,10.5089599187607,11.4937119088261,11.1092159068907,10.035166193427,10.2694607256706,11.9501514014241,12.2772212725543,11.6148999380965,11.1810600500086,11.8648885710212,12.1796851197976,10.8993287144796,10.9264128995103,11.4763931136767,12.3813372026267,11.895312586644,9.92440839875272,12.1973846027257,10.4739654481031,10.2093199680323,10.795865484312,11.4123473367791,10.2178389411848,12.0331176284385
"Q9NUB1",11.4174437151085,11.7106497884153,12.1137577774597,11.1322688773024,10.1038076291088,13.5171489090462,11.1554642868638,12.175169988068,10.4889197229917,10.8170411085686,11.0144351240257,12.0131605084345,11.7266379292208,12.0605441817711,11.5578576729751,10.5398852490355,10.8463911327809,12.0469118919221,12.0636330879669,11.4523476220087,9.92715649007395,12.548672641859,12.6032176219151,11.3716979274802,12.8537546275436,11.8590381328733,11.6823017750834,12.1915576840552,11.2843384480539,13.5776297540416,12.6417545957417,12.4977132311877
"Q9NUI1",8.21501675602272,12.3957765154008,12.0181312679237,11.8636394231149,13.7848153743681,12.2163771138101,11.7941770120352,12.406797955502,11.7673319255933,11.3870482399184,12.2971830460712,10.4306353221296,13.3581212839645,13.6395864228635,12.2058223649065,9.87574236265042,11.4245887490809,12.3126173427305,10.8313027654558,13.660845055842,12.2991604533668,13.2225434867513,12.6999588957655,12.0361387323055,11.7579716927582,13.7981627125051,12.6310066535887,11.2059462021896,13.4006371551328,13.7376613087525,11.4490449777738,12.0181312679237
"Q9NUL3",7.7328852860256,10.6696559511928,11.880804060868,10.571882332819,11.0381764998588,11.8394449469732,11.5422505010425,9.66330144820332,9.90670328741127,10.560217193818,11.9269336017564,12.319461345805,9.78457559593522,9.42845135248833,11.6523185736793,9.42845135248833,6.98081595795313,12.7194986378277,13.0451497689433,11.8921853874129,10.004162490977,11.00255636225,13.2786627703987,8.47733649852591,9.52168613153843,11.4318121242659,10.7231631077829,10.9005014958538,6.50005899471864,10.4200219473726,9.56719528710473,8.73618947089609
"Q9NUM4",10.7843153190856,12.1656514192905,10.3269300879972,10.9049043074196,10.3384955919838,10.9888079443357,13.9665294031328,13.0588869234885,11.0975122942642,12.4437008065839,11.8812122311581,10.8639858867924,12.5791183780289,10.0397885979242,11.035918146999,10.4533149318125,11.4569475722405,11.3955628158807,9.92173386727729,10.1314131748407,10.7590588397743,10.2079529148983,6.53898424958165,10.6133694257008,10.1244368868177,12.0043652705917,12.8257965829389,13.2725274773969,10.2300062180416,13.3237508586813,11.2884718309087,12.2567878072749
"Q9NUP9",10.8049804922222,11.1328150424409,11.8301886969151,12.7050031443019,9.93362886907512,12.7210791523375,9.80320714838385,12.7780101101825,11.5771524207884,10.98472631272,8.80397936876206,10.1409990943594,12.5429663291105,9.94010499921738,12.3658275507104,11.161766353591,11.3729496205113,13.0084064809121,12.17913068843,13.8927877703604,12.4692393884943,13.4409798374028,9.81837886188431,12.9645472576406,12.8285015847213,13.9587949442322,9.44318286702934,14.006356086747,10.4951663651118,15.3822891340511,10.6477133822152,11.1015657039089
"Q9NUQ2",9.97722556465506,10.6057900419272,9.68652148955978,10.8511826131978,8.56961573287243,12.2243126660212,7.9980583440032,10.1070099541403,10.8853722653098,10.2700327913482,10.9886549704556,11.018540322083,11.5127366909436,11.5451210223376,9.97722556465506,10.4226693054003,11.0131087094294,11.6667574674657,10.5457050700701,11.4459722611052,10.2700327913482,10.0561199847971,12.7545299408663,11.2555677215259,10.8111728371426,8.19560088129752,9.24701161992666,9.1708235510712,10.4308157354434,10.0777247259628,9.33830412451682,8.64052771423608
"Q9NUQ3",9.66740990121241,9.55623942121383,14.1963255590675,12.1364384005596,14.8695035306224,13.0659175225665,9.49768410271079,14.9679900564274,9.5291138322077,14.5902011072952,8.57361786839666,14.3863215231532,14.5735863231082,12.956994818509,14.5931740521066,9.10131967469979,9.25083017508369,13.1550074840517,13.108199666836,9.12522247946199,11.5028298154958,14.4024119982438,12.9384425033931,10.2359617617628,13.947677910563,15.2219321961389,10.5890880593993,13.1961023888055,12.7922461824769,14.6659350160178,11.3528087659771,12.7863280788845
"Q9NUQ7",11.8728819025725,11.1876056162717,12.2739920800082,12.0952136405639,13.1386269379355,12.4316840819131,11.8100291603775,10.7848409383791,10.7223200160338,9.36341013435629,12.0048116285443,11.2925621200644,11.5077332627961,10.8816894880669,11.8100291603775,11.6575270164975,10.8160996193336,11.5483837890672,13.1580657299116,11.5536579455739,9.41183128650983,11.9703419980072,11.6331567841358,10.1184843141209,10.8569471199718,11.621364129095,10.9239795222816,10.9280426444665,9.54983507087734,10.6380880215038,11.357757715975,10.9863179693919
"Q9NUQ8",10.9137848345063,9.99992167858214,8.92815290500808,13.0762798013545,8.725079151723,9.40555423734528,11.5136897285077,12.6074069429323,12.3814673361391,9.97076882100593,9.43620851587324,10.5718121587457,10.5668473878585,11.6915017119745,10.2291129528349,11.4487013297908,10.4457508368505,11.9397044492284,10.0911521273112,10.8483704910153,10.4178993745384,5.55075883166874,10.1598314185154,10.7527866564349,11.5387706598033,10.9810280922037,8.61896101600226,9.08204689758598,10.4700739089725,6.87620951388747,9.76523544244835,12.6540140183961
"Q9NUQ9",11.2824326464092,12.2182551614699,10.9659413888554,10.9361241703652,10.0935074390451,9.63306989208435,11.9676876907161,10.3888734560865,11.337587935348,11.6660191332268,12.4091958477843,10.080560338383,10.9299777121565,11.8583271959239,10.4995978726679,11.1053328422377,9.25177672387019,10.791241221359,10.1815364615963,10.4143025960056,9.46270538009582,9.94562623918645,9.103542169915,11.4897226067545,10.7503304507185,9.64879691685166,11.1801224456118,12.2366252911939,13.0193663519624,11.5997850940215,10.6435968320309,9.42174475590695
"Q9NUV9",11.0473363390095,10.8822839255712,11.0292500635122,11.1244166029334,10.3796690786517,11.7305744060327,13.8355711454663,10.757568103772,10.8345753920353,12.3769102335929,10.7357392973023,12.5915806630688,11.1130798271677,9.619598938469,8.37524978062567,8.01514248919019,10.3618904165714,13.1051341875959,10.8437522057561,10.8394316734189,11.4263168176354,13.5424752715743,10.7357392973023,10.2812202646729,11.785023334737,12.7899853376283,10.3727134303684,9.49098926722908,11.6078089916269,11.6316310429575,11.749143847282,12.6169678337151
"Q9NV70",13.0379670850547,11.3787505047752,11.6557338578376,12.5095782815172,12.1077125110336,10.4601022115432,13.3996562466258,11.3131263743082,11.3447482205302,11.6915807877319,11.598971566189,10.7808822736514,11.5852999448411,12.6345803818792,11.0408078265923,11.1462611157855,11.8538437055388,12.2036458043462,11.3131263743082,11.9405090533732,12.0304057206221,13.154687104496,12.04285639461,12.2158747250293,11.2789127732097,12.1664252107522,12.5763115083607,12.6241031786721,11.6679631779511,12.3651983150514,11.0738807020981,12.8211121140872
"Q9NV96",10.9574947654429,11.5394898053836,12.2220138670569,11.950393866427,12.1491917592145,11.0781879553364,13.3767306084233,12.1087804439191,11.1522376167676,11.0754039361776,10.9758644155489,10.0576805311778,12.6595250285026,13.0413589886485,11.9389314504876,13.581300428299,13.9904479495102,12.7306636644488,12.7765328654906,10.3604991024198,12.8541146361167,11.1387812398671,10.5984168836165,12.277045700476,10.5105005910797,12.3524092104284,13.1849185473609,14.020416053968,10.8698503330421,13.2745665778157,11.6439602073672,12.1526672905076
"Q9NVA2",11.2971791663578,11.4237268335532,11.247428365024,11.8385606063665,12.473345893536,11.6838498994164,11.0901373290488,10.8578814915512,11.4925762813005,12.1082437952034,12.2786232227476,12.8053918247847,11.8194079026693,11.9526353665877,10.6680838681862,10.7763463588685,12.4367822938069,11.2939903860704,10.5444775693274,11.4811505323674,10.5290608798969,12.3388891411013,10.7546831659865,10.695483311347,10.8490548099443,10.6046276908387,10.9352547751801,10.695483311347,11.0059987778042,12.7787277113154,11.4440753852559,11.476305672309
