"","HB01","HB02","HB04","HB05","HB08","HB10","HB11","HB13","HB15","HB17","HB18","HB20","HB21","HB23","HB24","HB26","HB27","HB29","HB30","HB32","HB34","HB38","HB40","HB45","HB46","HB48","HB49","HB50","HB52","HB54","HB56","HB58","HB60","HB62","HB66","HB68","HB70","HB72","HB74","HB76","HB78","HB80"
"Q5T4S7",12.1295986539664,12.1032039909572,12.0557551777062,12.3818437123061,12.686155242861,12.7237701784178,11.8280863161087,12.5013592079999,12.2214770875847,12.4184693061459,12.0764573501025,12.3897191079593,12.258384939455,12.5757619877044,12.9167654034055,12.5795637342137,12.4094220374412,12.4288494258122,12.3288857220017,12.5609177609066,12.373644788265,11.8206985261913,12.8902123682066,12.9983502921735,12.4621671149964,13.1971910345237,12.6028325553143,12.7747835653826,12.3976201542016,12.366427425647,12.2716652893594,12.3902425622261,12.3778676422305,12.4880359753488,12.9319958445087,11.9228452126582,12.1704823313483,12.4731946582071,12.6006629697922,12.5680124175972,12.3630457141399,12.6112267748238
"Q5T5C0",12.7168674257751,12.1234254290886,11.9244936555875,12.9505302276279,13.0630459976266,11.7544804182451,12.1349013261044,12.5518818378877,13.4789904061139,11.617507747783,11.7780075993585,11.0685344734285,11.4492724180919,12.7642551126362,12.9269391034243,12.5082647124644,13.1701591558822,11.7698455919261,12.851008747294,12.481665676413,12.1543444878861,12.710098245554,12.9742933333342,9.94778050966405,11.8048257806807,11.0471535488377,13.1693129677414,11.9440005637126,12.5666576376886,12.9284660529909,12.8144350388206,13.2636728246434,13.3081122813377,12.4203680646101,13.8046164658213,12.7418736752464,13.3795877152694,11.2206587726645,13.0530014929866,12.3207954169259,12.5487974947446,12.6642455173945
"Q5T5P2",10.3156182015435,11.0712752268156,12.5566421718851,12.2876291783432,12.3811703742681,12.4359452808251,9.35943549429601,12.635955342488,12.1147358347573,11.1679620209054,11.3100850925209,12.33865853937,13.2653346203053,11.5832301409657,11.7201039219458,11.2356212598109,13.015484691604,12.2756101194447,11.7416397256801,12.0545030130635,12.1180707168067,11.3389716233301,11.8638926907243,13.3526557828874,10.2224318153057,12.8042455198626,12.0922904059916,12.2572875587354,12.0251049653302,11.32645278413,11.3076572874498,12.5134918531834,12.3879547475428,10.6954908038109,12.1605767610106,12.3540010818688,11.7585522759063,12.2228417790266,11.803917897026,11.2460308242867,12.2553312493434,10.8154587832145
"Q5T5U3",11.2546584643632,12.7978970295493,11.5521510354191,12.5253098079207,11.2313305768219,12.5060113270242,11.5927981338848,11.5355741918182,13.0133057426753,12.1625032872322,11.6782993666811,12.6421549095238,13.1245549768672,10.7013747166891,12.6444155731084,13.4790890058375,10.3869281592699,13.2802802310956,11.9039954424136,12.5018976375631,12.8633514208548,11.7174626170913,12.6562546003217,10.7989635745103,12.5842131991018,10.8764619458938,12.3964123877665,11.7848890464956,12.4016044951427,12.1897032283254,12.7550046978158,11.5177436477247,12.029622340577,11.9951830132868,12.3031187105865,12.3903715207756,12.0490524720234,12.3013904356035,11.9440961561707,12.7882175723069,12.5861750449227,12.2735557216049
"Q5T5Y3",14.2442070791225,13.2717074876495,14.330195362248,11.3271085732834,13.5807050549274,13.6728191636152,10.748709671356,15.2532406426948,13.2004195379967,13.6068265016335,9.95611889237232,13.6620758509552,14.4798357603863,13.4495361892729,14.0994130725899,13.2425512597443,14.1848766453704,12.580397396392,15.0431259947295,14.4360642476712,14.5444059900567,14.2608040720715,12.9351831066887,13.4124559148757,10.7523069442216,13.4819188955333,13.7900519278741,11.9168837716264,13.6187967976845,11.117265644327,13.588269762034,12.9689995056634,13.4275148498998,13.2623798687809,13.760436879544,15.2739222580427,13.7061114878052,13.1868389741219,9.83915584789569,13.6226510746572,14.0431551267633,13.9367535064436
"Q5T653",14.1297935208899,12.2545977794084,12.6985315253368,8.63389709531581,12.5480108225206,11.2557695500759,14.0284553003755,12.9898836706293,12.7802715694165,12.1176031308963,11.3953646757224,14.8084312990993,13.4544393748731,12.3122305416887,13.8913153563,12.6657129302638,13.4337247142312,12.0380011548883,12.5292364468139,11.8356682893737,13.6496849140292,12.9005329485093,14.4049490719645,13.2544167537082,14.844896042478,14.7127455251875,14.3438586040616,13.5342563679545,11.5645866220229,10.9985263131142,12.0671025622983,13.4143391905795,13.4058645690798,14.2714602113298,13.6761809284795,12.6768542814411,13.1762319928103,14.3805180075847,12.4553836384154,13.5206260374372,13.9727389301428,11.6419182113901
"Q5T6V5",12.7357855055461,11.6210413271227,12.5421412315885,12.8889258344581,11.4469417675176,12.574544568926,12.4497994548433,11.3261624153787,13.4812841036475,11.884527928991,13.0032581724237,12.8805391884599,12.2131031102412,12.697639874045,12.4728852788528,10.8271606635391,12.5279712906122,10.7651941831898,12.2216290258333,12.1675720732791,12.5702303082978,11.515454819398,13.1417943674509,7.84449359504301,12.5686015403923,12.5046168411717,13.755928453787,12.8660771668278,10.5218729292392,12.6709509091974,13.4473755849627,11.6037364016846,13.0375236994035,13.6526374732381,10.4650079539969,13.8358116276066,11.8447644540973,12.0153525087674,11.7083566905244,12.510039493228,12.528922980602,11.0300944622319
"Q5T848",10.516042417686,12.0217224980663,12.9715779503014,12.1284091077676,12.3544943864896,11.4164967303049,12.2336616569409,12.6844796333681,11.3410578237135,12.6819537948096,12.5193159818828,12.5903918237638,12.183044849456,12.8402642234941,11.16227479223,13.1690016996968,10.8167007316503,11.6989231364173,13.2042651754878,11.1503582787906,9.97019187913097,12.0458181940257,11.2542952353475,10.7172893129836,12.5546631245692,12.4722554694495,11.8553238012305,13.563819155229,12.0520261355047,12.2427769527853,12.2274027469755,10.4459869534283,13.308304880788,13.4138985878659,10.0605372382635,13.9554425497159,7.3745397140838,12.9957023082942,12.9335274210325,12.4131303103429,12.4514835138489,11.7735627566068
"Q5T9A4",12.2826605481967,12.6974392664048,12.1664327929023,12.4766147789594,11.2503644349349,12.8571414132542,12.4171536412411,11.5284732256049,12.8774590198657,12.4001114155769,13.235262290943,12.0279928611092,13.0101027663469,12.7452136241872,11.5199165829382,12.1080900872582,12.3819715263598,10.9471321343275,11.0604161965986,12.67385039506,13.5365540350841,13.4930878548205,12.5927007671,12.8357868847558,13.4478317198953,12.8755708330359,12.1669053670213,13.2430380855718,11.6735666751583,13.4204420855934,11.5538078291518,11.9814854293947,11.5087038185315,13.1681949573982,14.3860200559872,12.3628636887631,12.2616645165843,13.194984097573,13.0872845348235,13.235262290943,13.7185046437529,11.7204241951057
"Q5T9L3",12.2958829111905,11.8782447587162,12.9423278027301,13.4567653191257,11.6506067945799,12.2115197783311,11.8872114684766,12.995622002751,11.9595412440882,13.099182944005,10.9567946644411,13.2347368321282,12.6156042064846,12.9315812939668,9.94392964995798,12.2946451703701,12.3509566448842,12.266387179187,10.3892864709446,10.7638706085054,9.13731517538888,12.6544043915068,13.1315072990327,13.6428020188176,13.49260052797,12.7604933857532,12.1515356562596,12.7346320742505,11.6600270635693,13.1745007192248,12.767544584413,12.1069076451534,12.5758427157247,13.4210525322729,8.95882768927892,12.9535623719208,11.6875029365038,13.0057723592334,11.9718601058526,11.7622645151547,12.253529237082,12.9813690648767
"Q5TBA9",12.7174122348464,11.1417668382848,13.4534994154687,11.3156578235514,13.0024954257454,10.2972727253265,12.2306062740408,10.2797753613832,10.8215579279984,12.3880078602298,10.3008542959512,12.8499205799615,11.8055080161742,10.6069785651224,7.76018567854181,11.1424401976981,10.3206918795171,12.0898412553652,11.1074885606252,9.93109377199773,12.914109021162,11.059090371465,12.5833735763849,14.0173696515357,9.32558963291881,13.1180681780844,12.3908054569153,11.666252948751,12.7380613650158,12.8102449935618,11.9241353417113,12.0318004389279,12.0511455148409,11.5554739506557,7.60379361932497,11.4699743779532,12.5797192221717,12.819211544371,10.8908903440317,13.9010253583053,12.4517996100611,12.2233873897531
"Q5TDH0",9.14761095451821,10.8977511482125,13.4710554577174,13.1004522180085,12.5366529757659,13.4222059475508,12.8920483306116,9.51417990472719,11.8389620623168,11.5803677591733,11.8410109543328,12.7339664511383,12.837964016803,12.986001538499,13.3773626393073,11.8528679494693,12.8568413340436,12.7175365009377,12.128858586086,13.129426408602,13.6455540563173,11.9906858142821,12.1376672623269,12.1831445521821,13.2704512163631,13.9332708752021,13.1240986600129,11.6845961530048,12.8671654571633,13.3626209726202,13.8094960659428,12.3441578424676,10.5316194233441,12.0419212824824,14.1210823378272,14.0848604901375,13.0767072969514,13.4454071102967,11.9069779008314,12.4228490356639,12.4197500604763,12.6744245956635
"Q5TF21",10.8703033513171,10.7586175996592,10.8384263429059,10.9604274740459,12.2548504860402,11.3195848318568,11.2745646278414,13.1240387434492,12.3277876767643,11.7166363691443,11.5522754462537,12.3825530232773,12.9707978395401,12.5367160556968,13.036173662092,12.3863425511153,12.2056110406831,11.005179656348,11.8635738935019,12.315933062434,10.666440449756,12.0122798044185,11.4135383006336,13.2924139803817,12.9326464973322,10.9758631287758,11.9149406919528,11.8959356594673,12.9852039076818,11.6748088958504,11.7209992232343,12.0967696849305,11.2308802497431,11.8808800741572,11.6282102481052,11.6029775662517,12.2135601116091,11.44782670295,10.8815490291352,12.1830968919117,11.1203153213963,11.7968501287282
"Q5TGZ0",12.870272314684,13.061990670163,13.5092626873454,13.8040258820796,9.81988376772131,11.8639303207648,12.236323803105,12.2180312716585,12.4960655532195,12.5703236684774,12.780095154904,10.3319856995467,10.2872673792239,12.1514855194555,11.2909422049689,12.5948164721828,12.7231308653212,12.9064618045253,12.3994706288393,11.7795595800996,12.343698735743,13.6346917178057,13.9073181396476,12.6178996043794,12.3549663059026,9.55154213527505,12.5325947892639,11.7261543411599,12.5344489105951,11.4850415815343,13.077698247537,12.8024270687725,12.8616134820743,12.9745235042885,12.4377684837974,12.4138208091161,9.94620732829464,12.6143107353345,11.8479860676438,11.3120963305961,10.3235365825304,11.5685558543645
"Q5TH69",14.1206048581833,12.0555097867995,12.9148711516671,13.2298028398186,12.6479258175248,14.2891236800077,13.9071048784361,12.8205669328496,13.066845814689,12.9241645678033,12.9620641380108,13.3549955385393,12.5186791505502,13.3442092049887,13.3539229106814,12.7228329263846,13.8046607002699,12.419278878614,13.5601934878001,13.4263791255509,13.7658713872827,13.4674415113515,13.9798264468047,13.2800841150896,13.3068308617875,13.1009410862249,14.0431078647934,13.8821310460762,12.8141829270413,14.0904698417948,13.744283675016,12.7848774670208,13.974913282484,13.6857713851049,14.5101585333117,12.6503958193744,13.7555812398642,14.5508769540505,14.5807933705267,13.8404076999945,14.1696540497119,14.1506759007012
"Q5THJ4",13.0410041059206,12.638035010455,13.0841186652626,12.0562977826096,13.105446628462,11.5909867369807,12.2900363760661,12.6679977775267,12.2900363760661,12.092092733138,12.0417629342071,12.2566195541253,12.0052398263026,12.628632388824,11.6451451764446,11.3349314340108,12.355428387754,12.5411965316628,13.0083077146799,10.6460660148929,12.1778691268236,11.2105744123143,12.8661944441722,12.391564618278,12.106087106908,12.2678199907213,12.8638484739709,12.3866576001353,12.7215101635106,12.5285015670855,12.4954590357373,12.792475940243,12.5078693311849,12.6159274483671,13.1496626695747,13.0315425410788,13.2205928626361,12.7426243631981,11.9575751740604,12.9928204811167,11.9975940508352,12.0407468171775
"Q5TZA2",12.4217865000412,11.964359559757,14.3950936370321,14.5666700558135,12.1286196208038,12.3606639660489,13.4921492374115,11.779986798747,13.9447129543008,12.4225198659203,13.2800282444905,12.8856781627266,12.3394597660201,13.0202400303478,14.2729254388164,14.0415598968443,11.8252215851174,13.0055996260634,12.9617657804554,12.0966965449997,12.5838232196159,11.6911563615241,12.9668392329811,11.7506214706369,13.7146684197747,12.7242362537894,14.7783802254671,13.22413302026,13.1181119662108,13.2439329030129,13.4955285307119,12.7951705871535,13.3843282711932,13.5476672770672,13.0945113218193,12.5010725966827,13.7196475102929,9.70172662233454,13.6847335470363,11.8230186211526,13.0600770736367,13.4827450130625
"Q5U5X0",11.0535836244454,10.8990041102802,8.91492604463323,8.72995742895213,11.9619728944575,8.95454401725853,9.40127822328524,12.7526860879683,9.47507186626591,11.4492823712966,12.7723505319547,7.83768377970747,10.0954479434492,10.7725670315134,9.61054797776629,13.2773688826121,11.5553059417138,8.12999155603532,13.0877961437108,11.0887904625718,13.4781816358239,13.2470233512553,12.6387200304174,13.0821522233014,10.9256406671499,12.8451931939199,7.05211036258724,8.74775669773606,11.2846792053323,10.9523617354567,11.087232471977,8.12317026599832,11.8521853061947,12.4088009352036,10.4221390298733,11.0553233139045,11.8302280020875,12.1776231743703,10.6443624301084,9.51450231665285,6.93621287268391,12.9999490027452
"Q5UCC4",9.60501498103954,8.0162041749109,8.84050383443729,12.0057582970835,11.9215036188563,12.7105837366163,11.4390674630053,10.6384395860732,9.46550134504412,7.91020843533789,12.6561404753872,7.97913402220434,11.746592653492,11.4911049368036,12.2679936489278,10.4617854813096,11.8821191011156,7.48763659060773,6.90467571798782,11.4979722503237,12.2235204333988,9.55949104754052,12.7581114836414,11.3558453974516,12.7367602747658,10.826143729724,9.74904292917602,12.0475056323875,9.3569479928061,11.2913454070535,12.4662851354533,12.3964410018842,11.710565755059,10.7409205544787,4.69774835238299,12.4379441499093,11.7150020789689,12.3856528822917,10.2727752623364,8.98949411621763,12.000878981692,8.74172785357423
"Q5UIP0",13.5340981947917,14.1165194321697,13.711329593718,13.0594846679735,14.1626904549368,13.4748157889516,12.2227278731166,13.8901529700461,13.4045281015005,12.844272668674,14.3473078587692,13.515073282585,12.8470961704392,12.9907236063911,13.6461528191673,13.2790841372353,13.4152193167567,13.4859452788915,13.686745042613,13.0423085998799,12.7624917842727,13.7880323334012,12.4992579256853,12.2168135907667,14.2374125165003,11.3808843571409,13.3311687530671,13.6590653460328,14.0366976334499,13.0962427335653,12.4266327523091,12.5336567701856,12.4196540400056,13.3642254155059,12.8964888564994,12.9773566421956,13.6987170960789,10.0398127731421,12.9106146105434,12.6826845762969,13.1549335616044,13.772331996099
"Q5VIR6",13.2164673061514,13.5281866916301,12.2047097868956,12.7215421624515,12.5727459208681,12.4752187267656,11.9108576882325,13.7976598363632,12.9818476924665,12.4623339301229,12.2402090692439,12.9817815820567,12.1862869896118,11.6996314121102,12.6655721983822,12.5244861598036,12.0639998333186,12.9788131104568,13.6157811011075,13.2228717424125,12.0136832792781,11.1004032026368,12.790231266949,13.2826895630686,12.7108254482355,13.4863150344229,11.6243035713084,13.2221221163252,13.5355516457716,12.6193449558287,13.2297936103204,12.9818476924665,12.370029253619,12.8206862350914,12.4175420964065,11.1332432990371,13.3151057395486,12.8480336216977,13.0493412446343,11.7691067819157,12.8121596372308,13.1102636179084
"Q5VST6",14.9043912156918,14.2658221031288,13.5694603106337,8.03257520479616,14.2969106929539,13.6095314442846,13.4965990539501,14.5852291348888,14.3244554995978,13.8109423291941,9.26131158219251,13.1764412909724,14.0260287685134,9.49683920561043,13.5143407000494,11.2333977585183,12.9448901488789,14.3371071417683,13.5300672791043,12.103599717866,11.667435837671,14.567681838259,10.250250398078,12.2218190467859,13.5661330562452,13.5838681518819,13.4534846326352,13.4921902347113,13.8595226638835,13.2622522235441,9.79374766864057,13.8833327058568,12.9156272403945,14.044737363295,11.2595366089127,14.2074276677485,13.420894758936,14.0363180469143,14.0397745023348,14.0397745023348,10.2121004386098,14.2517433607637
"Q5VT25",12.6987450104871,12.4588950133497,11.5312123699608,12.3198613266267,13.1767737189151,13.2040302606396,12.1987898254297,12.8064927970022,12.7859375742517,12.6954341597418,12.4151415278023,12.2523524620878,11.5616607513887,12.6529411100551,13.2008479149615,12.2254684132435,10.9823122516918,12.9977146874734,12.8788996926595,12.202271600711,13.6086405897696,13.7762744457867,12.488573085286,12.732416562486,12.057544654884,8.96534221221807,13.6469670384943,13.7017349620073,12.77106922888,12.803783768143,13.0644058487698,12.962614019544,13.127244670577,13.2800161991503,11.9647967536559,11.805622231162,12.7145315204375,11.79337789698,12.4791454598191,12.55759603899,12.7797576592157,11.5155161052994
"Q5VT52",13.8273529794945,13.624310713496,14.0969781984539,14.5076084384902,14.6821928190077,7.92817426658298,14.2729546540138,11.4745774413611,11.7723174649244,14.6780910837463,14.0136071574339,10.2595286554136,14.9273395479928,14.813209424801,12.7972851076645,13.5985973010983,14.0480830382601,13.990161873788,14.3462309445924,14.0090318245795,14.3719333500741,13.8971911473241,12.1885435862835,12.8920238106806,12.6737812031208,13.1396317060428,11.2957603324092,15.5998142657474,13.5267005351763,11.4188872446234,14.2185045317698,12.7692521284515,13.5965020139509,13.2407242466675,13.4419011431724,13.1494896275077,10.0560233566067,13.1889107571969,8.84203483824909,12.9671309343208,13.8790000882359,11.9381810560799
"Q5VTR2",14.2182848866196,14.6664705643766,14.0301319393652,13.7030536563375,14.5940908013812,14.528400361534,14.3703136235446,12.0705137460033,13.2020370837739,14.3602461704261,13.7079521957913,13.9939430306802,13.8828066316869,14.5374208515002,14.3339535908395,12.4138874656184,12.3327518236916,13.9120283004781,13.988895171137,14.3102169769206,14.373627051123,14.2533014998355,14.3655590583215,12.6357734346037,14.4111794287902,15.0186473904716,13.0590680453415,12.3190711552575,14.3676640502615,12.2703223294871,14.3555296307064,14.4219288084695,13.604611172337,13.3867893162074,14.157943714416,14.9263840064423,14.6304078578677,14.3655590583215,14.2942264453056,15.0482449244956,14.2195068759256,14.0109192206035
"Q5VU43",12.9345393049389,11.7538835302817,12.9961339748255,12.5509558610535,13.2020618293211,12.0122181711274,12.3046923153588,14.062546017705,13.8270987477782,13.30475626825,12.9741465515403,12.874228238001,13.9715613713552,13.1597026732785,13.9994573913172,13.6902049649071,12.6062909024259,13.1944006455689,12.1249900839182,14.3231137549467,12.7236567727461,13.5962695571889,13.6444391256133,12.877971713551,13.9300624841784,14.6519785574102,13.3872849752398,13.2567181221661,12.7284498902206,13.7125072544243,13.3981354571174,13.9590654745392,10.3785673813799,13.4114103645002,13.9562901482222,12.0278263077109,12.6860831749058,11.2932049367341,12.5849457528691,12.6888942150459,13.5573458753284,12.9654663197529
"Q5VU97",12.4296009425484,10.3558977158476,12.9994659208675,12.24867112214,13.754720770665,11.9265822905841,13.150926326633,12.2249174880261,7.04468417797125,13.1104244622522,13.0287430479704,12.8329775415188,11.6355408024245,12.3488653746411,10.7529358320646,12.7731770646692,12.3712390008337,12.0006994095545,12.7040321127706,11.9629193631723,13.2374360428995,12.1595854006357,12.0874794780168,13.4996402036753,12.1634876732264,13.812795278795,13.0823500312782,13.2459568956135,10.9192618228566,13.3450642273872,13.2866214770589,11.1328292213226,12.289789229274,10.7599598995717,11.837180053725,10.8525135351672,12.0738893368404,11.1438283869928,12.9815077822848,12.9815077822848,12.8427443690942,12.1634876732264
"Q5VV42",13.6098443801719,12.2665174893858,14.0157471632448,12.8890039582955,13.6714717838516,11.8125076563224,12.0938979805601,12.1443555895013,11.4038258645384,14.1693565754922,14.6985553414533,14.6684829985965,13.2598426393681,12.8175549614164,10.2548669201662,13.0411688560444,13.171597644998,8.58794552699447,12.1919813499763,13.1328604971865,12.4431467246937,13.1003858724906,13.7931253779868,13.1939695066685,12.0578976227736,11.8172637022305,13.8088518771728,14.1861192952388,12.4233655048044,13.3717796823962,14.2444051174096,12.5879149694347,11.4038258645384,13.9758982522897,11.8951421625474,12.1479511887032,13.2832242027551,14.4274976219271,13.6840393355049,12.8104798895687,13.3502067701999,12.8805166461975
"Q5VVQ6",11.9730419397573,11.9480163258878,11.0552859954276,11.2509923322404,12.3808432909767,10.7838416960558,12.7192688825966,12.6752153240408,13.668427471516,12.9400256613829,11.5313653894767,11.2878337144871,11.7672013347139,12.9987925175965,12.4258663716751,11.7945600914874,11.7075282475768,12.7747834145848,12.52480232459,9.98229694220234,8.51024198432301,12.7939554143928,12.5590743129021,12.1178893903082,12.2795979862748,13.6198199491717,13.6624301565159,13.119717262598,11.9124807167508,12.2003966422601,11.534712241465,12.7988858385363,12.8610925105806,13.0265475245522,11.714054641714,12.290126702269,13.0784129136225,12.6475374377219,12.5590743129021,11.0073057139761,12.9151333192672,10.8413361118175
"Q5VWJ9",12.3363487253239,13.6823624700829,14.7001706744983,13.5597424647494,12.2922262275771,13.4663507238721,14.0159298117178,11.0568774815703,13.7581257292295,13.2025770330043,13.3980125711382,14.0386628183977,11.4841510195055,13.9926236133216,14.5092587604042,14.0500797437827,13.0800481619069,14.0662938847036,13.0108335446133,13.6823624700829,12.3379451466913,14.1069734794515,13.4326667806791,8.35218450259371,12.5807718929928,14.8226653381416,13.5783736646436,12.4460240877417,14.1106116627433,13.9242741862494,13.6233449813473,13.9968408726335,12.7488301030614,13.0209314717495,14.450653406496,14.2894747661264,13.7974397325463,14.5092587604042,13.4022085426379,13.0920509772066,13.9968408726335,14.1435655389979
"Q5VWZ2",12.753526240814,10.0049894048976,12.5044869670637,11.3372744680622,13.5344897804169,10.6080096627645,13.2975251027209,10.5374787869419,13.6054489391738,13.4735920493535,11.1297168269604,12.4320222965783,12.2766739940199,12.4904255201739,13.5607571231536,13.2987528162253,11.4507261008098,13.8121690488144,13.0952184829052,13.8562322015605,12.2765019586077,12.2196076607532,11.3012967830608,14.7303027617149,12.0062855693924,13.2564976754963,12.6913663763166,10.110854158108,13.5844186168111,12.0049473037859,12.7102636161846,12.4978145008039,12.5810385168407,13.9629107992118,14.5005558203598,11.9518830653375,13.3049737206314,11.3608311756639,8.00949303168764,10.602439122724,12.1174487702911,11.742615261171
"Q5VYK3",12.6483173897881,13.2036088346694,13.0308594538311,12.9650525833263,12.9211435300429,13.4708526615858,11.6306388329794,12.6459266345127,12.4365338175867,13.3001507528485,12.6441215206376,12.9277236539981,13.0678723401397,13.3759485667083,13.5191194692085,12.9325887760924,12.4847792693885,12.0036096625734,12.7318200156039,12.8979381685306,12.738812312775,12.6871269481182,12.3986567726444,13.2253015353529,12.0871832101238,13.4997979551861,12.8306404780917,13.0180679835248,12.1623695951851,13.2465371790662,13.2428191580968,12.737726524778,12.7361589313754,12.7498085183988,12.5723980143341,12.9135942722699,13.0987886609361,13.0043429478249,12.8862262899209,13.0570300681236,13.1021632745597,12.733930007507
"Q5VZ89",12.7110300818707,13.0432669521537,12.1361816740069,14.4859114078838,12.8151456118536,13.2975648698168,11.4972771911844,13.4231879660514,12.9136189038724,13.0254204318041,13.1600063772155,11.9070995758361,11.8974101786485,13.091134538723,11.8177959633515,11.8648117153826,11.8510102142278,10.682795676955,12.696761071377,10.4569271661802,9.07235865552506,12.26801201343,13.5445093308068,12.3605261231892,13.116343341724,12.7639459065352,11.3998125635244,12.2093449474542,12.1863775387692,12.3755003650076,12.25285767329,12.3890447969952,12.6324422461275,12.9188372157313,12.7337108304199,13.857536161994,12.8218274279099,11.5648902575457,10.6960159411401,11.9291743181558,12.6092777376767,13.2539338164307
"Q5VZE5",13.7072951342388,9.07646358980619,13.0099776006471,11.6918450051713,9.74342694439341,11.9376292154696,14.1393579522536,12.3103984950334,10.1726069756495,13.4170141734614,11.8751529157797,13.2633371868709,12.6038997466243,12.778797414135,11.9039973206583,12.5267702488317,13.1890997009381,12.260251199107,11.5789448600526,12.2095211558076,10.8006175184541,12.8511633116548,11.3843411293221,14.5880032347908,11.2613413283571,15.4779767254941,13.351934627114,11.7036928610251,11.8317074512481,12.1029782858238,13.5379346479581,13.7962849533028,10.162550577253,12.0220282101467,13.8209017165612,12.0366797746511,12.195926544815,13.2365680455835,13.7100124395608,14.1449860890956,13.5974155488367,11.7700006523612
"Q5VZK9",14.3635565063774,13.3224681519689,13.0846645342273,13.4835387546421,13.1207706154981,12.1738135611437,13.3362634875903,12.6989862938478,12.1601281296129,13.4065478068806,12.6927103262385,11.2969466414764,9.8018636266107,13.3825991396233,12.3377341240495,12.5716769267659,9.8077199379722,14.1997696433711,13.4995728507957,13.1366163242697,13.1266087886258,13.2811969231849,12.7823126826869,12.3973877784398,10.7968430096008,11.226099519761,11.7047050280988,12.8921443892401,13.8585531870018,13.1173210132108,12.9680816253907,12.5412359236828,13.4586987925531,12.5149114431474,13.5310180523437,13.3759677491357,12.9855324287379,11.9944564185896,13.0627964838059,12.8770870809582,12.5584634835779,11.9260707159199
"Q5XKP0",11.0769199351667,12.9276431276864,9.59325372062577,11.6612279069702,10.9512992517526,12.2185689364118,13.0161258987263,11.5464135827321,12.9788591961142,12.3770416170238,11.6072989610273,11.7947480229985,13.6665500048649,12.5157085238492,13.3227641624795,10.9994351732108,11.4160225514668,12.0652227711205,8.76360522528019,13.4515560109551,14.209584310426,10.9740710127054,10.5045161277265,13.2150507511115,12.2356921395163,7.4449768093326,11.7662817415523,12.1244758001485,9.11299977649728,12.2439521639594,12.6382674388984,13.0688793882552,11.980885165737,11.7580361453637,13.4896504484298,11.1588089857033,11.9427111266497,12.0090229764572,11.5956353217858,12.8243943538608,9.78763378843453,13.06000454816
"Q5XPI4",12.0205507825896,12.4114928671308,13.1216127507079,13.2926548429913,11.8105449395533,12.9630100085755,13.2557863989451,12.7304310698493,12.9397290637783,11.9947775116651,12.8756951762305,12.7983589032619,13.2449435796596,9.61558332146465,13.3208128542302,12.0302464809184,12.2005589119391,12.0622917604558,11.2091837933872,13.6396553400765,13.0847709374421,11.1652314673383,12.4931325357525,12.7408725156792,13.0973866625527,12.4810670945587,11.4239931146181,12.7134137857751,13.3248999798481,13.3477581656959,11.0281006876097,11.6225748202316,12.8921867529231,12.7360687564093,13.2449435796596,12.7217952819619,13.66187406334,13.1328387543499,12.7284183663692,12.2171720790029,13.1809419470488,12.2656497597781
"Q5ZPR3",13.9666202666657,13.3773994778945,13.48243163818,13.2360130707095,14.1373083585969,12.5964217760244,13.588215922319,14.6585570142826,9.42286333135284,12.6939739481448,13.4655874903709,13.3616938427682,11.9207344482398,13.3575234142872,12.069134920605,12.768156932265,13.1672488319892,13.8179822483549,13.8551324512059,12.1060766486495,11.1525374836542,14.391428257817,13.511860398588,10.8356591551168,10.7258162386844,11.8817220283682,12.0245400910089,12.0354234377189,13.4007416798723,12.169417974768,12.3647762363233,12.5866213011202,12.6831827773674,13.0274219109751,14.0428817723154,13.2258580318867,11.851124414783,11.8916703390062,12.2136025176765,12.557361363185,12.3524039249058,13.1049299735263
"Q63HN8",13.1769334173564,12.6787386229048,12.9464994976347,12.8513488122712,13.2698676017811,12.856392907926,12.7824502093912,12.6358987214047,12.8844733699453,12.8168089921684,12.1701220085833,12.6205816420237,12.8678024327156,12.702437911602,12.6172560684942,12.7500921579877,12.3570862487309,12.5893677401869,12.8661338691962,13.1826004653954,12.3846838852286,12.9150081500955,12.7576697698042,13.6667542981493,12.7344932015784,12.9264417723168,12.9206154715257,13.549445233834,13.1292761465369,12.9545238689837,12.8482549454146,12.4613713160908,12.4122887109117,12.4797329511276,12.6974156280918,12.7383454291459,12.684793211916,12.8304742745867,13.1260819180926,12.9979314691529,13.0901901717325,13.0595160516009
"Q63ZY3",13.4844390111747,12.9913784183708,12.5905930766831,13.3959992906191,12.2000997167451,14.1502103532497,13.3298348292804,13.5008785539547,13.1987008028943,13.9537136306672,13.2048058661396,13.3985617525266,13.1800347127442,12.9230410878379,11.1496312981987,13.5143161367387,13.5340625188322,13.1628058348937,12.1816787483081,13.6216528228427,14.4136602939459,13.3730362447541,12.2632874208282,12.5145403345561,13.5944001795735,13.3259244430427,13.7825581206006,13.8824396158646,12.0571014451414,12.2874172603983,12.2354337584436,11.7206019735249,13.629382743947,12.9617149474392,12.1360950093679,13.5814231093955,13.795866486338,14.096811879785,12.2314642728614,13.6429783712713,14.0141297182114,11.9351638026474
