"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HC1","HC2","HC4","HC5","HC6","HC7","HC8","HC9","HC10","HC11","HC12","HC13","HC14","HC15","HC16","HC17","HC18","HC19","HC20","HC21","HC22","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa-miR-125a-5p",9.90432093935334,10.7762987537262,10.194096337931,7.33727152059623,10.1437594194225,9.03003811400404,11.1608560605462,10.739612703543,10.670605296196,10.6629408240706,11.373215396301,11.1435477941954,11.261819411367,11.6879983929896,11.7685123527933,11.4068490086295,11.9172554307171,11.688993709067,11.6560851418128,11.0052216473358,11.4523187688515,11.8326912160347,12.0277996532918,11.0497276350775,11.4607870414113,11.6942867185136,11.0340416993391,11.3937888645842,11.5292370226364,11.6090030688813,11.9978035294404,11.3823158753133,9.45300540247406,10.7211529744596,11.5367634861984,10.0638641391772,11.0450814975988,11.1422931667848,11.3335600607949,11.339572496668,12.0793949485491,10.451768664545,10.8958368362197,12.3898493160753,10.85689474465,10.6093569726578
"hsa-miR-126-3p",14.3053892233286,14.9978823475561,14.4794963850432,12.6131670978863,14.1293918986636,14.0353006687629,14.9620439286819,14.8492215323172,14.3884696333586,14.2358534033928,15.324253428645,15.1872028640491,15.4609274978378,15.7006013757604,15.4526841089058,15.351510827121,15.6165904415319,14.7806341084516,15.1849169002396,15.3700272723123,15.5759727550731,15.5002138094794,15.7640063910648,15.5848640252488,15.6233768068235,15.3592010791607,15.0861866826496,15.9068547490058,15.6773185845332,15.7304523990883,16.0560415631894,15.3269678621603,15.2727815938175,15.1067743531391,16.0658839654964,15.0066919170976,15.1556176325978,15.3217541789314,15.5964731748123,14.8272665545805,15.5540712714336,14.7828095218889,15.0069877099185,14.8204539948034,14.3005448353467,14.4826739229989
"hsa-miR-342-3p",10.2366412357178,11.0297666413378,11.914903433191,9.04510303554554,10.9016537293288,9.98717157702138,11.9423847235156,11.4791049480523,10.4999982195023,11.498212189427,12.4512445213926,11.9924315415669,11.7469484642363,12.0383616255104,12.2188454644745,12.0002205056614,12.4027064301215,11.9697500423392,12.4534478057672,11.7754129998652,12.2505660061603,12.403694417849,12.0839023822085,12.0723486666878,12.3034650577814,11.9539254452385,11.7676607171868,11.6878312315351,12.3782644911266,12.3759012511238,12.4530046615936,12.1645276597317,11.2927820915716,11.4887395886185,11.5781321748142,10.9775054141127,11.7364878218917,10.9436676189338,13.0579035043656,11.2665221624952,11.262318310101,12.0713062583609,12.3388713971687,11.6248276753854,12.236039670367,11.5500741225463
"hsa-miR-146a-5p",8.69051844261954,9.96026934409949,10.7781539439252,9.73827288532165,9.44644819179231,9.06163879990572,9.47323920535428,11.3454349701238,10.0559749322201,9.43919169346094,11.7435925329848,11.2570170308962,10.7694389193276,11.3244160974738,11.3425722619675,11.2691267176073,11.2789261549191,11.206226044652,11.2413775890925,11.5598130970975,10.9042131406195,11.4930199130787,11.118256606293,11.0054994821435,10.5098014012279,10.4383645441315,10.8432207984116,10.1877761025139,10.6692329644964,11.0221049190463,10.6891872399381,10.6675923063811,10.7558990789555,10.7957189885142,10.8177047931629,9.53108583839993,10.7921134775771,10.0995011863054,11.8174456360565,11.202383061367,11.0060217979953,10.0305551387292,9.99291962694153,11.3965558257543,11.2362708719539,8.72589249604343
"hsa-let-7c-5p",11.9796134325801,11.6172643162626,11.5533846158546,11.1889379932009,11.4246781273563,10.7249165455232,11.4273222643214,11.1138481833901,10.9188037027812,10.011417586753,11.8237780776995,11.9725298971092,11.7956411542713,11.47091558807,11.3158206301737,11.5961205574356,11.3721345157847,12.0419359513611,11.6834324859268,11.972640081408,11.4646242418674,11.8318571929685,12.2006324801546,11.5958401256708,11.8121246262737,11.8854378209876,11.4817000440249,11.0771162752226,11.7223752214851,11.534806599059,11.5745154381226,11.1543562323091,10.8474838825967,11.4523897261673,11.5985136246696,11.4596001766254,12.5975684568158,11.4650652667037,11.0506241648536,11.0036384561846,11.4287172337508,11.8940627418077,11.4667134859053,12.3787404931549,11.3889698040819,11.6898963208391
"hsa-miR-190a-5p",8.27897827150515,8.10963289528714,8.21370509676845,8.89123800305669,8.45650609106734,9.03232280577296,8.8054135758225,8.79592031499378,9.22683337285137,8.61479399146893,8.3441453013862,8.40202896563064,8.01527338098874,8.06336619518996,7.91958518322998,7.34868028917832,7.781285943762,7.6435830499063,7.64287634824406,7.52323872783443,7.54144156183309,8.64408149042943,7.41972639893346,7.6369033713903,8.43253230511485,8.04365064729345,7.24043737487982,8.49831383238315,8.44945512953699,7.85816998168912,8.18956399840166,8.02608904485016,8.02608904485016,8.02608904485016,8.02608904485016,8.02608904485016,8.02608904485015,8.02608904485016,8.53792387795508,8.02608904485016,8.02608904485016,8.02608904485016,9.03728541833147,8.02608904485016,8.02608904485015,8.02608904485015
"hsa-miR-30a-5p",9.01405175299264,9.68875942595163,9.10797982501898,6.5067273385451,8.84943481583787,8.23766411437606,10.0799800592222,10.165789540767,9.24784643949932,9.51708610266978,10.4458708221885,10.1927462849616,10.0191820898382,10.3821140961982,10.8081915713277,10.4396253705137,10.9746496307125,10.5116531640483,10.4847480077327,10.2292601149168,9.8326333010615,10.6354070950455,10.7830703622077,10.5552744121479,9.96303793618716,10.2196857846756,9.82315571405479,10.6985478424357,10.3625583096766,10.474280569375,11.1580982984457,10.1480697909393,9.37483379325729,9.3850760084287,11.5861683334569,9.81280311892095,10.9919678455717,9.95089310021131,9.50224761175306,9.19813381113319,10.3879345322423,11.2062695923955,10.1117886451076,8.90606674867662,9.1513250180072,9.93091817779942
"hsa-miR-361-5p",7.41025096596934,7.53853439493669,6.51137519028298,7.45586919014261,8.439659326679,7.56021121000198,8.70617962082652,8.45420809158785,6.8177341107821,6.77207370771285,8.01675265035134,8.6764840553913,8.36415522211101,9.16190466390931,9.05147929166469,8.77771657062659,9.20555789411592,8.52801817515122,8.46647801665875,8.64985200597077,8.72016517750102,8.77806649479518,9.07352379439486,9.20721666366765,8.74052232477649,8.37373270451785,8.75592773653146,8.77013704611306,9.22486256802909,9.12037471052841,8.9128584199212,7.23328709354206,8.35635632963467,8.63885048189855,9.12878866351302,8.53693118882991,8.52949671097402,9.09133447935152,8.06301247826737,8.25489194484459,8.56279849364811,8.39663996509216,7.52685097852774,7.66266680363232,9.02441439337859,8.95911046130737
"hsa-miR-27a-3p",7.64596455434687,8.0190628038248,7.51321104711253,6.64517252390387,7.2052772122166,7.11704654489465,7.02478089814287,7.31839667174925,8.24642547246951,7.73692186765569,8.56934930083086,8.39346420616817,8.89184931152662,8.56599804354196,8.35245199249545,8.76192260999168,9.14698317575439,7.73193497768858,8.75481857283793,7.04478181711562,8.54310562141097,8.3974862982969,9.21087988800335,8.73979368266379,8.04693564208377,8.46282860256304,8.79693631238914,8.62450577580754,8.16591642546935,8.30248827467066,8.94772128457634,8.1409665150338,7.18518481205647,8.46538870169053,7.82006446884783,8.62600376622008,8.84621078784213,9.01853473921741,9.04332302394693,8.81459508236024,8.21265301814599,6.17754136608231,7.30841656485469,8.35446628727515,7.87609740183213,8.38706046623073
"hsa-miR-27b-3p",8.35659975972168,8.18576857715106,8.45782283225131,6.41994481057914,7.28742420025119,7.24907910095281,8.42275833631222,7.70030424823709,7.54685802862737,7.59940067386573,9.19158392036857,9.04422199825678,8.91334965728901,9.27910553642609,9.63563738304858,8.77311073058485,9.76094453779529,8.97602630253787,9.30563991333554,9.10733549532479,8.91916340797454,8.85521959993212,9.13355918908507,9.05249864074205,8.79852380561129,8.79192801572015,8.84609828867655,9.0054406724386,8.85623097209366,9.04507282605754,9.02011077362413,8.42411189879491,8.84370695654552,8.49986067093581,8.36614247704451,9.85395645833092,8.90871374355352,8.26424857160835,8.89020173727128,9.31376183705121,9.47076666541758,7.60931527577574,7.60931527577574,8.55964199779544,7.60931527577574,8.75800065113857
"hsa-piR-28765",11.0671914326647,11.095232753876,11.5881180957184,9.20981859632195,10.506315773448,10.7229266064029,10.8434906145751,11.2965099567675,11.0677513568445,10.9671975463966,11.6780102687738,11.0971724468332,10.9029905590178,11.7413452606214,11.697379232212,12.086196084546,11.6943530413523,11.1063830528764,11.2933588329799,11.2420856129096,12.0293877384568,12.0063237114441,11.930731493865,11.9191270803863,12.7298277440923,11.3030839865275,11.4971343559933,12.0569355050889,11.9657192866181,11.8657826196001,12.2937720297963,10.901799628891,11.7361778654709,11.991680746656,11.4130401100106,11.2384901633443,11.1782236664696,13.3521956651754,10.6417124798133,10.8861779030751,11.4297530024088,11.7759931923662,10.7995391687893,11.3983208850321,10.9908251811511,12.0550429060513
"hsa-piR-33112",8.72092245860229,9.80852068600962,10.090952292733,8.982098989464,9.85617238524021,9.49061517233559,10.102553741492,10.6102067472138,9.28401522731218,9.68419570502075,11.5068441517807,10.5015719261628,9.84713460413981,10.4705037246123,10.5335098625514,10.5445611422403,10.3856866241112,9.9193150743902,10.1023644180505,10.3607274505174,10.8949517134485,10.8515122381786,11.130241608429,10.4167713165565,10.9967174882962,10.2088383645741,10.2226784271378,10.4222804595803,10.8810755816833,11.2447352881767,10.6698245185508,9.70731831533945,10.0814157994287,10.4198923253602,10.5550660952783,9.75224814088508,9.25391687860093,11.0067705156885,10.1641795364803,10.4791881572104,10.4932767445502,10.2596040318964,11.3232930779183,10.3504455083399,10.7604919706623,9.42967180386396
