"","MET8","HB16","MET11","HB15","HB14","MET12","HB50","HB39","HB38","HB36","HB42","HB32","HB62","HB22","HB60","HB44","HB52","HB31","HB58","HB64","HB29","HB30","HB56","HB33","HB54","HB46","HB25","HB59","HB63","HB65","HB66","HB23","HB21","HB61","HB27","HB35","HB24","HB26","HB47","HB40","HB41","HB37","HB49","HB17","HB53","HB55","HB34","HB45","HB28","HB57","HB18","HB43","HB20","HB19","HB67","HB51","HB76","HB75","HB71","HB72","HB77","HC21","MET20","HB70","HC19","HB74","MET21","MET19","HB73","HB69","HB81","HC20","HB80","HC22","HB78","HB68","HB79","HB4","HC1","MET5","HB7","MET3","MET15","MET1","HB12","HC6","HC11","HC9","HC4","HB10","HB11","HB5","HC8","HC14","HB13","HC10","MET7","HC12","HC17","HC2","HC18","HC13","HB3","HC16","HB9","MET4","HC7","MET2","MET16","HB1","MET13","MET17","HC5","MET6","MET10","HB2","HB8","MET18","MET14","HC15","MET9"
"hsa-miR-101-5p",13,14,38,0,0,11,0,10,0,0,13,0,11,10,0,0,12,20,0,35,0,0,23,20,43,0,10,0,51,0,27,0,0,14,15,37,14,14,26,0,12,34,0,20,40,18,0,11,13,11,20,0,37,19,11,17,0,64,48,38,18,18,18,0,23,0,42,15,43,21,20,15,21,14,10,170,0,0,13,16,79,12,0,12,0,10,0,14,0,0,0,0,15,13,59,0,10,14,14,11,13,21,45,11,27,0,15,31,13,20,21,18,11,27,22,19,45,24,17,23,15
"hsa-miR-3135b",39,33,48,28,40,26,15,17,13,30,15,0,23,29,25,25,21,24,25,36,30,17,23,17,24,30,28,12,34,26,27,22,28,16,44,40,38,37,23,21,17,19,25,27,15,27,28,35,50,28,52,27,38,44,33,42,10,21,0,57,19,53,42,26,55,27,58,95,26,24,24,50,30,34,39,138,24,19,22,24,63,17,0,14,16,21,27,26,27,24,26,48,29,20,169,17,37,27,49,14,35,32,29,34,22,26,32,166,48,26,34,29,57,61,28,27,25,40,35,50,42
"hsa-miR-4730",31,32,21,16,11,21,15,10,22,18,28,11,25,0,20,14,21,14,15,0,15,19,10,0,11,14,16,14,21,10,0,17,10,12,19,11,13,18,15,18,11,11,24,14,0,13,21,22,22,22,14,17,16,20,0,16,18,11,0,26,10,19,24,18,13,12,31,31,11,0,12,10,15,21,15,44,18,14,0,27,0,12,33,0,0,0,16,12,16,19,10,0,15,21,17,19,0,15,18,0,20,22,17,10,10,17,19,12,13,25,24,25,0,31,27,19,15,21,34,14,24
