"","MET8","HB16","MET11","HB15","HB14","MET12","HB50","HB39","HB38","HB36","HB42","HB32","HB62","HB22","HB60","HB44","HB52","HB31","HB58","HB64","HB29","HB30","HB56","HB33","HB54","HB46","HB25","HB59","HB63","HB65","HB66","HB23","HB21","HB61","HB27","HB35","HB24","HB26","HB47","HB40","HB41","HB37","HB49","HB17","HB53","HB55","HB34","HB45","HB28","HB57","HB18","HB43","HB20","HB19","HB67","HB51","HB76","HB75","HB71","HB72","HB77","HC21","MET20","HB70","HC19","HB74","MET21","MET19","HB73","HB69","HB81","HC20","HB80","HC22","HB78","HB68","HB79","HB4","HC1","MET5","HB7","MET3","MET15","MET1","HB12","HC6","HC11","HC9","HC4","HB10","HB11","HB5","HC8","HC14","HB13","HC10","MET7","HC12","HC17","HC2","HC18","HC13","HB3","HC16","HB9","MET4","HC7","MET2","MET16","HB1","MET13","MET17","HC5","MET6","MET10","HB2","HB8","MET18","MET14","HC15","MET9"
"hsa-miR-1182",23,0,61,17,11,23,0,16,13,10,10,11,0,19,0,21,20,25,11,10,25,16,10,19,13,12,0,0,11,0,17,18,16,14,20,10,23,41,10,10,10,0,25,15,0,12,30,20,25,13,28,18,26,17,0,27,0,13,0,34,0,13,30,0,27,17,65,19,18,28,12,28,13,20,15,0,13,0,23,22,11,0,0,0,27,17,0,0,12,0,0,0,16,16,26,12,13,14,18,0,13,11,0,15,0,14,12,35,10,10,27,19,30,35,21,0,19,19,31,28,12
"hsa-miR-138-1-3p",31,18,33,25,11,15,0,0,16,0,0,11,0,11,0,14,0,13,0,13,21,16,12,11,13,12,26,17,18,12,17,0,0,12,25,16,21,22,14,0,24,0,26,12,16,17,59,19,17,11,26,11,0,13,24,18,0,10,13,23,14,17,19,13,22,12,23,15,0,16,13,11,10,18,15,15,12,16,15,15,0,0,0,0,39,0,13,0,16,0,10,12,0,17,13,10,10,0,15,13,18,11,15,0,12,0,16,14,15,0,0,10,12,35,22,16,24,17,27,17,13
"hsa-miR-4254",47,21,60,43,28,32,13,16,21,18,0,40,18,22,29,36,30,35,26,22,40,36,33,30,29,44,40,24,20,17,24,41,16,33,32,21,21,27,26,27,49,26,21,16,19,39,62,20,48,32,45,23,27,31,49,43,20,32,29,42,20,35,31,22,40,30,75,34,31,47,23,53,23,24,79,22,23,22,28,45,15,15,0,11,28,27,22,22,23,31,17,26,31,27,14,31,36,25,47,41,37,30,28,21,21,40,15,54,42,28,20,26,51,59,59,35,21,31,49,39,19
"hsa-miR-6795-3p",19,0,32,11,12,14,0,11,0,10,12,16,0,18,12,16,0,34,16,15,12,27,13,16,0,12,10,0,19,0,12,23,0,0,22,10,22,20,12,0,13,0,13,11,0,15,0,23,16,11,27,0,11,0,17,15,11,0,0,15,14,15,25,13,24,15,39,29,11,0,13,20,0,18,0,18,0,0,13,11,12,0,10,0,0,0,0,0,12,11,10,0,13,0,0,10,11,0,13,0,11,13,0,0,0,0,0,23,16,0,10,22,17,24,17,0,92,19,20,23,17
