"","MET8","HB16","MET11","HB15","HB14","MET12","HB50","HB39","HB38","HB36","HB42","HB32","HB62","HB22","HB60","HB44","HB52","HB31","HB58","HB64","HB29","HB30","HB56","HB33","HB54","HB46","HB25","HB59","HB63","HB65","HB66","HB23","HB21","HB61","HB27","HB35","HB24","HB26","HB47","HB40","HB41","HB37","HB49","HB17","HB53","HB55","HB34","HB45","HB28","HB57","HB18","HB43","HB20","HB19","HB67","HB51","HB76","HB75","HB71","HB72","HB77","HC21","MET20","HB70","HC19","HB74","MET21","MET19","HB73","HB69","HB81","HC20","HB80","HC22","HB78","HB68","HB79","HB4","HC1","MET5","HB7","MET3","MET15","MET1","HB12","HC6","HC11","HC9","HC4","HB10","HB11","HB5","HC8","HC14","HB13","HC10","MET7","HC12","HC17","HC2","HC18","HC13","HB3","HC16","HB9","MET4","HC7","MET2","MET16","HB1","MET13","MET17","HC5","MET6","MET10","HB2","HB8","MET18","MET14","HC15","MET9"
"hsa-miR-137",40,17,30,12,15,17,0,11,0,14,0,15,14,0,0,13,0,11,11,15,19,11,21,0,0,17,19,0,20,0,15,15,16,0,21,0,24,39,11,11,21,10,18,10,14,19,45,22,24,15,31,12,15,0,13,17,0,0,0,15,11,14,29,0,20,16,59,28,22,11,14,36,14,17,12,0,0,0,0,0,13,0,0,0,0,0,12,11,10,0,12,10,14,17,0,16,10,20,19,12,23,20,14,0,0,0,11,40,15,10,10,18,29,45,31,21,19,12,23,23,17
"hsa-miR-320d",60,37,36,49,29,49,21,25,0,11,22,19,0,40,30,20,29,24,23,28,26,26,28,19,31,21,22,27,41,30,34,24,52,38,30,40,28,29,34,32,36,41,24,34,24,28,26,34,35,21,71,24,48,41,44,56,16,37,17,84,47,42,92,13,55,42,77,60,38,36,47,40,33,48,40,56,33,30,22,36,49,18,0,14,11,29,23,11,32,19,37,30,32,41,35,31,35,32,29,21,46,38,42,49,33,43,46,50,42,30,56,53,38,50,59,40,72,28,55,57,33
"hsa-miR-548a-5p",53,21,39,33,12,30,0,10,0,19,12,0,10,37,11,0,21,0,17,10,13,0,21,14,0,21,0,22,0,0,12,11,10,18,15,19,0,18,24,0,21,20,11,31,13,12,22,34,23,15,80,23,44,30,33,18,0,22,0,62,15,20,55,10,37,11,93,48,13,17,27,24,25,41,19,12,16,16,10,0,0,15,10,15,13,12,19,12,27,23,11,0,24,12,0,15,26,17,24,18,26,11,16,22,14,15,31,23,20,38,19,38,25,27,19,16,30,27,31,46,34
"hsa-miR-937-5p",31,15,20,25,27,18,0,15,0,23,0,10,16,13,15,23,24,11,21,0,0,15,19,29,17,25,26,16,0,15,0,18,19,19,25,23,16,14,0,19,23,10,12,17,27,21,10,16,12,20,51,32,13,23,32,15,15,12,16,48,19,26,37,0,27,15,27,36,10,13,24,19,11,34,81,13,28,0,19,22,0,0,0,15,0,14,15,17,17,12,12,16,20,17,10,10,17,16,20,17,30,21,17,18,0,24,24,22,37,14,25,22,16,21,19,16,19,15,44,35,21
