"primary_gene_id","Molecule","combined_score","sig_count","fischers_combined_p","mean_logFC","MeanDecreaseGini_mean","stability","identified_biomarker","rank.fischers_combined_p","rank.abs_mean_logFC","rank.MeanDecreaseGini_mean","rank.stability","score.identified_biomarker"
"CSTF3","Q12996",10761.5,8,136.955005027888,-0.799780746817547,0.00341618291520046,2,0,3791,3951,2473,546.5,0
"CHGA","P10645",10756.5,2,111.218534186439,-0.54573522684403,0.00485055574099434,2,0,3572,3544,3094,546.5,0
"YARS1","P54577",10756.5,1,35.2984709518868,0.203488714196069,0.00734276174990027,10,0,1586,1874,3565,3731.5,0
"RPTOR","Q8N122",10756,1,82.9455229127061,0.372899650820315,0.0032121039995658,5,0,3163,2909,2346,2338,0
"TPRG1L","Q5T0D9",10755,0,100.562557207117,0.553160426126874,0.00212513164242064,5,0,3432,3554,1431,2338,0
"CEP97","Q8IW35",10754,0,59.0853227364806,-0.323863234582457,0.00263120066861243,9,0,2603,2637,1905,3609,0
"RPL12","P30050",10751,0,45.6125017779346,0.224708740204872,0.00516196311231749,8,0,2113,2029,3179,3430,0
"ST7","Q9NRC1",10751,3,75.8456036299792,-0.495344481388398,0.00365151657930121,4,0,3010,3393,2603,1745,0
"GSPT2","Q8IYD1",10750,2,101.982333715619,0.912079995883828,0.00222627404377976,4,0,3455,4023,1527,1745,0
"HARS2","P49590",10745.5,0,90.4594980916038,0.566798024861361,0.00579962807043509,2,0,3281,3586,3332,546.5,0
"BRI3BP","Q8WY22",10745,0,39.5819232224419,-0.239365743424394,0.00587839489549518,8,0,1829,2140,3346,3430,0
"CTNNA1","P35221",10744,0,42.4162846906928,0.226410994527274,0.00566797736259738,8,0,1972,2047,3295,3430,0
"DNAJC10","Q8IXB1",10736,0,63.8688079633076,0.288406342866861,0.00289903600367943,8,0,2733,2439,2134,3430,0
"PDCD6IP","Q8WUM4",10729.5,0,70.7424738847919,0.209453445327656,0.00391173866008954,7,0,2902,1914,2740,3173.5,0
"POP1","Q99575",10725,3,117.795728357318,-0.587541503649762,0.00241349889876205,4,0,3630,3638,1712,1745,0
"SIGLEC1","Q9BZZ2",10721,0,38.3327019576038,0.189932219885287,0.00755017991987952,9,0,1750,1775,3587,3609,0
"ASAP2","O43150",10715,1,80.4633248370656,0.665694860135032,0.00279917859025707,4,0,3123,3796,2051,1745,0
"MAPK3","P27361",10695,0,33.6147279629359,-0.172359974547727,0.0098181251588572,11,0,1481,1604,3781,3829,0
"PABPC4","Q13310",10693.5,0,29.6843624512729,-0.182317413287491,0.0125464906986845,12,0,1203,1690,3897,3903.5,0
"GFM1","Q96RP9",10692,0,69.2025158157469,0.342933739364867,0.00308385433757745,6,0,2865,2738,2263,2826,0
"MX2","P20592",10689.5,1,48.7603553430919,-0.267684436141204,0.00441568359935027,7,0,2246,2325,2945,3173.5,0
"RAB3GAP1","Q15042",10671,1,42.1625131566254,-0.140626646757644,0.00728280826024907,11,0,1964,1318,3560,3829,0
"VSIR","Q9H7M9",10670,1,88.206011772018,-0.343629436000653,0.00256949564616231,6,0,3248,2742,1854,2826,0
"RPL3","P39023",10668,0,47.0365897599888,-0.197550267129307,0.00537701970019294,8,0,2177,1831,3230,3430,0
"OAT","P04181",10655,0,49.8375878103107,-0.2148791875722,0.00404904100983048,9,0,2282,1956,2808,3609,0
"MAGED2","Q9UNF1",10655,0,50.2551167597968,-0.327097633488846,0.00599337054272291,5,0,2300,2655,3362,2338,0
"REPS1","Q96D71",10650,1,87.2922712993815,0.525164977774258,0.00296772461846623,4,0,3233,3490,2182,1745,0
"PCDH17","O14917",10648.5,0,33.6779503960967,0.242751524551976,0.0054883656714918,10,0,1485,2171,3261,3731.5,0
"CNPY2","Q9Y2B0",10647,0,50.483452615513,-0.344018890071185,0.00292379255465615,8,0,2314,2747,2156,3430,0
"ARHGAP17","Q68EM7",10643,0,73.7810273045647,-0.555544336167709,0.0032440755053913,4,0,2965,3561,2372,1745,0
"GSTO1","P78417",10639,3,113.161164886758,0.616373501058166,0.00175314664920794,5,0,3591,3692,1018,2338,0
"LMNB2","Q03252",10636,0,75.4456345378373,0.363906548051516,0.00467586901279835,4,0,2999,2856,3036,1745,0
"PPP3CA","Q08209",10636,2,85.6493998849042,0.449599233691098,0.0033571584888427,4,0,3202,3259,2430,1745,0
"GGCX","P38435",10635,0,49.7811451866518,-0.258222086619545,0.00546774488452507,6,0,2279,2278,3252,2826,0
"NCSTN","Q92542",10632,0,64.0821727867011,0.582541256514333,0.00350170497296856,4,0,2740,3625,2522,1745,0
"DBN1","Q16643",10625.5,0,58.921330560932,0.420130210995586,0.00240985661247707,7,0,2601,3146,1705,3173.5,0
"PA2G4","Q9UQ80",10619,0,57.9899870669177,0.415720624441501,0.00285850492942942,6,0,2568,3122,2103,2826,0
"LRIG1","Q96JA1",10615,2,89.2782301923153,0.28268945435382,0.00287211180082388,6,0,3267,2412,2110,2826,0
"CD47","Q08722",10614,0,45.8337906387255,0.377626903690432,0.00529209239235249,5,0,2126,2939,3211,2338,0
"HRG","P04196",10611,0,88.5093258171381,0.2276516141115,0.0025822056933687,8,0,3252,2061,1868,3430,0
"TELO2","Q9Y4R8",10603,2,107.081946153496,0.635594923608301,0.00175401501207953,5,0,3512,3734,1019,2338,0
"TMED4","Q7Z7H5",10599,1,77.6691814667012,0.388050541220149,0.00242568512331362,6,0,3058,2989,1726,2826,0
"DMXL1","Q9Y485",10598,1,50.6019937004276,-0.209269785933868,0.00718341403279419,6,0,2319,1912,3541,2826,0
"GSDMD","P57764",10596.5,0,53.6171232118617,0.609401065749651,0.00202863323467039,7,0,2416,3684,1323,3173.5,0
"SCLY","Q96I15",10595,0,47.8167642268662,-0.331107336687485,0.00424375722935025,6,0,2213,2673,2883,2826,0
"KIAA0319L","Q8IZA0",10590.5,2,74.2251959974375,-0.428955969644981,0.0057578850423327,3,0,2978,3180,3320,1112.5,0
"PTPRM","P28827",10589,1,76.0478646801737,0.414570303016632,0.0028828368819377,5,0,3015,3115,2121,2338,0
"ECPAS","Q5VYK3",10582,0,62.5973355106591,0.17136842272351,0.00417163366029701,8,0,2699,1593,2860,3430,0
"MRPL38","Q96DV4",10576.5,0,40.925302899183,0.241752438863662,0.00587498047567169,7,0,1894,2164,3345,3173.5,0
"PGM5","Q15124",10563,0,84.1510039335846,-0.595696290557574,0.00273098813981055,4,0,3181,3654,1983,1745,0
"ARHGAP18","Q8N392",10561.5,0,36.1446265104268,-0.25827847343033,0.00663807829216566,7,0,1633,2279,3476,3173.5,0
"RBSN","Q9H1K0",10555.5,0,51.9453773391841,-0.253611988956766,0.00396608777388146,7,0,2364,2249,2769,3173.5,0
"TMEM70","Q9BUB7",10550.5,1,35.4893626175333,-0.102831087261406,0.0170175812663482,13,0,1598,999,3999,3954.5,0
"NID1","P14543",10550,1,81.7423998690836,0.359854646810674,0.00303736341343498,5,0,3144,2837,2231,2338,0
"RPS18","P62269",10542,3,109.028546618435,0.699755995713381,0.00157057976882004,5,0,3532,3844,828,2338,0
"C7","P10643",10541.5,4,129.489953194084,-0.392647229462845,0.00381635989760303,3,0,3728,3009,2692,1112.5,0
"FHIP2B","Q86V87",10536,1,71.1000688815492,-0.447223841456297,0.00370308920812017,4,0,2912,3254,2625,1745,0
"NEK9","Q8TD19",10536,0,70.0206913683796,0.228320477596568,0.00541436431264766,5,0,2888,2068,3242,2338,0
"DGKA","P23743",10534,1,82.6784616561941,0.225476989553388,0.00459605687780094,5,0,3153,2038,3005,2338,0
"APBA2","Q99767",10531,1,52.3436615484367,0.546827715304222,0.00308925887476231,5,0,2379,3547,2267,2338,0
"NECAB2","Q7Z6G3",10527.5,2,94.4194205924021,-0.533882425592333,0.0035777107632216,3,0,3336,3522,2557,1112.5,0
"GRIPAP1","Q4V328",10524,0,78.9816345417344,0.266956033130881,0.00220623302222373,9,0,3092,2320,1503,3609,0
"PDAP1","Q13442",10523,1,69.9343733226993,-0.375869976053518,0.00260460634308931,6,0,2884,2927,1886,2826,0
"MAP2K2","P36507",10522.5,0,57.3642742692671,0.335497674144877,0.00285511732549335,7,0,2549,2699,2101,3173.5,0
"NAPA","P54920",10521.5,0,72.2176514280258,0.359271233751691,0.00229092689843788,7,0,2927,2831,1590,3173.5,0
"MAPT","P10636",10516.5,1,86.9005347923171,0.252886214303279,0.00259364858162766,7,0,3227,2238,1878,3173.5,0
"ANP32B","Q92688",10515,0,46.5805156686213,0.36171848654581,0.00379518646479637,6,0,2162,2848,2679,2826,0
"GBF1","Q92538",10514,2,96.6208593338722,-0.321301294262278,0.00296911766930189,5,0,3372,2621,2183,2338,0
"ACAP2","Q15057",10512,0,48.9782874753515,0.322474174577138,0.00403820190873186,6,0,2258,2625,2803,2826,0
"CADPS","Q9ULU8",10511,1,80.0360097466043,0.253013853996777,0.00623626599697667,4,0,3118,2241,3407,1745,0
"PLOD1","Q02809",10503,2,106.049867165083,-0.372686658496296,0.00245980650864861,5,0,3498,2908,1759,2338,0
"EEF2","P13639",10499,0,63.9713774686713,0.15121879100398,0.00431639000442904,8,0,2738,1423,2908,3430,0
"MYLK","Q15746",10499,1,88.8597765367011,-0.412114337369058,0.00251353483186817,5,0,3260,3099,1802,2338,0
"SKAP2","O75563",10496.5,1,76.3145626024492,-0.530048851763965,0.00414580349199949,3,0,3021,3508,2855,1112.5,0
"TXN","P10599",10488,0,65.5784017661296,0.250631245342369,0.00376423473602587,6,0,2780,2222,2660,2826,0
"RPL5","P46777",10487,0,50.7454826024105,0.400282182595399,0.00240816333377216,8,0,2321,3035,1701,3430,0
"UTP20","O75691",10486,3,95.5233702944119,0.488478931458507,0.0027677848377467,4,0,3351,3371,2019,1745,0
"MRPL27","Q9P0M9",10483.5,1,71.8454139262906,-0.743321221047672,0.00358191385777593,3,0,2921,3889,2561,1112.5,0
"ABLIM1","O14639",10483,1,72.189452262012,0.337666293149419,0.00346164864783858,5,0,2926,2715,2504,2338,0
"ACTR2","P61160",10481,4,110.102282680685,0.792250641191537,0.00138476119304346,5,0,3554,3945,644,2338,0
"NLRX1","Q86UT6",10477,0,70.314816249891,-0.298046603758347,0.00393695240964501,5,0,2896,2490,2753,2338,0
"SRP68","Q9UHB9",10471,2,110.155358241066,-0.317981338198877,0.0021910714111721,6,0,3557,2595,1493,2826,0
"STAT2","P52630",10469,0,44.3158730127642,-0.333869366853029,0.00430465457415922,6,0,2054,2686,2903,2826,0
"TCERG1","O14776",10459,0,53.8594665934092,0.325881626276466,0.00470799405017643,5,0,2425,2648,3048,2338,0
"CMPK2","Q5EBM0",10456.5,11,149.925016836482,-0.859797526483713,0.00217025379352521,3,0,3873,3996,1475,1112.5,0
"MRC1","P22897",10452,1,91.4776088371019,0.284087602442662,0.00455488673539008,4,0,3297,2419,2991,1745,0
"THNSL1","Q8IYQ7",10446.5,2,101.464161066429,-0.412608007768536,0.00400076871575169,3,0,3448,3102,2784,1112.5,0
"KRT14","P02533",10440,0,39.3707519406722,-0.395908612327337,0.00550008633508538,5,0,1817,3022,3263,2338,0
"TRIP13","Q15645",10439.5,2,92.9977412131587,0.526461923574933,0.00481843933961783,2,0,3319,3495,3079,546.5,0
"SPN","P16150",10438.5,3,101.235420202982,0.555846792198643,0.00316697666659903,3,0,3445,3563,2318,1112.5,0
"GPR37L1","O60883",10438,2,82.8918677193254,0.309411019170273,0.00327013698038199,5,0,3159,2557,2384,2338,0
"ABCB7","O75027",10437,0,51.5338994246233,0.240681795801671,0.00345348768034735,8,0,2354,2152,2501,3430,0
"PRPSAP1","Q14558",10436,0,59.5877664362151,0.344139480928161,0.00390806269340123,5,0,2612,2748,2738,2338,0
"CAMK2G","Q13555",10432.5,0,64.8949301490489,0.4977488352862,0.00506956449435609,3,0,2761,3406,3153,1112.5,0
"SH3BP4","Q9P0V3",10429.5,0,62.6092125090617,0.746682285859985,0.00387922606097273,3,0,2700,3894,2723,1112.5,0
"PEX5","P50542",10429,1,59.1105529271748,-0.413619651429673,0.00450402090336647,4,0,2604,3109,2971,1745,0
"ILK","Q13418",10427,0,67.2340290532244,-0.323040484338331,0.00372014047322012,5,0,2820,2630,2639,2338,0
"MTCL1","Q9Y4B5",10417,0,61.6540146788963,-0.401391031743393,0.0044219137478634,4,0,2681,3041,2950,1745,0
"SGTA","O43765",10415,1,99.1015257968829,-0.669287501283319,0.00161041002707876,5,0,3405,3799,873,2338,0
"CHML","P26374",10414,2,101.176856289517,0.538956433481161,0.00239397557318849,4,0,3443,3536,1690,1745,0
"ANXA6","P08133",10413,0,99.9201599022961,-0.188087095037447,0.00428542731351806,5,0,3418,1761,2896,2338,0
"PSMD14","O00487",10412,0,58.5372103625355,0.240802811885629,0.00585842505649977,5,0,2580,2155,3339,2338,0
"RAB9B","Q9NP90",10411,0,56.6588693975501,-0.41712206249641,0.00334388491855535,5,0,2525,3128,2420,2338,0
"COPG1","Q9Y678",10410,1,81.7305776319664,-0.257717437156866,0.00294969702199208,6,0,3143,2273,2168,2826,0
"SLC6A6","P31641",10408.5,0,34.5604790249826,0.285551927086233,0.00555063340757796,7,0,1538,2424,3273,3173.5,0
"SNX1","Q13596",10408.5,4,121.614808610027,0.69160643352008,0.00322968375773868,2,0,3669,3834,2359,546.5,0
"MICAL1","Q8TDZ2",10407.5,1,95.5122396288348,-0.435651718082242,0.0039073748827433,3,0,3350,3208,2737,1112.5,0
"CLCN6","P51797",10402,1,63.3771397507237,0.450495694459086,0.00378825929832122,4,0,2718,3263,2676,1745,0
"HAGH","Q16775",10402,0,52.4079092941735,-0.320438926861005,0.00361983509933014,6,0,2383,2610,2583,2826,0
"RHOT1","Q8IXI2",10395.5,1,92.0959010722818,-0.42206511041957,0.00408486910539542,3,0,3305,3155,2823,1112.5,0
"CISD2","Q8N5K1",10392,0,55.6748168842492,-0.279794733252835,0.00280915328283749,8,0,2499,2400,2063,3430,0
"RAD21","O60216",10390,0,81.911430349473,-0.499410803680912,0.00282440258247276,4,0,3148,3412,2085,1745,0
"LCMT1","Q9UIC8",10385,0,52.7638307734184,0.331475943847511,0.00739439184632885,4,0,2390,2676,3574,1745,0
"EIF3B","P55884",10380,0,65.0757908718937,-0.392176880248572,0.00309061149809084,5,0,2765,3007,2270,2338,0
"MECR","Q9BV79",10376,1,84.4296183584615,0.518358705843304,0.00209060474492879,5,0,3185,3464,1389,2338,0
"GMPS","P49915",10368,0,45.1921291171765,0.220809072155222,0.00646569158900251,6,0,2091,2002,3449,2826,0
"FCER1G","P30273",10361,0,54.8433449408439,-0.413697072144009,0.00469937282621358,4,0,2461,3110,3045,1745,0
"CLCC1","Q96S66",10361,0,50.4875283035831,0.245965790079754,0.00464559754931198,6,0,2315,2196,3024,2826,0
"AHNAK2","Q8IVF2",10358,0,53.4465176382786,0.150376345677776,0.00868119801317607,6,0,2411,1418,3703,2826,0
"PRPF31","Q8WWY3",10358,0,75.8070868812688,0.418308933448126,0.00259054239700941,5,0,3009,3136,1875,2338,0
"FPGT","O14772",10356,0,61.1459831538013,0.386540366647328,0.00449806214160757,4,0,2661,2980,2970,1745,0
"MARS1","P56192",10356,0,50.7872028815601,0.244475486731829,0.00464121818614257,6,0,2323,2185,3022,2826,0
"ELP2","Q6IA86",10356,0,61.6491443365156,0.405589662626942,0.00249921122001875,6,0,2680,3060,1790,2826,0
"DNMBP","Q6XZF7",10353,0,68.8186787802198,-0.437516449961169,0.00140593951093951,9,0,2855,3219,670,3609,0
"RTN3","O95197",10343.5,0,58.446834939711,0.180271277979184,0.0043482395681868,7,0,2578,1676,2916,3173.5,0
"FCN1","O00602",10340.5,0,83.8902643754166,-0.605839409184402,0.00440625297179645,2,0,3178,3675,2941,546.5,0
"AP3M2","P53677",10340,1,56.2399530976766,-0.370856918422405,0.00284854699965684,6,0,2514,2902,2098,2826,0
"CBLL1","Q75N03",10339,0,77.3912634674874,-0.364861325291322,0.00379726332395631,4,0,3050,2863,2681,1745,0
"MAP1S","Q66K74",10330.5,0,86.2491181490462,-0.352409972218884,0.00185390211252149,7,0,3219,2791,1147,3173.5,0
"FAM171B","Q6P995",10329,0,42.9959019667014,0.263643777048596,0.00861603829714854,5,0,1996,2302,3693,2338,0
"SERPINF1","P36955",10327,0,50.4788982766398,0.272903903394356,0.00409424306162954,6,0,2313,2357,2831,2826,0
"UBAP2L","Q14157",10321,0,57.5385243018446,0.275880783909785,0.00816861637130381,4,0,2553,2379,3644,1745,0
"HNRNPUL2","Q1KMD3",10321,0,57.5288833798892,-0.271607834819305,0.00839160651727304,4,0,2552,2353,3671,1745,0
"PSMB2","P49721",10307.5,1,87.8231330472363,0.376813500270138,0.00462622596236605,3,0,3244,2935,3016,1112.5,0
"AK2","P54819",10305.5,8,132.185103053704,-0.820244936068631,0.00217013149383386,3,0,3753,3966,1474,1112.5,0
"SLC6A9","P48067",10296,0,31.416279617148,-0.164803354503419,0.0105280229268047,9,0,1332,1534,3821,3609,0
"GRAMD4","Q6IC98",10293,0,51.8271417044426,0.226996868316358,0.00472611835794498,6,0,2363,2053,3051,2826,0
"PRPF39","Q86UA1",10292,1,57.7008172974152,0.463122120744374,0.00381891763969567,4,0,2559,3295,2693,1745,0
"COL4A2","P08572",10291,2,97.9095117179123,-0.508256600726203,0.00183501872263482,5,0,3389,3439,1125,2338,0
"USP10","Q14694",10283,0,33.3890652695274,0.24781761936797,0.00517139598478886,8,0,1466,2206,3181,3430,0
"CDH10","Q9Y6N8",10281,0,71.5071772953622,-0.274131868396968,0.00295244352546654,6,0,2916,2368,2171,2826,0
"SDC3","O75056",10279,0,40.9114838768422,0.227559695962075,0.0042856698685074,8,0,1892,2060,2897,3430,0
"C2orf72","A6NCS6",10278.5,0,79.9023142006752,-0.712403628107931,0.00298723080710136,3,0,3115,3857,2194,1112.5,0
"ATP5ME","P56385",10277,1,93.3898360222708,0.494834458736301,0.00193371749887539,5,0,3323,3391,1225,2338,0
"PYCR3","Q53H96",10277,1,60.3473041886487,0.376260406413532,0.00197660358388631,8,0,2641,2930,1276,3430,0
"HECTD3","Q5T447",10277,0,47.771241171937,-0.157219097303114,0.00512861291824679,8,0,2211,1467,3169,3430,0
"MFN2","O95140",10275,1,54.6057709388834,-0.141112809582692,0.00425857385057076,9,0,2456,1322,2888,3609,0
"ITGB5","P18084",10266.5,0,55.7386930464905,-0.166221865597678,0.00468869159354195,7,0,2501,1551,3041,3173.5,0
"ABHD6","Q9BV23",10265,1,86.9811360300813,0.454667170401772,0.00102153209109731,8,0,3229,3273,333,3430,0
"MAP3K20","Q9NYL2",10256,0,69.185640521119,-0.566269136791699,0.0021690193568052,5,0,2864,3584,1470,2338,0
"SCYL2","Q6P3W7",10252.5,1,100.353778877389,-0.495438493638075,0,8,0,3426,3394,2.5,3430,0
"FXR1","P51114",10249,0,61.475290657913,0.323321693798832,0.00221363016494596,8,0,2677,2631,1511,3430,0
"NCEH1","Q6PIU2",10241,1,47.5850539082215,-0.320441853807914,0.002753515275387,8,0,2201,2611,1999,3430,0
"SLC27A6","Q9Y2P4",10240,0,37.1072203089694,-0.18515249581989,0.00460624676179139,11,0,1687,1718,3006,3829,0
"MNAT1","P51948",10238,0,38.6577831066449,-0.196225769247488,0.00526652614871594,8,0,1778,1824,3206,3430,0
"ACIN1","Q9UKV3",10238,0,83.0076361831471,-0.29958944489098,0.0030410591466889,5,0,3165,2502,2233,2338,0
"EHMT1","Q9H9B1",10232,1,51.63422506885,0.300876206592466,0.002456508800997,9,0,2360,2508,1755,3609,0
"MCRIP1","C9JLW8",10230,0,59.6699183762677,-0.442205765149639,0.00279187967869128,5,0,2617,3231,2044,2338,0
"MCM3","P25205",10230,0,35.5745778877831,-0.18260396607637,0.00488383674321827,11,0,1603,1693,3105,3829,0
"MRPL11","Q9Y3B7",10229.5,0,67.0218425684231,-0.366902999362357,0.00633955778124731,3,0,2817,2878,3422,1112.5,0
"ITGB8","P26012",10223,0,50.1298823218706,-0.18528458254183,0.0061401614918055,6,0,2288,1720,3389,2826,0
"CTTN","Q14247",10218.5,4,119.763379378383,-0.459465257724268,0.00390285997186926,2,0,3651,3288,2733,546.5,0
"CAP1","Q01518",10211,0,53.528736077051,0.172364089872437,0.00323055148156077,11,0,2414,1605,2363,3829,0
"PSMB8","P28062",10208,1,53.3629547650758,-0.259429601671961,0.00381547517019653,6,0,2408,2284,2690,2826,0
"CRTAC1","Q9NQ79",10200.5,2,66.7389981822869,-0.333434563856883,0.00223551207542054,7,0,2807,2683,1537,3173.5,0
"PRDX2","P32119",10200,0,72.9502665764414,0.371172617188874,0.0016502920523354,8,0,2948,2904,918,3430,0
"DENND4C","Q5VZ89",10198,0,76.9511166292422,-0.381843403890152,0.00339849785141413,4,0,3038,2955,2460,1745,0
"GRAP2","O75791",10195.5,1,89.2657465237846,-0.524861291360839,0.00317899100290268,3,0,3265,3488,2330,1112.5,0
"MTFP1","Q9UDX5",10195,0,53.9211935770192,-0.310172798659577,0.00419224401981325,5,0,2430,2561,2866,2338,0
"GRK6","P43250",10194,0,48.5178404379399,-0.177818793345018,0.00667041028278602,6,0,2235,1653,3480,2826,0
"CDC42BPA","Q5VT25",10191,0,45.8854336335821,-0.199664432277794,0.00610317902237406,6,0,2132,1850,3383,2826,0
"ERMN","Q8TAM6",10190.5,2,102.101849678612,-0.277182681093836,0.00189313850400807,7,0,3456,2383,1178,3173.5,0
"OSBPL3","Q9H4L5",10187,0,35.8417321788789,-0.141518717148111,0.00805374941741649,9,0,1617,1327,3634,3609,0
"CLSTN1","O94985",10181,0,67.5884454077899,0.236027873190254,0.00427632354319553,5,0,2829,2121,2893,2338,0
"CRTAP","O75718",10179,0,44.9940410021175,0.275812649191094,0.00609641376570438,5,0,2081,2378,3382,2338,0
"SHMT1","P34896",10177,0,30.0471307007094,-0.215664579367648,0.00608219949032299,9,0,1225,1963,3380,3609,0
"ATP11C","Q8NB49",10171,0,66.0227847152081,-0.404387256577188,0.0022052197804439,6,0,2790,3053,1502,2826,0
"CKM","P06732",10169,0,32.0361441426776,0.160894638050372,0.00854790457671121,9,0,1383,1496,3681,3609,0
"PAK1IP1","Q9NWT1",10160,1,79.813767641206,-0.555219804479466,0.00244254124254124,4,0,3112,3558,1745,1745,0
"AKAP8L","Q9ULX6",10149.5,0,58.6528777047489,0.493526731996492,0.00477694105231863,3,0,2584,3386,3067,1112.5,0
"RPS3","P23396",10148,1,60.1347103676544,0.409884294810828,0.00381091983006498,4,0,2632,3084,2687,1745,0
"SLC38A1","Q9H2H9",10146,0,84.5617839686914,0.298652041797839,0.00386588782953549,4,0,3191,2495,2715,1745,0
"PRKCSH","P14314",10143,2,101.06991473613,-0.286146607174497,0.00351360126107266,4,0,3440,2428,2530,1745,0
"SCG3","Q8WXD2",10137,0,75.4409582129803,-0.257836377413978,0.00278384222157906,6,0,2998,2276,2037,2826,0
"THOC2","Q8NI27",10135,0,43.608934523304,-0.193269024082492,0.015699953418485,5,0,2022,1799,3976,2338,0
"CALB2","P22676",10133.5,1,76.7081301599191,0.453119521809604,0.00388977609258095,3,0,3030,3265,2726,1112.5,0
"SUGT1","Q9Y2Z0",10131,0,29.2134623627886,-0.123844763261767,0.0147216483109089,11,0,1153,1188,3961,3829,0
"ACOT7","O00154",10130,1,94.9216117005289,0.486657237530603,0.00180466499738811,5,0,3344,3365,1083,2338,0
"PAM","P19021",10120,0,82.7682217164583,0.239742775427112,0.0027526095176264,6,0,3155,2142,1997,2826,0
"EIF2B2","P49770",10111,1,111.501842430286,0.51827980951928,0.00203225052725053,4,0,3576,3463,1327,1745,0
"ADAP1","O75689",10107,0,74.7150496772652,-0.361895849178497,0.00351730329479529,4,0,2981,2849,2532,1745,0
"MPP1","Q00013",10106,0,28.5973229033933,-0.119143656745702,0.0190230646184139,11,0,1113,1138,4026,3829,0
"AP1B1","Q10567",10105,0,66.6713547070147,-0.472340564809478,0.00303876483662861,4,0,2803,3325,2232,1745,0
"ADD2","P35612",10084,0,26.2331993298691,-0.15474877879468,0.0130875477749389,11,0,895,1446,3914,3829,0
"RPS12","P25398",10083,0,64.2516677462318,0.414139308416034,0.00342569814083522,4,0,2747,3113,2478,1745,0
"STAM","Q92783",10083,0,26.5090686434684,-0.190421158700137,0.00960210162169927,9,0,922,1780,3772,3609,0
"NUP133","Q8WUM0",10080,0,77.1361394115125,-0.318422823542542,0.00285343993043993,5,0,3043,2600,2099,2338,0
"POGZ","Q7Z3K3",10074,1,69.6585232555947,0.605487019519142,0.00248887323052744,4,0,2874,3673,1782,1745,0
"NUP98","P52948",10072.5,0,33.0279834915082,-0.14734619952932,0.00699273603623434,10,0,1436,1389,3516,3731.5,0
"SERPINA1","P01009",10060,1,78.530802309112,0.244452648799344,0.00473667224772784,4,0,3078,2184,3053,1745,0
"ERCC3","P19447",10057,1,46.5314788393183,-0.401378210683778,0.00277779073287082,6,0,2161,3040,2030,2826,0
"MMP25","Q9NPA2",10051.5,0,67.3717458038449,0.571945718049038,0.00350195291397768,3,0,2822,3594,2523,1112.5,0
"ALDH1L1","O75891",10051,0,85.5024377253609,0.173321396323406,0.00331398484095541,6,0,3201,1616,2408,2826,0
"CNTN2","Q02246",10047,0,61.1447809231642,0.411603864448925,0.00356606872181825,4,0,2660,3094,2548,1745,0
"COX5B","P10606",10044.5,1,77.7152318738926,0.364762040320141,0.0046190357861747,3,0,3060,2861,3011,1112.5,0
"TPPP","O94811",10042,0,50.233859099459,0.379354516466806,0.00474610841665762,4,0,2296,2945,3056,1745,0
"SCN3B","Q9NY72",10041.5,4,101.082006226603,0.63330097650671,0.00245863895363895,3,0,3441,3730,1758,1112.5,0
"IKBKG","Q9Y6K9",10039,3,113.038448257103,-0.706987482484664,0.00159156075785838,4,0,3588,3849,857,1745,0
"GAS2L1","Q99501",10034.5,0,35.0496219794844,-0.304971713715646,0.00395431252120685,7,0,1568,2528,2765,3173.5,0
"C1QC","P02747",10026.5,0,40.8520340738311,-0.179649638628617,0.00565549416945392,7,0,1889,1672,3292,3173.5,0
"STRAP","Q9Y3F4",10026,2,100.996543045816,0.311850582875644,0.00238472393103972,5,0,3437,2573,1678,2338,0
"TJP1","Q07157",10022,1,68.8370876649696,-0.282125172147736,0.00267140938982681,6,0,2856,2406,1934,2826,0
"GUCY1A2","P33402",10021,0,59.9196138130389,-0.478451339142286,0.00193540259285873,6,0,2624,3343,1228,2826,0
"HDHD5","Q9BXW7",10017,0,63.6393158225764,0.322954306339966,0.00178175141508475,9,0,2725,2628,1055,3609,0
"COL6A2","P12110",10002,0,38.0167188950671,0.135457344972423,0.00727711225876035,8,0,1735,1280,3557,3430,0
"APOL2","Q9BQE5",10001.5,2,96.5357920175051,-0.343980523855698,0.00397899721515767,3,0,3368,2746,2775,1112.5,0
"HYOU1","Q9Y4L1",10001,1,98.3123274968248,0.248175241236704,0.00280777276799016,5,0,3394,2208,2061,2338,0
"TTC21B","Q7Z4L5",9999,0,35.1359695176428,0.146006509728364,0.00790346796189727,8,0,1575,1373,3621,3430,0
"ZW10","O43264",9987.5,0,40.2112316929449,0.203392305517953,0.00482302140838382,7,0,1862,1872,3080,3173.5,0
"CD58","P19256",9981.5,0,35.1577934260992,0.174713431741583,0.00771946837017962,7,0,1578,1625,3605,3173.5,0
"DHX30","Q7L2E3",9981.5,0,54.291176310252,0.20854334674443,0.00339181900830508,7,0,2445,1908,2455,3173.5,0
"QSOX2","Q6ZRP7",9978.5,0,82.1301509882941,0.33606381429299,0.00740674791199086,2,0,3151,2706,3575,546.5,0
"POLRMT","O00411",9976.5,0,37.663273530956,-0.246441502574829,0.00425872418201436,7,0,1717,2197,2889,3173.5,0
"NNMT","P40261",9976,1,57.6992782223767,-0.435875682781017,0.00208421898551822,6,0,2558,3209,1383,2826,0
